wav_filename,wav_filesize,transcript
common_voice_fy-NL_21432155.wav,153644,liuwe is tige populêr op skoalle
common_voice_fy-NL_21507018.wav,299564,de provinsje fryslân is yn nederlân yn oerflak it grutst
common_voice_fy-NL_21507447.wav,115244,it duorret noch alve en in heale moanne
common_voice_fy-NL_21451921.wav,234284,doe't de kastlein de kofje brocht wie de klant yn 'e sliep fallen
common_voice_fy-NL_21415337.wav,230444,it maklikste is it om op in skriuwblok in tal kolommen te tekenjen
common_voice_fy-NL_21434466.wav,163628,de aksjefierders easken dat de premier mei har prate soe
common_voice_fy-NL_21411801.wav,176684,tongersdeitemiddei foar in wike hearden wy it freeslike nijs
common_voice_fy-NL_21429690.wav,278828,it is te waarm yn 'e sliepkeamer en de wenkeamer
common_voice_fy-NL_21422941.wav,157484,yn 'e maitiid is der altyd in iepen dei
common_voice_fy-NL_21338792.wav,142124,it jongste is der by my al ôf
common_voice_fy-NL_21413201.wav,138284,ik begjin by 't begjin is dat goed
common_voice_fy-NL_21451927.wav,194348,do hoechst hjir de wetten net te stellen
common_voice_fy-NL_21407806.wav,176684,wat hat se allegear dien om model te wurden
common_voice_fy-NL_21407805.wav,251948,de provinsje freget boeren mei mûzeskea om foarearst it lân net om te ploegjen
common_voice_fy-NL_21338795.wav,289580,dat hinget ôf fan bedriuwsgrutte sektor kultuer fan 'e ûndernimming en bedriuwsstrategy
common_voice_fy-NL_21434352.wav,126764,it is krekt as besteane se net echt
common_voice_fy-NL_21432153.wav,149804,ek yn ljouwert sille meiwurkers harren baan ferlieze
common_voice_fy-NL_21407804.wav,182828,doe't er thúskaam fûn er syn frou noch op bêd
common_voice_fy-NL_21431998.wav,165164,it ûngelok hat gjin gefolgen foar de iepeningsdatum
common_voice_fy-NL_21422937.wav,175148,ik bin der einlik in bytsje klear mei
common_voice_fy-NL_21338794.wav,158252,ik wit noch wol dat de earste trekkers kamen
common_voice_fy-NL_21441585.wav,115244,it hat allegearre gjin inkeld belang
common_voice_fy-NL_21407803.wav,198188,dy minsken kenne mar ien rjocht it rjocht fan de sterkste
common_voice_fy-NL_21413200.wav,207404,in foech jier letter kaam yndied in ferhalebondel fan him út
common_voice_fy-NL_21507390.wav,180524,yn 'e deistige praktyk komt de manager foar hiel wat fragen te stean
common_voice_fy-NL_21432000.wav,149804,tanke foar de moaie blommen
common_voice_fy-NL_21451030.wav,157484,de jonge fûgels binne bedutsen mei gielich poddehier
common_voice_fy-NL_21429693.wav,259628,ik sjoch hielendal gjin wâl mear sa mistich wurdt it no ynienen
common_voice_fy-NL_21452144.wav,192044,tegearre helje se kattekwea út en nifelje fan alles yninoar
common_voice_fy-NL_21496629.wav,169004,stel ôfdrukgebiet yn op foarige fjirtjin
common_voice_fy-NL_21441587.wav,178988,it iene bern moat net baasspylje kinne oer it oare bern
common_voice_fy-NL_21451033.wav,130604,wiskje fan 'moarn' oant en mei 'wêze'
common_voice_fy-NL_21496602.wav,153644,mei it fochtige waar kaam it wyt yn 'e tomaten
common_voice_fy-NL_21451035.wav,121388,kinst ús ek sizze watst fan doel bist
common_voice_fy-NL_21431997.wav,305708,de plysje hat acht jonges oppakt foar it stellen fan belminuten
common_voice_fy-NL_21496630.wav,175148,de bagaazje waard opslein yn in romte oan de ezingewei
common_voice_fy-NL_21507483.wav,230444,ik ha hieltyd oan polityk dien sûnder der sels better fan wurde te wollen
common_voice_fy-NL_20986878.wav,188972,do hiest tink ik nea ferwachte datst sa heech yn it klassemint komme soest
common_voice_fy-NL_21496628.wav,205868,de gearkomste smiet gjin fjurwurk op mar duorre wol goed trije oeren
common_voice_fy-NL_21451056.wav,288044,soks kin fansels allinnich mar ferkeard ôfrinne
common_voice_fy-NL_21411777.wav,132908,oan alle gekheid komt in ein
common_voice_fy-NL_21411775.wav,228908,ik soe lige as ik folhold dat ik hielendal net ûngerêst west hie
common_voice_fy-NL_21507497.wav,165164,it hûs giet tsjin de flakte
common_voice_fy-NL_21467662.wav,149804,men moat it izer smeie as it hjit is
common_voice_fy-NL_21633836.wav,207404,tûzenen lytse ljochtsjes skitteren yn in donkerblauwe nachtloft
common_voice_fy-NL_21633840.wav,209708,de trije gasten wurken mei oan in boekje dat ôfrûne tongersdei presintearre waard
common_voice_fy-NL_20986879.wav,200492,mei dit systeem betellet men foar itjinge dêr't men nei sjocht
common_voice_fy-NL_21467666.wav,152108,sûnt trije jier wurket er by de gemeente amsterdam
common_voice_fy-NL_21507615.wav,218924,sneontenacht hat it flak boppe de planten justjes ûnder it friespunt west
common_voice_fy-NL_21507472.wav,238124,wat hat dizze wurksume man in ûnbidigen wurk ferset
common_voice_fy-NL_21633915.wav,153644,ik ha it idee dat wy dêr te koart yn sjitte
common_voice_fy-NL_20986876.wav,116780,dat betwifelje ik dochs wol
common_voice_fy-NL_21402917.wav,240428,begjin dizze moanne waard bekend hoe bysûnder as it pears blauwe skaaltsje eins is
common_voice_fy-NL_21411774.wav,251948,troch in grutte kier yn 'e gerdinen seach er de swartfluwielen nachthimel fol stjerren
common_voice_fy-NL_21402913.wav,184364,sneintemiddei om fjouwer oere sil de finale spile wurde
common_voice_fy-NL_21414160.wav,244268,it ûndersyk nei de moard is wer werom by it begjin
common_voice_fy-NL_21414163.wav,198188,it like wol op in ferlingstik fan de algemiene beskôgingen
common_voice_fy-NL_20844536.wav,238124,ast foarwerpen kwyt bist dan kinst oant yn 'e jûn terjochte op it polysjeburo
common_voice_fy-NL_21414161.wav,190508,wannear hasto muzyk
common_voice_fy-NL_20844538.wav,132908,is dyn berop presintator
common_voice_fy-NL_20844539.wav,199724,de sinne komt op en lit de see skitterje yn it moarnsljocht
common_voice_fy-NL_21414162.wav,275756,twa sportfiskers fûnen it lichem en warskôgen de plysje
common_voice_fy-NL_20507004.wav,240428,de gemeente moat mear ynvestearje om de ynwenners oan in baan te helpen
common_voice_fy-NL_20507005.wav,186668,tsjin twa oere fan 'e middei wie de steuring frijwol oeral foarby
common_voice_fy-NL_21411776.wav,180524,allinnich wa't ûngelok ken wit gelok te wurdearjen
common_voice_fy-NL_21432001.wav,140588,ik bin yn 'e hús
common_voice_fy-NL_20844540.wav,142124,de kongressen wurde om it jier holden
common_voice_fy-NL_21414164.wav,283436,meiwurkers dy't in formele ûntslachbrief krije moatte noch wol in skoftke trochwurkje
common_voice_fy-NL_20776873.wav,140588,men kin net mear út in fet taapje as deryn is
common_voice_fy-NL_20507007.wav,176684,frou ebbers is ûnderwilens dik yn de tachtich
common_voice_fy-NL_21467665.wav,130604,ik leau wol mar ik doch der neat oan
common_voice_fy-NL_20986875.wav,122924,is de doar fan de garaazje op slot
common_voice_fy-NL_21402912.wav,215084,der hawwe in soad ûngelokken west op krúspunten fan dizze wei
common_voice_fy-NL_20776874.wav,169004,de komyk fermakke syn publyk mei in einleas oantal grappen
common_voice_fy-NL_21467709.wav,195884,de grutte troef fan antwerpen is in histoarysk hert op rinôfstân
common_voice_fy-NL_20507008.wav,145964,we fine dat in heel wichtich punt
common_voice_fy-NL_21412179.wav,140588,let yn 'e nacht strampele it duo it sikehús yn
common_voice_fy-NL_21412180.wav,115244,mar hy hat dy brief lêzen
common_voice_fy-NL_21447965.wav,165164,neffens wat mem seit moat er in goede skriuwer wêze
common_voice_fy-NL_21447966.wav,142124,ik haw genôch oan de bern it hús en de tún
common_voice_fy-NL_20776875.wav,194348,ein fan 'e wike sette fakbûnen en direksje alles op in rychje
common_voice_fy-NL_21412182.wav,121388,om 'e priis hoege jo it net te litten
common_voice_fy-NL_21447941.wav,172844,eangstgefoelens tsjutte op gefaar en meitsje it lichem klear op aksje
common_voice_fy-NL_20776871.wav,184364,goejûn it is trije minuten oer seizen
common_voice_fy-NL_21406415.wav,230444,sjoch alle dagen ek by de dei aksje foar oanbiedingen tsjin boaiemprizen
common_voice_fy-NL_21412183.wav,167468,deifoarsitter sjoukje de haan krige blommen en in boekebon
common_voice_fy-NL_21406413.wav,172844,har iene frije middei mei foar neat of nimmen wike
common_voice_fy-NL_21406411.wav,194348,hoe seist komkommer yn it spaansk
common_voice_fy-NL_20507006.wav,192044,wy beseagen dêr ek in heel lyts mar moai museum
common_voice_fy-NL_21447942.wav,192044,by de yngong waard skerp kontrolearre op drank drugs en fjurwurk
common_voice_fy-NL_21447944.wav,103724,der steane hjir twa froulju foar de doar
common_voice_fy-NL_21402915.wav,175148,hie der dan net mei dy aardige húshâldster trouwe kind
common_voice_fy-NL_21413795.wav,171308,simmerdeis wiene der noch wol genôch klanten mar winterdeis net
common_voice_fy-NL_21412181.wav,122924,set de wekker op sân oere
common_voice_fy-NL_20776872.wav,195884,hja rieden oer de ofslútdyk en ieten in broadsje yn harns
common_voice_fy-NL_21633911.wav,155948,by de brân is in soad reek frijkaam
common_voice_fy-NL_21413799.wav,169004,hillige húskes ôfbrekke is freegjen om swierrichheden
common_voice_fy-NL_21419392.wav,221228,mei it each op de feiligens moatte de diken ferswierre wurde
common_voice_fy-NL_21413797.wav,113708,ik sil dy net yn 'e wei rinne
common_voice_fy-NL_21419393.wav,211244,wy hawwe deselde noas in ôfplatte wipnoas sil ik mar sizze
common_voice_fy-NL_21413796.wav,155948,se ha sechtich jier gelokkich troud west
common_voice_fy-NL_20357233.wav,179756,ik fyn it wol spitich datst it net even sjongst
common_voice_fy-NL_20800712.wav,161324,ik wol net minder wêze as myn wurd
common_voice_fy-NL_21419397.wav,148268,hy is drok en praatsk
common_voice_fy-NL_20800711.wav,167468,ik leau dat er der krekt sa oer tinkt
common_voice_fy-NL_20800713.wav,102188,myn faktueren
common_voice_fy-NL_20357236.wav,170540,de swiere noardwestewyn hold lang oan
common_voice_fy-NL_20800710.wav,138284,oan wa hast it jûn
common_voice_fy-NL_21413798.wav,238124,hy wist net wat him oerkaam doe't de wedstriid foar tsien minuten ûnderbrutsen waard
common_voice_fy-NL_21436736.wav,159788,it wie ien wyldernis
common_voice_fy-NL_20357234.wav,166700,douwe wurket yn 'e soarch
common_voice_fy-NL_21419395.wav,188204,de oerheid jout by dit nije inisjatyf it foarbyld
common_voice_fy-NL_20357237.wav,172076,hy lijt ûnder de druk en ferwachtingen fan syn famylje
common_voice_fy-NL_21436990.wav,240428,op it taffeltsje lei in steapel boeken fan wol in heale meter heech
common_voice_fy-NL_21436874.wav,261164,mooglik is it slachtoffer skept doe't er syn bân oan it ferwikseljen wie
common_voice_fy-NL_21438246.wav,217388,as men allergysk is is men oergefoelich foar beskate stoffen
common_voice_fy-NL_20929350.wav,257324,ik jou de film in acht en in heal
common_voice_fy-NL_21419394.wav,165164,dat jins bern sa tsjin jin yngean kinne
common_voice_fy-NL_21438136.wav,236588,de hazze rûn fuort by ús hûs en de hûn gie efter him oan
common_voice_fy-NL_21437064.wav,148268,dat wurdt stadichoan eigenlik wat minder
common_voice_fy-NL_20929351.wav,215084,moandeitejûn wie de earste fan fjouwer jûnen dêr't ynsprutsen wurde koe
common_voice_fy-NL_20929354.wav,194348,yn it konsertgebou wurdt no freedtemiddei in lunsjkonsert holden
common_voice_fy-NL_21407052.wav,159788,nei de kweekskoalle stie se foar de klasse yn deinum
common_voice_fy-NL_21438133.wav,317228,in tydlik ferlies fan hier op 'e holle kin ek ûntstean nei in dieet
common_voice_fy-NL_20929415.wav,190508,moandeitemoarn is in frachtwein fol molke yn 'e sleat rekke
common_voice_fy-NL_21438247.wav,165164,minder aardich is dat it lamke wyt is
common_voice_fy-NL_21407155.wav,180524,yn dizze kriten witte de lju wa't by wa op besite giet
common_voice_fy-NL_21436870.wav,238124,it ophelle bedrach sil hielendal brûkt wurde foar it aksjedoel
common_voice_fy-NL_20929416.wav,175148,de gemeente hat de slutingstiden frijjûn
common_voice_fy-NL_21438251.wav,198188,de hockeyers moasten ûnder plysje eskorte nei it hotel
common_voice_fy-NL_20929352.wav,148268,jou in nûmer heger as seis
common_voice_fy-NL_21443461.wav,155948,dit is in stik effisjinter want de besettingsgraad is no leech
common_voice_fy-NL_21443457.wav,186668,befeiligingsamtners tochten dat se mei in bûsehifker te krijen hienen
common_voice_fy-NL_21443546.wav,142124,it is in riedsel wa't dizze leafdesbrief stjoerd hat
common_voice_fy-NL_21407051.wav,182828,de wekker giet alle dagen om seis oere moarns
common_voice_fy-NL_21340526.wav,159788,de fertochte wie net fan doel de frou te fermoardzjen
common_voice_fy-NL_21443494.wav,136748,hja beslút foarearst alle kontakten mei har buorjonge te ferbrekken
common_voice_fy-NL_21407159.wav,122924,in giele trein ried it stasjon binnen
common_voice_fy-NL_21406414.wav,109868,dy binne fergees
common_voice_fy-NL_21340524.wav,148268,wat men net berikke kin moat men stean litte
common_voice_fy-NL_21436872.wav,232748,hja fertelt my dat har man sûnt koart deiferpleging kriget
common_voice_fy-NL_21340523.wav,182828,hy bout it wedstriidritme de kommende wiken progressyf op
common_voice_fy-NL_21407153.wav,175148,ik soe graach in bêd foar twa persoanen wolle en in ledikantsje
common_voice_fy-NL_20800709.wav,251948,beide partijen hiene har oan no ta út alle macht ferset
common_voice_fy-NL_21431814.wav,152108,nei de nedige buorrels gienen wy út 'e bar
common_voice_fy-NL_21427760.wav,102188,wie it wat of net
common_voice_fy-NL_21427723.wav,261164,de ingelsen ferdigenen it doel mei man en macht
common_voice_fy-NL_20357232.wav,271148,der sieten gjin oare minsken by de bestjoerder yn de auto
common_voice_fy-NL_21427758.wav,138284,wy soenen graach oant oaremoarn bliuwe wolle
common_voice_fy-NL_21340522.wav,195884,syn abbekaat woe de rjochtsaak efter sletten doarren behannelje
common_voice_fy-NL_21340525.wav,180524,hy fytste yn 'e rjochting fan syn hûs mar dêr is er nea oankommen
common_voice_fy-NL_21427726.wav,130604,ik mei jûns de doar net mear út
common_voice_fy-NL_21507796.wav,215084,dat wie de kearn fan syn bestean syn djipste ik
common_voice_fy-NL_21507883.wav,190508,pake hat my min ofte mear ynwijd yn it echte libben
common_voice_fy-NL_21427725.wav,145964,dêr is gjin spiker tusken te krijen
common_voice_fy-NL_21507800.wav,228908,de maresjaussee hat alle mooglike spoaren ûndersocht mar neat fûn
common_voice_fy-NL_21509610.wav,182828,oan de ein fan de wike ferwachtet de kurator mear dúdlikens te jaan
common_voice_fy-NL_21413138.wav,129068,skriuw elk wurd op in nije rigel
common_voice_fy-NL_21413077.wav,134444,ik moat mar ris op 'e skarrel om winterierappels
common_voice_fy-NL_21427761.wav,102188,untskoattelje dizze rige
common_voice_fy-NL_21413078.wav,98348,sa mei ik it hearre
common_voice_fy-NL_21413143.wav,136748,moatst ris sjen dêr sit ús stedsdichter
common_voice_fy-NL_21413074.wav,213548,tongersdeitemoarn komt de saak foar by de arrondissemintsrjochtbank
common_voice_fy-NL_21413135.wav,122924,arjen kin it noch wolris fier bringe
common_voice_fy-NL_21427759.wav,103724,wy moatte wer nei hûs ta
common_voice_fy-NL_21413140.wav,186668,koart jild wol sizze dat de rintiid koarter as ien jier is
common_voice_fy-NL_21407809.wav,144428,mei harren trettjinnen kamen se oan board
common_voice_fy-NL_21407807.wav,175148,hy is aktyf op it mêd fan justysje en minderheden
common_voice_fy-NL_21407798.wav,317228,de plysje sil boetes fange fan minsken dy't fierstente let fan beteljen binne
common_voice_fy-NL_21407797.wav,257324,dat ha ik noch net dien
common_voice_fy-NL_21407810.wav,228908,wy sille ús ynsette foar fryslân en we kinne ek wat betsjutte foar fryslân
common_voice_fy-NL_21407774.wav,169004,houke wat dochst dêr sa lang bûten jonge
common_voice_fy-NL_21509533.wav,213548,sa't ik der tsjinoan seach hearde dat net by ús ôfspraak
common_voice_fy-NL_21509196.wav,194348,earder waarden fjouwer hege amtners oppakt yn ferbân mei de kwestje
common_voice_fy-NL_21509598.wav,172844,se hat faak opnommen west yn in psychiatrysk sikehús
common_voice_fy-NL_21406412.wav,222764,masterwurken út lettere iuwen siere it renovearre museum
common_voice_fy-NL_21407776.wav,207404,hy prate mei gjin wurd oer datjinge dêr't er mei oan 'e gong wie
common_voice_fy-NL_21407815.wav,172844,troch hoe't se praten tocht ik dat se troud wienen
common_voice_fy-NL_21407808.wav,184364,in traumahely waard nei it plak fan it ûngelok stjoerd
common_voice_fy-NL_21509485.wav,228908,nei in oantal meagere jierren ferwachtet de organisaasje dit jier wer folop besikers
common_voice_fy-NL_21407775.wav,171308,ik fertelde har datsto in aardich famke bist
common_voice_fy-NL_21508145.wav,142124,de lju yn myn neiste fermidden hawwe dêr gjin begryp foar
common_voice_fy-NL_21407814.wav,184364,der binne sneon spegelkarpers útset yn it fryske wetter
common_voice_fy-NL_21407801.wav,180524,ik sjoch net yn wat dat praten foar doel hat
common_voice_fy-NL_21524465.wav,111404,alle lampen twintich prosint
common_voice_fy-NL_21509566.wav,71468,wêr giet dat boek oer
common_voice_fy-NL_21509950.wav,126764,om it paleis hinne leit in tún mei bylden
common_voice_fy-NL_21508163.wav,75308,dimje alle lampen
common_voice_fy-NL_21476685.wav,188204,myn buorman wie nûmer ien op in ynternasjonaal toernoai
common_voice_fy-NL_21407800.wav,178988,wat ha we wol in wille om him hân
common_voice_fy-NL_21407773.wav,180524,it wie no op 'e kop ôf seis foar njoggenen
common_voice_fy-NL_21459663.wav,195884,de measten hiene noch noait yn in swimbad west
common_voice_fy-NL_21476588.wav,226604,hoewol't hja de jongste wie bestjoerde se it húshâlden mei izeren hân
common_voice_fy-NL_21509569.wav,107564,der wurdt alle wiken op deselde dei spile
common_voice_fy-NL_21476586.wav,225068,hja moat tsjin de fjirtich wêze sa om de sânentritich hinne rekkenje ik út
common_voice_fy-NL_21443495.wav,106028,wy koene sa lang by him wenje
common_voice_fy-NL_21503257.wav,153644,ik ha hjir natuerlik wol it ien en oar meimakke
common_voice_fy-NL_21459664.wav,230444,lykas de minske wikselet it hynder it molkegebit ek yn foar in bliuwend gebit
common_voice_fy-NL_21476587.wav,163628,wy hawwe wolris wurden mar it slacht gjin fjoer
common_voice_fy-NL_21503178.wav,222764,hy begûn wiidweidich tsjin my te praten as hie ik neat oars te dwaan
common_voice_fy-NL_21406873.wav,213548,syn fjirtichste sollisitaasje levere wer in ôfskriuwer op
common_voice_fy-NL_21406928.wav,163628,binne jo fan doel om nei it bûtenlân te gean
common_voice_fy-NL_21406872.wav,221228,lykas by alles jildt hjir ek beried giet foar de died
common_voice_fy-NL_21406875.wav,236588,snein wûn hja de slalom op in tige hurde en izige pyste
common_voice_fy-NL_21406929.wav,152108,wêrom rinst de hiele tiid sa idioat hurd
common_voice_fy-NL_21406927.wav,221228,helder skreaune stikken wiene dat mei in dúdlike miening
common_voice_fy-NL_21476642.wav,205868,dêr wurdt al iuwen oer praat en dêr reitsje we noait oer útpraat
common_voice_fy-NL_21406672.wav,184364,it smyt net folle op mar it kin krekt genôch wêze
common_voice_fy-NL_21443520.wav,157484,by genôch dielnimmers kinne ek middeisgearkomsten holden wurde
common_voice_fy-NL_21406874.wav,184364,harren foarstellingen sprekke in bûnt ferskaat fan publyk oan
common_voice_fy-NL_21406965.wav,169004,us bedoeling is om it songfestival te winnen
common_voice_fy-NL_21445004.wav,148268,ik ha gjin inkelde behoefte om út fryslân wei te gean
common_voice_fy-NL_21406673.wav,152108,spylje tritich sekonden efterút
common_voice_fy-NL_21407813.wav,117548,hy hat in nije trui
common_voice_fy-NL_21444973.wav,148268,iepenje ús foto's fan desimber
common_voice_fy-NL_21406963.wav,169004,it personiel wol graach witte wêr't it oan ta is
common_voice_fy-NL_21406926.wav,226604,as it in bytsje meisiet dan hiene je letter in eigen skûtsje
common_voice_fy-NL_21406671.wav,238124,wy sjogge in taname fan bedriuwsminsken op de kaderdagen dy't wy organisearje
common_voice_fy-NL_21406675.wav,153644,wy hawwe oeren bypraat oer it ferline
common_voice_fy-NL_21406962.wav,153644,wy hawwe nea in ûneffen wurd mei inoar hân
common_voice_fy-NL_21407812.wav,230444,fan no ôf oan wol ik allinnich oer alles beslisse
common_voice_fy-NL_21405395.wav,175148,hy wist folle mear fan de godstsjinst as de measten fan ús
common_voice_fy-NL_21445149.wav,113708,sy docht dat tsjin it sin
common_voice_fy-NL_21445032.wav,207404,heit wie autoferkeaper en mem wurke as nachtferpleechster
common_voice_fy-NL_21405059.wav,142124,hja koene net tegearre troch ien doar
common_voice_fy-NL_21445209.wav,144428,dy't it breed hat lit it breed hingje
common_voice_fy-NL_21444975.wav,268844,de tiid dat de wûne genêzen wêze moat rint fan seis oant njoggen wike
common_voice_fy-NL_21445147.wav,213548,de koaren repetearje op woansdeitemoarn en op tongersdeitejûn
common_voice_fy-NL_21445182.wav,205868,op it fel fan 'e hannen binne de earste âlderdomsplakken te sjen
common_voice_fy-NL_21405341.wav,145964,de hiele húshâlding is drok oan it lêzen
common_voice_fy-NL_21509539.wav,161324,jonges en famkes wês efkes stil oars kin ik willemijn net ferstean
common_voice_fy-NL_21406964.wav,171308,de protesten fan 'e tsjinstanners wiene ferheftich
common_voice_fy-NL_21405342.wav,161324,bring my yn it sin om tulpen te keapjen op 'e merk
common_voice_fy-NL_21405060.wav,178988,yn in lyts túntsje oan 'e foarkant stie in sinnewizer op in sokkel
common_voice_fy-NL_21405340.wav,121388,ik moat der net te fier yn
common_voice_fy-NL_21406871.wav,199724,it is smoardrok op 'e strânwei
common_voice_fy-NL_21405392.wav,163628,de foar moarn oankundige staking giet net troch
common_voice_fy-NL_21445208.wav,161324,folje dizze sel omheech yn
common_voice_fy-NL_21405394.wav,180524,hy hat mei syn produkten in skoft op de merk yn ljouwert stien
common_voice_fy-NL_21427954.wav,175148,der binne lykwols wol in tal betingsten oan ferbûn
common_voice_fy-NL_21405393.wav,132908,bûter wurdt makke fan rjemme
common_voice_fy-NL_21405136.wav,172844,men hearde de swarte lysters roppen dat it in aard hie
common_voice_fy-NL_21405058.wav,159788,it is net wis oft der sprake is fan opsetsin
common_voice_fy-NL_21405396.wav,138284,do moatst net seure want it is hjir moai
common_voice_fy-NL_21427967.wav,199724,ik soe graach rêchdekking fan jo krije by it ûntwikkeljen fan ús plannen
common_voice_fy-NL_21405132.wav,251948,yn 'e wedstriid hawwe alle spylsters in wyt rokje en in oranje wedstriidshirt oan
common_voice_fy-NL_21427965.wav,209708,tsien en in heal jier lyn rekken myn freon en ik fereale op inoar
common_voice_fy-NL_21427964.wav,203564,it is fansels net alhiel ûngefaarlik om wier barde ferhalen te fertellen
common_voice_fy-NL_21407053.wav,171308,jonge bern binne taalgefoelich en leare maklik in twadde taal
common_voice_fy-NL_21427956.wav,109868,set it folume op fiif
common_voice_fy-NL_21406560.wav,171308,sneon wurdt op it partijkongres de kandidatelist fêststeld
common_voice_fy-NL_21405127.wav,115244,meitsje dizze sel kursyf
common_voice_fy-NL_21427955.wav,144428,in pear wike letter belle er my op it wurk
common_voice_fy-NL_21405061.wav,221228,minsken wurdt in fjurwurkfrij ûnderkommen oanbean foar de âldjiersnacht
common_voice_fy-NL_21406583.wav,109868,selektearje foarige tweintich wurden
common_voice_fy-NL_21411890.wav,149804,de direksje fan it sikehûs wol net reagearje
common_voice_fy-NL_21406586.wav,175148,troch syn garisma lutsen de gearkomsten in soad folk
common_voice_fy-NL_21406557.wav,207404,it ûndersyk wurdt dien troch studinten dy't yn 'e einfaze fan 'e stúdzje binne
common_voice_fy-NL_21405173.wav,195884,hja sieten mei harren trijen oan de oare ein fan de bar te praten
common_voice_fy-NL_21427966.wav,136748,guon minsken tinke gewoan ik moat hjirwei
common_voice_fy-NL_21406581.wav,144428,hjir by ús nimt it gefaar stadichoan ek ta
common_voice_fy-NL_21406582.wav,165164,binne jo fan doel om ynkoarten te bouwen of te ferbouwen
common_voice_fy-NL_21427963.wav,253484,ut ûndersyk docht bliken dat de measte froulju moandeitenachts it minst sliepe
common_voice_fy-NL_21405129.wav,195884,yn alle earlikheid moatte wy bekenne dat wy machteleas stean
common_voice_fy-NL_21411885.wav,165164,hy wit fan fuotbaljen allinne dat de bal rûn is
common_voice_fy-NL_21411886.wav,132908,troch dy sitte wy yn dit parket
common_voice_fy-NL_21406558.wav,159788,wy geane efkes by hús oan en dan nei it strân
common_voice_fy-NL_21411893.wav,126764,hy fottelt foar har de hakken út 'e skuon
common_voice_fy-NL_21427953.wav,175148,it wie gau oan it is allegearre hiel hurd gien
common_voice_fy-NL_21408286.wav,178988,wannear is it mei my de ferkearde kant opgien jan
common_voice_fy-NL_21406561.wav,180524,de ynwenners binne bot skrokken fan de mooglike sluting fan de supermerk
common_voice_fy-NL_21406556.wav,84524,pauze
common_voice_fy-NL_21408173.wav,194348,bewenners kinne oant twa jannewaarje beswier oantekenje
common_voice_fy-NL_21408174.wav,230444,it is by alven as wy by it hotel komme dat útstoarn liket
common_voice_fy-NL_21411888.wav,138284,de ôfrûne dagen hiene se him ûnder druk set
common_voice_fy-NL_21408172.wav,171308,gean nei kantoar ta
common_voice_fy-NL_21408288.wav,148268,je meie frysk prate hoe je it mar wolle
common_voice_fy-NL_21411884.wav,222764,skriuw de folgjende sân rigels
common_voice_fy-NL_21408175.wav,126764,wêr bisto berne
