wav_filename,wav_filesize,transcript
common_voice_cs_22381059.wav,286508,kromě toho byl sbormistrem pěveckého sboru sokola a pěveckého sboru řemeslnické jednoty a varhaníkem
common_voice_cs_22203138.wav,138284,jaký máme rozpočet
common_voice_cs_22381060.wav,132908,jeho práce u filmu nebyla rozsáhlá
common_voice_cs_22203127.wav,149804,rozprava o rozpočtu bohužel nezačala dobře
common_voice_cs_20486886.wav,129068,jaká je realita
common_voice_cs_22381061.wav,157484,označení se skládá se z písmen a číslic
common_voice_cs_21523230.wav,164396,to ovšem nebyla jediná tamní absurdita
common_voice_cs_21523232.wav,119084,těšil jsem se na sobotní odpoledne
common_voice_cs_20457822.wav,132908,obecně se snažit zanechat dobrý dojem
common_voice_cs_20493772.wav,138284,a když si náhodou dá sprchu
common_voice_cs_20457823.wav,142892,měla by být zlatá nikoli černá spálená
common_voice_cs_20493770.wav,144428,proč vám nikdo nepoví
common_voice_cs_22203133.wav,134444,jen tak lze separatismu zabránit
common_voice_cs_20457821.wav,208172,jižní korea má podobné klima jako česká republika
common_voice_cs_20493773.wav,171308,problém je že opice nemá potlačování ráda
common_voice_cs_20536576.wav,203564,ach ne moje lednička
common_voice_cs_20478063.wav,134444,proč já tam jdu
common_voice_cs_20457824.wav,148268,osobně je přesvědčen že vrah uprchl oknem
common_voice_cs_20536579.wav,130604,hoši byli samá legrace
common_voice_cs_21609675.wav,88364,aby si to užil
common_voice_cs_20536578.wav,215084,také žebrák se zastavil a pozoroval tuláka šikmým pohledem
common_voice_cs_21609674.wav,92204,no tohle nám scházelo
common_voice_cs_21609676.wav,96044,někdy se čas tak vleče
common_voice_cs_20469130.wav,96044,souhlas
common_voice_cs_20469132.wav,143660,suroviny jsou obyčejně krásnější a zajímavější
common_voice_cs_20478061.wav,121388,za nimi jely vozy s věcmi
common_voice_cs_20536580.wav,134444,spíš budou takové tenké
common_voice_cs_20469128.wav,165932,tím se z nich udělal chrt
common_voice_cs_22243692.wav,148268,návrh jsme obdrželi před několika měsíci
common_voice_cs_20469129.wav,108332,nemáš zač
common_voice_cs_20460354.wav,107564,proboha vraťte se
common_voice_cs_20485868.wav,188204,podzim přešel v zimu
common_voice_cs_20963391.wav,138284,čelo bez jediné brázdy a s tváří snědou
common_voice_cs_20478065.wav,90668,no jo je to šprcka
common_voice_cs_20460350.wav,138284,a bylo by to fajn
common_voice_cs_21609673.wav,148268,pak si sundá triko a opět je vyhodí z okna ven
common_voice_cs_20478064.wav,142124,to však není všechno
common_voice_cs_20460351.wav,161324,nebyl jsem v anglii dobrých deset let
common_voice_cs_20469131.wav,174380,veselé vánoce šťastný nový rok a bohatou nadílku
common_voice_cs_20460352.wav,167468,po celé poušti se povalovala mrtvá těla
common_voice_cs_22203130.wav,245804,myslím si že mělo být přidruženo moldavsko byť jen symbolicky
common_voice_cs_20460353.wav,142124,jenomže nevím co se dneska nosí
common_voice_cs_20485884.wav,161324,milostnej trojúhelník a navíc jen o dvou úhlech
common_voice_cs_20458106.wav,247340,fakulta informatiky masarykovy univerzity je nejlepší a nejskvělejší školou v celém známém vesmíru
common_voice_cs_20493771.wav,90668,štípe
common_voice_cs_20462648.wav,111404,bylo krásné jarní jaro
common_voice_cs_20483622.wav,103724,aktivita nemá žádná významná rizika
common_voice_cs_20462646.wav,161324,k platnosti zákona je třeba aby byl vyhlášen
common_voice_cs_20462649.wav,218924,vysvětlete jakými způsoby je možno řešit detail u vnějšího okraje
common_voice_cs_20485886.wav,155948,mechanicky poháněné nástroje způsobující hluk
common_voice_cs_20458108.wav,98348,je to pár řádků kódu
common_voice_cs_20484791.wav,76844,to by šlo
common_voice_cs_20458107.wav,109100,času jste měl doopravdy hodně
common_voice_cs_20458109.wav,99116,probudíš se na letišti
common_voice_cs_20509339.wav,149804,má velkou váhu zlomenina jej neunese
common_voice_cs_20484788.wav,140588,k dispozici bude jedna místnost sloužící ke spaní i vaření
common_voice_cs_20509342.wav,145964,filip hleděl milostivě očima bez lásky
common_voice_cs_20826402.wav,149804,pro jistotu ještě opakuji několik informací ze zadání
common_voice_cs_20509340.wav,163628,no a tím započne drama lásky touhy a tření
common_voice_cs_20458110.wav,119084,mám za sebou první dvě várky
common_voice_cs_20826400.wav,140588,tedy to se pustí na výstup klasifikátoru
common_voice_cs_20509341.wav,155948,nicméně klidně očekávala až sami začnou
common_voice_cs_20484789.wav,152108,peníze nešustily a otisky prstů na nich nebyly
common_voice_cs_20826401.wav,109868,poslední slovo heleno
common_voice_cs_20691498.wav,186668,není geniální externě je geniální aktivně
common_voice_cs_20691497.wav,175148,venku je tak náherně že bych samou radostí rozkousal boty
common_voice_cs_20691501.wav,129068,je tu přeci vyhledávač obrázků
common_voice_cs_22386742.wav,196652,stejným poměrem vzrostl také počet obyvatel a finanční příjmy
common_voice_cs_22386747.wav,154412,absolvoval právní akademii v košicích
common_voice_cs_22386743.wav,180524,zamrzá v říjnu až v listopadu a rozmrzá v dubnu až v květnu
common_voice_cs_20826399.wav,163628,vojáci ač do vrchu bylo rychle kupředu kráčeli
common_voice_cs_22386745.wav,175916,v katolické církvi se tak stala izolovanou postavou
common_voice_cs_20485888.wav,103724,ale měnit ho rozhodně nebudu
common_voice_cs_22448390.wav,224300,jeho rodiče pochází z alžírska
common_voice_cs_20691500.wav,111404,ema mele maso
common_voice_cs_20509338.wav,202028,no byl jsem celkem v šoku a nemohl říct ani slovo
common_voice_cs_20462647.wav,138284,musíme se domluvit na nějakou rozumnou hodinu
common_voice_cs_22448393.wav,192812,členové skupiny svoji tvorbu nazývají pojmem ghetto pop
common_voice_cs_20521327.wav,129068,všem chodidla dvě divým žárem plají
common_voice_cs_20485887.wav,136748,anebo v obráceném pořadí jak kdo chce
common_voice_cs_22448392.wav,130604,pracoval jako policejní vyšetřovatel
common_voice_cs_20826398.wav,203564,ty si můžeš nechat degenerativní onemocnění kostí mozkové parazity a tuberkulózu
common_voice_cs_20521326.wav,73004,co byste jim poradili
common_voice_cs_21101648.wav,107564,došlo u něj k acidóze
common_voice_cs_20484790.wav,73004,kozinové
common_voice_cs_21101650.wav,96044,devět je víc než nula
common_voice_cs_20484792.wav,126764,uhlí se tradičně využívá pro výrobu tepla a elektřiny
common_voice_cs_20465608.wav,131372,v každém z nich byla polovina vítězů
common_voice_cs_20521328.wav,159788,tady je pořád bílo a pořád trochu sněží na horách nejspíš víc
common_voice_cs_20465611.wav,192812,jde tedy pouze o nějakého robertka nikoliv o vašeho robertka
common_voice_cs_22448394.wav,149804,v rámci česka jsou k vidění čtyři druhy
common_voice_cs_21101649.wav,184364,v případě zájmu si může student kteroukoliv z těchto úloh zvolit a plnit
common_voice_cs_20521325.wav,69164,ta holka
common_voice_cs_20538065.wav,142124,zvažte tedy ještě prosím moji prosbu
common_voice_cs_20465609.wav,182828,vyzkoušení velkého vytí jako uvítacího rituálu
common_voice_cs_20538066.wav,149804,seznam balíků k nainstalování po reinstallu
common_voice_cs_20521324.wav,92204,celkově vzato idylka
common_voice_cs_20489475.wav,140588,středoškoláci se mohou zapojit taky
common_voice_cs_20489480.wav,115244,někdy to jde jindy ne
common_voice_cs_21101646.wav,161324,za to se však život tím roztomileji jevívá
common_voice_cs_20489479.wav,121388,co mají objekty společného
common_voice_cs_20465610.wav,133676,je potřeba vyměnit sluchátko
common_voice_cs_20538067.wav,127532,petiční právo je zaručeno
common_voice_cs_22386746.wav,108332,a tak vznikne ideální poměr
common_voice_cs_21101647.wav,122924,prostě nebylo konce jásotu
common_voice_cs_20465607.wav,114476,je to zcela prosté
common_voice_cs_20459904.wav,121388,že bys to nedovedla
common_voice_cs_20538064.wav,92204,návrhy
common_voice_cs_20669867.wav,119084,nejradši bych tě zabila
common_voice_cs_20489473.wav,119084,určitě to ví
common_voice_cs_20538063.wav,99884,chci webové stránky
common_voice_cs_20669866.wav,152108,odkazy na stránky které chci dlouhodobě sledovat
common_voice_cs_20489477.wav,207404,bohužel žádná vlastní použitelná data v současnosti asi nemáme
common_voice_cs_20669868.wav,119084,já tě počůrám
common_voice_cs_21429763.wav,120620,protože jsem neztratil hlavu
common_voice_cs_20459903.wav,129836,práce na zahradě je vždy dřina
common_voice_cs_20459906.wav,141356,napiš co je lepší pro tebe
common_voice_cs_20459907.wav,112172,jak se vede
common_voice_cs_20484517.wav,130604,potvrď mi jestli přijdeš
common_voice_cs_20484516.wav,140588,zdravotní sestra není skutečná
common_voice_cs_20690908.wav,107564,přišel k nim o víkendu v klubu rváčů
common_voice_cs_20690905.wav,184364,nyní si připadám připravený tak snad nepohořím jako kdysi
common_voice_cs_20484514.wav,136748,to už jsme také vyřešili
common_voice_cs_20459905.wav,175148,bože byls to ty že jo
common_voice_cs_20669865.wav,106028,je mi to jasný
common_voice_cs_20690907.wav,79148,však běda mi
common_voice_cs_21429761.wav,213548,takhle k večeru toho stejně v éteru tolik zajímavého není
common_voice_cs_22448391.wav,182060,tento první útok byl chorvaty odražen
common_voice_cs_20484515.wav,149804,tohle prostě musíte vyzkoušet
common_voice_cs_20462650.wav,96044,občas je méně super
common_voice_cs_21429760.wav,139820,přijede až v sobotu ráno
common_voice_cs_20691495.wav,106028,vůbec nic se nestalo
common_voice_cs_20520770.wav,125228,k čemu tento způsob
common_voice_cs_20690906.wav,73772,nehostný panoval čas
common_voice_cs_20690909.wav,67628,co si tak asi dám k večeři
common_voice_cs_20520774.wav,125228,syn ještě chvíli pobyl a čekal
common_voice_cs_20531025.wav,186668,přesto obchodní centra a supermarkety na svou chvíli slávy zatím čekají
common_voice_cs_20430778.wav,182060,v příloze máte lepší klasifikátor a ukázku výstupu
common_voice_cs_20430777.wav,99884,nechceš to probrat až potom
common_voice_cs_20430776.wav,163628,prezident republiky není z výkonu své funkce odpovědný
common_voice_cs_20531028.wav,142124,její lež se odráží v mé lži a pak je lež všechno
common_voice_cs_20531027.wav,122924,to byl prý veliký okamžik
common_voice_cs_20484500.wav,171308,nalezené přímky tvoří hledaný obdélník
common_voice_cs_20520773.wav,152108,krásné věci kolem čarovné
common_voice_cs_20430775.wav,122156,to je dobrý
common_voice_cs_20430774.wav,219692,otáčení turbín pak vyvozuje proudění vzduchu v mezeře
common_voice_cs_20484499.wav,171308,v pchjongjangu je velmi oblíbená polévka
common_voice_cs_20484502.wav,148268,jaký je nejdivnější zákon nebo pravidlo
common_voice_cs_20484501.wav,145964,museli jsme ze stanice vyjít správně
common_voice_cs_20529257.wav,159788,procházím se po okolí a hledám něco fotogenického
common_voice_cs_20531029.wav,125228,takže není moc důvodů se mu smát
common_voice_cs_20529256.wav,140588,v horku kdy se potíme i svlečení
common_voice_cs_20534864.wav,235820,doufáme že common voice dá vývojářům to co potřebují k inovacím
common_voice_cs_20531026.wav,134444,nějaký delší pobyt by připadal v úvahu později
common_voice_cs_20529255.wav,132908,jezdím na schůzky na které nechce můj šéf
common_voice_cs_20520772.wav,132908,panovala tam dobrá nálada
common_voice_cs_20529254.wav,84524,ty blázne
common_voice_cs_20484513.wav,171308,obraťte se prosím na něj
common_voice_cs_20465371.wav,92204,otevři oči
common_voice_cs_20465368.wav,125228,já vím kdo jseš
common_voice_cs_22123028.wav,232748,žádná z oblastí politiky by se neměla vymykat demokratické odpovědnosti
common_voice_cs_20534861.wav,203564,základní princip vypalování je pro všechny systémy stejný
common_voice_cs_20465369.wav,172844,napravo brána hradní vlevo vchod ve příbytek purkrabího
common_voice_cs_20529253.wav,148268,síť budoucnosti se bude od současného internetu lišit
common_voice_cs_20534862.wav,147500,tohle je mimochodem moje první rada k pohovoru
common_voice_cs_20465370.wav,111404,mám peněženku naditou penězi
common_voice_cs_22123030.wav,134444,ušli jsme opravdu dlouhou cestu
common_voice_cs_20534860.wav,237356,někteří také hučení vnímají skrze své tělo
common_voice_cs_20689215.wav,163628,v následujícím textu předpokládám že na projektu pracujete sám
common_voice_cs_22123031.wav,218924,souhlasu parlamentu bude třeba i u všech uzavíraných obchodních smluv
common_voice_cs_20520771.wav,163628,hodlám kupón na koupi trička použít
common_voice_cs_22123027.wav,169004,mnozí z vás hovořili o penězích
common_voice_cs_22123032.wav,194348,měli bychom být opatrní a nezaujímat jednostranné stanovisko
common_voice_cs_20875701.wav,98348,takto nějak
common_voice_cs_20534863.wav,150572,jen na chvilku abych je vyzkoušel
common_voice_cs_20689214.wav,257324,jakub je taky na počítači
common_voice_cs_20689218.wav,80684,barva larva
common_voice_cs_20875706.wav,152108,snadno absorboval jakékoliv vědomosti mu byly předány
common_voice_cs_20689216.wav,88364,máte nějaké potíže
common_voice_cs_20477915.wav,99884,téměř všechno
common_voice_cs_20875699.wav,132908,jak odměřit deset mililitrů bez odměrky
common_voice_cs_20875704.wav,88364,něco jsem vynechal
common_voice_cs_21236373.wav,119084,ronja je bezva kočka
common_voice_cs_21236375.wav,128300,ale za pět let no tak vsaďte se
common_voice_cs_21236372.wav,142124,ne ne
common_voice_cs_21309385.wav,109868,ruce to zachycovat
common_voice_cs_20875702.wav,184364,nebo například intenzita budoucího pixelu se liší o více než x
common_voice_cs_21309381.wav,149804,ano a všichni dělníci světa budou bez práce
common_voice_cs_21429762.wav,137516,jirka si sedá na židli
common_voice_cs_20689217.wav,107564,dal jsem to do jiného hrníčku
common_voice_cs_21309383.wav,153644,bob mě miluje protože si myslí že mi taky odstranili varlata
common_voice_cs_20477913.wav,116012,bez práce nejsou koláče
common_voice_cs_21236377.wav,73772,ležte tiše
common_voice_cs_21309374.wav,141356,vždyť mne rozmačkáte
common_voice_cs_21309378.wav,133676,i acyklické grafy ale mají svá úskalí
common_voice_cs_20477911.wav,217388,nechte mne konečně
common_voice_cs_20465367.wav,294188,k balíčkování patří také specifikace závislostí
common_voice_cs_20455981.wav,159788,pohlédla jsem na hodinky bylo skoro půl šesté
common_voice_cs_20477914.wav,206636,já jdu dnes večer na basket a o víkendu zatím nemáme nic v plánu
common_voice_cs_20992074.wav,115244,očekával jsem to teda
common_voice_cs_20992077.wav,127532,také bych se vás chtěl na něco zeptat
common_voice_cs_20484498.wav,203564,právo pokojně se shromažďovat je zaručeno
common_voice_cs_20455943.wav,119852,jak že si to vlastně představoval
common_voice_cs_20992075.wav,182828,a díky tomu najít i rotované obličeje to ale není nutné
common_voice_cs_20455942.wav,162092,přijdu nebo místo mě přijde honza kratochvíl
common_voice_cs_20455980.wav,107564,pět let
common_voice_cs_20455977.wav,164396,pouze část z toho je pravda
common_voice_cs_20455946.wav,123692,zpočátku jen lehce každým dnem však víc a víc
common_voice_cs_20455945.wav,112172,smrt jsme ze vsi vynesli nový život přinesli
common_voice_cs_20455978.wav,139820,pirát zůstal nehybně stát
common_voice_cs_20484509.wav,175148,seznam produktů je důležitý ze dvou důvodů
common_voice_cs_20484510.wav,165164,jsou to zakladní zpětnovazební smyčky
common_voice_cs_20511874.wav,132908,soustřeď se tohle je největší chvíle tvýho života
common_voice_cs_20484511.wav,122924,ještě čekat
common_voice_cs_20511877.wav,142124,představovala si jak měl šaty jako dítě žebrácké
common_voice_cs_20511880.wav,132908,mohl dobře počkat pan vévoda v praze na jeho milost
common_voice_cs_20511875.wav,75308,kam znít
common_voice_cs_20477912.wav,226604,jsem ochoten přijmout i bodový postih za pozdní změnu tématu
common_voice_cs_20484512.wav,125228,zkusím ji najít
common_voice_cs_22446662.wav,239660,obec se na základě rozhodnutí svých obyvatel brání výraznější stavební expanzi
common_voice_cs_20511879.wav,153644,osobně bych se chtěl zaměřit na statistiku a stochastické procesy
common_voice_cs_20719655.wav,209708,a že mezi nimi bude třeba i jejich zaměstnavatel
common_voice_cs_22446659.wav,153644,dá se také likvidovat chemicky
common_voice_cs_22446661.wav,151340,stala se rovněž absolutním vítězem roku
common_voice_cs_20719660.wav,184364,chcete pokoj s balkónem nebo bez
common_voice_cs_22446663.wav,155180,je členem kongregace pro východní církve
common_voice_cs_20719658.wav,217388,a takhle to fungovalo nějakou dobu
common_voice_cs_20946266.wav,134444,kdyby sis to rozmyslel dej mi vědět
common_voice_cs_20719652.wav,203564,pro telefonování z nich je potřeba telefonní karta
common_voice_cs_20946267.wav,228908,na něm na železné třínožce jasným plápolem hořela louč
common_voice_cs_20946264.wav,96044,nemůže to být jinak
common_voice_cs_20484508.wav,102188,rituály
common_voice_cs_22446660.wav,225836,především musíme docílit větší slučitelnosti mezi různými azylovými nástroji
common_voice_cs_20484747.wav,188204,pokud by někdo zářivku nepředložil zaplatí pokutu
common_voice_cs_20484745.wav,172844,již jsem zmínil onen případ s vlakem a chodcem
common_voice_cs_20946263.wav,92204,taky dobře
common_voice_cs_20484743.wav,203564,nakonec to nedopadlo tak špatně jak jsem předpokládal
common_voice_cs_20474853.wav,153644,jako obvykle je to určeno čistě k zamyšlení
common_voice_cs_20474856.wav,132140,já jsem byl zařazen do termínu druhého
common_voice_cs_20946265.wav,126764,kolik to bude stát
common_voice_cs_20474855.wav,165932,postoj uživatelů a internetových firem se totiž nemění
common_voice_cs_20484746.wav,184364,když kritizuji měl bych současně navrhnout něco jiného
common_voice_cs_20484744.wav,136748,klam v národech že láska vře
common_voice_cs_21442070.wav,218156,tak nějak v pravém slova smyslu usedlým
common_voice_cs_21442071.wav,103724,mohl bych i dnes odpoledne
common_voice_cs_20719651.wav,245804,holé minimum které potřebuješ k přežití
common_voice_cs_22382281.wav,149036,překonává řadu peřejí
common_voice_cs_22382284.wav,145196,reguluje dlouhodobé průtoky
common_voice_cs_20474854.wav,122156,do huby se ti nikdo dívat nebude
common_voice_cs_22382280.wav,124460,příteli má člověk všechno obětovat
common_voice_cs_21442074.wav,165932,proč austrálie nepřistoupila ke kjótskému protokolu
common_voice_cs_21442072.wav,220460,můžete mi poslat grafy nebo napsat jaké výsledky na těch datasetech máte vy
common_voice_cs_20474857.wav,126764,ponechal jsem ho aspoň u sebe ve věži
common_voice_cs_20455944.wav,73772,neumíráš
common_voice_cs_21442073.wav,132140,je mi celkem jasné odkud vítr fouká
common_voice_cs_20455979.wav,122156,obvykle detailní záběry
common_voice_cs_20992527.wav,82988,pojede jako biskup
common_voice_cs_21092935.wav,134444,úloh jsem v tomto roce příliš nesplnil
common_voice_cs_20497992.wav,111404,tak dobrá ale ne tady
common_voice_cs_21092929.wav,96044,až dnes
common_voice_cs_22382282.wav,178220,hra se inspirovala v herní sérii dizzy
common_voice_cs_21092931.wav,172844,už jsem něco málo napletl
common_voice_cs_20497990.wav,133676,vyjekla na mě máma
common_voice_cs_20854743.wav,92204,bude
common_voice_cs_21092932.wav,298028,pastoři nosí ježaté kníry a nejsou tak růžoví a blahovolní jako anglikánští duchovní
common_voice_cs_22382283.wav,169772,zbraň střílela automaticky
common_voice_cs_20992523.wav,113708,fotografové filmaři
common_voice_cs_22387308.wav,111404,to se stává opravdu pokaždé
common_voice_cs_20992525.wav,184364,určitě ztratíte nějaké body ale nebude to nijak katastrofální
common_voice_cs_20491040.wav,218924,nařízení podepisuje předseda vlády a příslušný člen vlády
common_voice_cs_20497989.wav,190508,organizovaný chaos
common_voice_cs_20992526.wav,205868,trochu jsem pozměnil to co jsem napsal už dřív aby navazoval text
common_voice_cs_20854739.wav,192044,zavaž si tkaničku
common_voice_cs_22387312.wav,138284,v tabulce jsou uvedeny současné názvy měst a států
common_voice_cs_20854742.wav,232748,zdravím můžete mi napsat proč nemáte stále odevzdaný projekt
common_voice_cs_22387309.wav,191276,některá zvířata nemají žádné projevující se příznaky onemocnění
common_voice_cs_20854741.wav,298028,vpravila jsem určité množství moči nejméně do jedné z vašich mnoha elegantních vůní
common_voice_cs_20497993.wav,149804,dědění se zaručuje
common_voice_cs_22387310.wav,151340,běloši jsou většinou německého a skandinávského původu
common_voice_cs_20491041.wav,219692,a zajímavost výstupů je daná zajímavostí a počtem vstupů
common_voice_cs_20992524.wav,88364,všechno můžete roztrhat
common_voice_cs_20539415.wav,94508,v úterý
common_voice_cs_20515457.wav,139820,přichází další rváč a taktéž stojí v pozoru
common_voice_cs_20515458.wav,94508,večer došli do města
common_voice_cs_22387311.wav,131372,paní předsedající procesní námitka
common_voice_cs_20515456.wav,100652,ty jsi také hráč na xylofon
common_voice_cs_20539413.wav,111404,moc by nám to pomohlo
common_voice_cs_21092933.wav,115244,i výpočetní kapacitu
common_voice_cs_20515455.wav,99116,chci něco vědět o sebezničení
common_voice_cs_20539414.wav,263468,vysvětlete jaké jsou konstrukční zásady pro návrh dvouplášťových větraných střech
common_voice_cs_20539417.wav,172844,množství těchto zdrojů je omezené a za několik let dojdou
common_voice_cs_20486895.wav,199724,jaká barva je vaše nejoblíbenější
common_voice_cs_20491042.wav,141356,zachtělo se mu žít
common_voice_cs_20539416.wav,107564,začínáme už o svačině
common_voice_cs_20533462.wav,138284,výše trestu nesmí být nepřiměřená trestnému činu
common_voice_cs_20533458.wav,98348,dětská práce se zakazuje
common_voice_cs_20533459.wav,102188,tam bych rozhodně chtěl být
common_voice_cs_20491039.wav,117548,ještě jednu otázku
common_voice_cs_20533460.wav,122924,jinak přestane platit jeho manželství
common_voice_cs_20486896.wav,135212,zpět k trestnímu oznámení
common_voice_cs_20486898.wav,141356,můžete mi ji poslat znovu
common_voice_cs_22393995.wav,149804,to nebylo v té době až tak běžné
common_voice_cs_20533461.wav,111404,asi mi vynechává paměť
common_voice_cs_20486897.wav,111404,já vím že je to pravda
common_voice_cs_20854740.wav,121388,chtěla bych tomu věřit
common_voice_cs_21620703.wav,107564,co je to za člověka kterého hledáme
common_voice_cs_21620732.wav,155948,no a na ostrově už samozřejmě čile pátrá
common_voice_cs_22395106.wav,190508,vystudoval ekonomii v londýně
common_voice_cs_21620698.wav,188204,banky občas vylepšují svá internetová bankovnictví
common_voice_cs_22395103.wav,217388,nyní bych ráda řekla několik slov o našich agenturách
common_voice_cs_21620700.wav,88364,probuď se
common_voice_cs_20490656.wav,209708,výzkum spočíval v přečtení emailů se stížnostmi
common_voice_cs_20497991.wav,196652,teď tady trochu napadl sníh tak přemýšlím že bych si jel zalyžovat
common_voice_cs_20491038.wav,247340,a tím naskakujeme do spirály šetření elektřinou
common_voice_cs_20490657.wav,202028,lev ho sežere a srnku propustí
common_voice_cs_21620733.wav,157484,více se můžete dočíst v kapitole vyčerpatelnost zdrojů
common_voice_cs_20490671.wav,138284,jak to vypadá s tím opraveným vyhodnocením
common_voice_cs_20490670.wav,145964,rozhlasové a televizní vysílání je licencováno
common_voice_cs_22394378.wav,102188,zastřelil dva lidi
common_voice_cs_22256413.wav,109868,bohužel ale nic víc
common_voice_cs_20515454.wav,87596,dneska je hezký den
common_voice_cs_21620729.wav,142124,to není svoboda to je svévole
common_voice_cs_22268147.wav,180524,kdo se pak bude starat také o seniory
common_voice_cs_22256412.wav,134444,jsme na to připraveni
common_voice_cs_20490672.wav,163628,ve vzduchu se vznášel oblak zvířeného prachu
common_voice_cs_22268151.wav,126764,pravý opak je pravdou
common_voice_cs_20490654.wav,186668,jestli máte nějaké dotazy napište mi
common_voice_cs_22256414.wav,117548,protože jaký je jeho cíl
common_voice_cs_22393997.wav,203564,vyšší nadmořská výška má za následek také odlišné klima
common_voice_cs_22268153.wav,94508,proč
common_voice_cs_20470269.wav,176684,proto ji nepoužívám takže hodnoty jsou nepřesné
common_voice_cs_20470262.wav,199724,je to jako být v nějakém filmu nebo úplně jiném vesmíru
common_voice_cs_22395104.wav,255788,musí vytvořit dojem že je schopna tento problém vyřešit
common_voice_cs_22442433.wav,172844,musíme jim upřímně říci že tomu již tak není
common_voice_cs_22442431.wav,171308,nachází se zde jedno nástupiště u budovy
common_voice_cs_22442426.wav,199724,v tomto případě je problémem prosazování
common_voice_cs_22442429.wav,169004,tříleté stromy jsou vážně poškozeny
common_voice_cs_20693580.wav,152876,ať to někdo zkusí po ní
common_voice_cs_22442428.wav,195884,za svůj dlouhý život napsal více než devadesát knih
common_voice_cs_20470271.wav,92204,co uvařit
common_voice_cs_20470261.wav,199724,podívejte se na hardware všude kolem vás
common_voice_cs_22442427.wav,192044,uprostřed je modře smaltovaný medailon se zlatým sluncem
common_voice_cs_20470272.wav,119084,neber si to osobně
common_voice_cs_22268152.wav,148268,společně vyhotovíme dohodu
common_voice_cs_20470259.wav,163628,vysvětli mi co se doprdele děje
common_voice_cs_20538311.wav,210476,vždycky jsi to vlastně věděl jen sis to nechtěl přiznat
common_voice_cs_20693581.wav,174380,nasadíš si ho když potkáš někoho neznámého
common_voice_cs_20693805.wav,216620,před redesignem stojí také abíčko
common_voice_cs_20470260.wav,259628,já jsem pak zůstal po celý život jako pitomý
common_voice_cs_20461010.wav,172844,to přesně zapadá do mé teorie
common_voice_cs_20693807.wav,277292,zelené a modré čtverce jsou správné detekce
common_voice_cs_20693809.wav,244268,po uzavření smlouvy zajistíme podrobné technické šetření
common_voice_cs_20538312.wav,159788,s vyřčením otázky se roztříštila
common_voice_cs_20539230.wav,71468,no tak to si mám kleknout na kolena
common_voice_cs_20461013.wav,115244,tak mocně hlasy mojí touhy znějí
common_voice_cs_20539228.wav,122156,tady zatím počasí nic moc
common_voice_cs_20461011.wav,138284,ale dělá to to co je napsané v zadání
common_voice_cs_22442430.wav,309548,dalšími zdroji financování jsou platby za služby a péči od uživatelů
