wav_filename,wav_filesize,transcript
common_voice_uk_21635609.wav,115244,всі формальності виконані
common_voice_uk_21792128.wav,92830,я ж вас запитав
common_voice_uk_21635611.wav,161324,першість в цій допомозі займає фінансування медикаментів
common_voice_uk_21573736.wav,172076,тому будь ласка наведіть лад
common_voice_uk_21573740.wav,120620,а ви не записувалися
common_voice_uk_21653947.wav,146732,це ганьба
common_voice_uk_21635606.wav,111404,такий хліб як на сонці печений
common_voice_uk_21653944.wav,110636,з яру потягнуло холодом
common_voice_uk_21809084.wav,145964,церемонія передачі відбулася у п'ятницю
common_voice_uk_21653946.wav,237356,тому на даний момент місія проста допомогти планеті позбутися пластикових відходів
common_voice_uk_21653945.wav,221996,якщо любить жінка — вона рабиня якщо любить чоловік — то вона богиня
common_voice_uk_21809083.wav,140588,кіновиробництво – процес довгий і затратний
common_voice_uk_21635605.wav,136748,леннон і маккартні вже рідко писали пісні разом
common_voice_uk_21809085.wav,98348,у нас є порядок
common_voice_uk_21567960.wav,280364,прагнення захищати рідну землю сповна виявило себе в роки другої світової війни
common_voice_uk_20917857.wav,149804,це економічно обгрунтовано
common_voice_uk_21567961.wav,117548,нехай не вернеться
common_voice_uk_20917858.wav,235820,золотий телець багатство збагачення як єдина мета життя
common_voice_uk_21567966.wav,228908,вчені зі сша знайшли найдавніший орган тваринного організму
common_voice_uk_21567964.wav,129068,ни по той дуб миля
common_voice_uk_21653948.wav,134444,зустиду крізь землю провалитися можна
common_voice_uk_20917859.wav,231980,будь який життєвий урок засвоєний емпірично запам'ятовується назавжди
common_voice_uk_21756029.wav,161324,та не минуло й року як помічниця герцогині написала заяву на звільнення
common_voice_uk_20917861.wav,99884,це злочин
common_voice_uk_21756026.wav,152108,біла ворона незвичайна людина рідкісне явище
common_voice_uk_21567963.wav,272684,принц підтвердив слова дружини зазначивши що сам він може приготувати лише чай
common_voice_uk_21756027.wav,182828,у спеку навіть коротка прогулянка може призвести до опіку шкіри
common_voice_uk_21756028.wav,221228,це дозволило фінансувати більший дефіцит бюджету упродовж більшого часу та під нижчі відсотки
common_voice_uk_21778805.wav,205868,досі немає чіткого усталеного терміну для храмів у «російському стилі»
common_voice_uk_21353582.wav,150572,поїду влітку через всю країну
common_voice_uk_21353579.wav,164396,тепер про юридичну частину
common_voice_uk_21353580.wav,139820,маленька тісна кімнатка
common_voice_uk_21756024.wav,241964,так недофінансування на сьогоднішній день є
common_voice_uk_21778807.wav,152108,в одному мішку було все потрібне для бою на близькій відстані
common_voice_uk_21778802.wav,202028,видерши один кiлок брав у руки замахувавсь i одкидав легкий
common_voice_uk_21591331.wav,276524,правда вiн купив собi нового хворменого картуза з бархатним околушком якi носять семiнаристи
common_voice_uk_21778804.wav,96044,в чому вони полягають
common_voice_uk_21353578.wav,265772,а коли вона хоче вибирати то нехай собі з богом вибирає
common_voice_uk_21591332.wav,159788,заборонений овоч найбільше смакує
common_voice_uk_21591334.wav,164396,спалений міст за спиною освітлює шлях попереду
common_voice_uk_21591330.wav,224300,незнання законів не звільняє від юридичної відповідальності
common_voice_uk_21465403.wav,218156,алмаз – мінерал класу самородних елементів поліморфна модифікація карбону
common_voice_uk_21591333.wav,182828,дзвiн на прадавнiй дзвiницi висить насторожливо
common_voice_uk_21465402.wav,207404,інколи траплялися добрі але безпомічні поламані
common_voice_uk_21778809.wav,230444,можна любити творчість джойса та манна проте не забувати вивчати шевченка франка стефаника
common_voice_uk_21465398.wav,249644,жінки надихають нас на великі справи але вічно заважають нам їх творити
common_voice_uk_21465401.wav,288044,коли співрозмовник підкреслює що говорить правду можете не сумніватися він бреше
common_voice_uk_21353581.wav,241196,всі люди в рівній мірі мають право на освіту і повинні користуватися плодами науки
common_voice_uk_21588203.wav,134444,але з іншого боку де ж ця сила
common_voice_uk_21588205.wav,122924,покажіть будь ласка наступний слайд
common_voice_uk_21588204.wav,148268,це мій обов'язок
common_voice_uk_21588201.wav,109868,які ще будуть пропозиції
common_voice_uk_21465399.wav,104492,дуже вам вдячний
common_voice_uk_21216661.wav,274988,гей бережись осипе я твоя правда безштанько а в'язи тобi скручу
common_voice_uk_21588199.wav,232748,три речі ніколи не можна повернути час слово й можливість
common_voice_uk_21570915.wav,186668,про виступ написали хіба кілька приватних блогів українців західної європи
common_voice_uk_21570914.wav,129068,яблука геспери коштовний здобуток
common_voice_uk_21216664.wav,186668,ганді завжди розділяв людину і функції які вона виконує
common_voice_uk_21570911.wav,122924,треба підхарчитись бо щось мене нудить
common_voice_uk_21913477.wav,148268,замість арештованих наразі у майдану нові лідери
common_voice_uk_21216665.wav,103724,довгий час ми не збирались
common_voice_uk_21570912.wav,96044,видно птицю по польоту
common_voice_uk_21216662.wav,211244,а ось і мої морально етичні й сякі такі економічні аргументи
common_voice_uk_21569551.wav,203564,посміхається андрій упершись ліктями в коліна і вклавши підборіддя в долоні
common_voice_uk_21569548.wav,113708,я беру під свій особистий контроль
common_voice_uk_21570917.wav,152108,українське місто але з певними німецькими традиціями
common_voice_uk_21569546.wav,129068,цілком згодна
common_voice_uk_21216666.wav,122924,цербер злий невмолимий вартовий
common_voice_uk_21569549.wav,222764,нести хрест покірність долі і велике страждання яке людина терпить в ім'я ідеї
common_voice_uk_21342594.wav,145964,все це викликає зростання соціальної напруги в місті
common_voice_uk_21342592.wav,142124,як моє невлад я з своїм назад
common_voice_uk_21342593.wav,217388,здорово обижається на мене старшина за цю пiсню з посмiшкою пояснив парубок
common_voice_uk_21342596.wav,121388,не називай мене падлюкою це гноблення
common_voice_uk_21569550.wav,121388,він зараз знаходиться в аварійному стані
common_voice_uk_20982328.wav,222764,об’їхали всі населені пункти зустрілися із головами сільрад
common_voice_uk_20982330.wav,232748,слухайте всі це голос пригнобленої меншості
common_voice_uk_20982337.wav,88364,пане володимире
common_voice_uk_21342591.wav,125228,вони не були проведені
common_voice_uk_21760605.wav,94508,дозвольте розпочати
common_voice_uk_20982340.wav,103724,вечероньки не доїла
common_voice_uk_21573713.wav,172844,таке що ні в пліт ні в ворота
common_voice_uk_21760601.wav,218156,особа може відмовитися від свого майнового права
common_voice_uk_21573717.wav,207404,громадяни відбувають військову службу відповідно до закону
common_voice_uk_21760603.wav,178988,весь вечір до мене клеїлась якась стара прокурена шкапа
common_voice_uk_20982342.wav,171308,варфоломіївська ніч жорстока масова розправа
common_voice_uk_21573716.wav,265004,це дозволило створити ефект моральної переваги та зменшити подальшу інформаційну хвилю
common_voice_uk_21567943.wav,113708,i руки було пiднято
common_voice_uk_21567942.wav,157484,так ми отримуємо нові проукраїнські центри впливу
common_voice_uk_21760602.wav,157484,ти характеризуєш себе як творчу особистість
common_voice_uk_21573715.wav,169004,дуже світла та позитивна людина
common_voice_uk_21567945.wav,207404,європейська федерація журналістів виступила проти регулювання журналістської діяльності
common_voice_uk_21573714.wav,125228,очi пригашенi
common_voice_uk_21567940.wav,259628,і яка стадія на сьогоднішній день
common_voice_uk_21570528.wav,239660,президент україни виконує свої повноваження до вступу на пост новообраного президента україни
common_voice_uk_21347021.wav,180524,затримано раніше – трьох підозрюваних у виконанні злочину
common_voice_uk_20993817.wav,196652,але цього разу ми не зможемо проголосувати за значну частину політиків
common_voice_uk_21567947.wav,130604,один працює умом а другий горбом
common_voice_uk_20993819.wav,166700,радянський завод на якому працювали її батьки вмер
common_voice_uk_20993816.wav,226604,втім якщо ознайомитися з фактами то вимальовується цілком інша картина
common_voice_uk_20993818.wav,195116,це дуже смачний сніданок який подарує позитив і корисні калорії на весь день
common_voice_uk_21347023.wav,289580,набуття права інтелектуальної власності на винахід корисну модель промисловий зразок засвідчується патентом
common_voice_uk_21347024.wav,142892,якщо хтось плює тобі в спину значить ти попереду
common_voice_uk_21761676.wav,86828,чи зроблена ця робота
common_voice_uk_21761678.wav,92204,прибіг на печені грушки
common_voice_uk_21761675.wav,263468,взаємна відповідальність яка осгає нашу дружбу — найважливіше джерело вірності відданості
common_voice_uk_21337877.wav,294188,на той час картини кассат уже шість років були представлені у паризькому салоні
common_voice_uk_21761679.wav,171308,ми теж відкрили вогонь і примусили наших ворогів залягти просто на бруківку
common_voice_uk_21368658.wav,148268,для чиновників і силовиків – потенційна жертва для «доїння»
common_voice_uk_21337879.wav,132140,атака на фінляндію викликала обурення у світі
common_voice_uk_21368657.wav,263468,рішення комісії оформлюється протоколом який підписується головуючим на засіданні комісії
common_voice_uk_21368661.wav,184364,рінтола ходить по всьому класу допомагаючи кожній дитині зрозуміти ідею
common_voice_uk_21368660.wav,132908,над ним зелена зiрка трепетно горiла
common_voice_uk_21337878.wav,148268,я набрала з крана води і вернулась до своєї кімнати
common_voice_uk_21368659.wav,92204,інформація є
common_voice_uk_21337881.wav,183596,деяка оперативна інформація у нас уже є на сьогоднішній ранок
common_voice_uk_21565333.wav,138284,я просто говорю як пропозицію
common_voice_uk_21347025.wav,150572,кольорові різновиди корунда – дорогоцінні камені
common_voice_uk_21565340.wav,122924,колись то вечором відбувалася в нас нарада
common_voice_uk_21565343.wav,106028,у мене досить технічне питання
common_voice_uk_21565338.wav,134444,про архітектуру князівства відомо небагато
common_voice_uk_21300883.wav,145196,серед аксесуарів були маленькі сережки та браслети
common_voice_uk_21300886.wav,138284,цірцея підступна жінка
common_voice_uk_21300884.wav,81452,я згоден з цим
common_voice_uk_21632058.wav,172844,чарочка коток котись у роток
common_voice_uk_21632061.wav,107564,ну зрозумів про що
common_voice_uk_21300882.wav,103724,не до пiсень вже тут
common_voice_uk_21337880.wav,135212,ситий голодного не знає
common_voice_uk_21632059.wav,122924,дякую вам за увагу
common_voice_uk_21570525.wav,119084,вуха в'януть таке слухати
common_voice_uk_21632057.wav,284204,ліхтар діогена спосіб шукання істини шукання серед зіпсованого суспільства справжньої людини
common_voice_uk_21565336.wav,103724,ще заява від фракції
common_voice_uk_21570523.wav,241964,зокрема наразі одним з важливих завдань для аснджа є зацікавити читачів
common_voice_uk_21983493.wav,136748,у вашій хаті пахне горілкою
common_voice_uk_21570527.wav,215084,буде менше опадів у південній україні що вестиме до опустелювання
common_voice_uk_21809081.wav,282668,за годину після цієї фотографії настане час х почнемо прорив з оточення
common_voice_uk_21570524.wav,215084,звичка багатьох ділових людей жертвувати ранковою трапезою заради роботи
common_voice_uk_21983490.wav,199724,кому душа болить тому весь світ плаче
common_voice_uk_21565246.wav,230444,давайте визначимося за що ж ми голосуємо
common_voice_uk_21983495.wav,178988,пророк — визначна людина що бачить далі за інших
common_voice_uk_21570526.wav,268844,сковорода в тлумаченні біблії був радикальнішим раціоналістом за своїх найрадикальніших сучасників на заході
common_voice_uk_21565248.wav,169004,перун бог грому блискавки й дощу
common_voice_uk_21565250.wav,149804,і далі країна повинна розвиватись
common_voice_uk_21632055.wav,209708,так звані літературні мови річ доволі абстрактна
common_voice_uk_21565249.wav,142124,підкинула як зозуля під плиску
common_voice_uk_21565247.wav,255788,велика частина системного програмного забезпечення пишеться мовою сі
common_voice_uk_21568745.wav,113708,це екологічна катастрофа
common_voice_uk_21568747.wav,117548,ніка символ перемоги
common_voice_uk_21568743.wav,299564,деяких іммігрантів з європи дивує що у канаді неможливо викликати лікаря додому
common_voice_uk_21568744.wav,117548,ви залякуєте мене
common_voice_uk_21983494.wav,286508,зараз анна шукає кращу роботу самостійно слідкуючи за оголошеннями безпосередніх роботодавців
common_voice_uk_21983492.wav,251948,хоч вони — етнічні корейці та прожили в україні вже понад два десятки років
common_voice_uk_21570540.wav,99884,хотів би додати
common_voice_uk_21760604.wav,102188,в нас не може бути дискусії
common_voice_uk_21310684.wav,245036,хоть головов у камінь хоть каменем у голову
common_voice_uk_21568746.wav,88364,це не відповідь
common_voice_uk_21570541.wav,282668,одразу хочу акцентувати увагу публічний скандал – не просто сварка
common_voice_uk_21310687.wav,155180,я приєднуюсь до цього прохання
common_voice_uk_21570539.wav,172844,товсті стриптизерки іноді перегинають палку
common_voice_uk_21570542.wav,213548,ми хочемо відсвяткувати у вашому ресторані день народження доньки
common_voice_uk_21565120.wav,211244,як твої мама з татом змогли народити таку дурну дитину
common_voice_uk_21310685.wav,171308,ні богови свічку ні чортови огарок
common_voice_uk_21570538.wav,244268,спочатку ми були вислані як куркулі а потім уже за віру заарештовані
common_voice_uk_21565119.wav,138284,де наші комунальні служби
common_voice_uk_21565123.wav,207404,одне — в луг а друге — в плуг
common_voice_uk_21310686.wav,215852,за цих обставин це не найкраща лінія захисту
common_voice_uk_21565122.wav,203564,і в цьому «реальному» світі практично ніхто не говорив українською
common_voice_uk_21567855.wav,171308,державною мовою в україні є українська мова
common_voice_uk_21310688.wav,142892,судить будуть нехай
common_voice_uk_21567853.wav,153644,i очам справдi стало зразу легше
common_voice_uk_21567848.wav,222764,яблуко незгоди причина суперечок
common_voice_uk_21565124.wav,199724,це так як ви хочете трактувати ви можете трактувати
common_voice_uk_21568870.wav,221228,дефляція процес падіння середнього рівня цін на товари і послуги
common_voice_uk_21568869.wav,154412,я пiду й на сибiр за правду
common_voice_uk_21567850.wav,259628,скільки зла таїться всередині за гарною подобою гадюка ховається в траві
common_voice_uk_21173252.wav,171308,зловивши садовили в холодну де не раз i били
common_voice_uk_21567854.wav,122924,а я молода дівчина
common_voice_uk_21347022.wav,89900,очi пригашенi
common_voice_uk_21568871.wav,135212,пегас символізує поезію
common_voice_uk_21568872.wav,218924,нехай дружба буде для тебе яскравим світлом що осягає мету життя
common_voice_uk_21568868.wav,188972,ніч віджене ніч прижене
common_voice_uk_21173256.wav,228908,різниця в тому що японці не вважають що через це треба злитися
common_voice_uk_21173251.wav,215084,цей сервіс дозволить тепер платити через смартфон а не через ці каси
common_voice_uk_21755897.wav,99884,що саме
common_voice_uk_21755900.wav,92204,менi все одно
common_voice_uk_21173254.wav,199724,потім тайвань захопили китайці які не мали з аборигенами нічого спільного
common_voice_uk_21173255.wav,244268,через низьку зарплату молодь не хоче залишатися у містечку донецької області
common_voice_uk_21755898.wav,120620,сьогоднi так завтра iнак
common_voice_uk_21565001.wav,241964,інквізиція тортури жорстокість витончене мучительство знущання
common_voice_uk_21564999.wav,152108,сонце вiн зустрiчав з веселою i дружньою посмiшкою
common_voice_uk_21564997.wav,284204,навiть те що переслiдування начальства потрохи вiдганяли вiд його парубкiв здавалось мало хвилювало його
common_voice_uk_21761677.wav,140588,везе з роси й з води і з усякої калабані
common_voice_uk_21565003.wav,278828,гран прі київського міжнародного кінофестивалю «молодість» щороку присуджується міжнародним журі кінофестивалю
common_voice_uk_20943377.wav,209708,у державних навчальних закладах існує мораторій на підвищення вартості навчання
common_voice_uk_20943375.wav,133676,у бразилійців звичка пити солодку каву
common_voice_uk_21564995.wav,152108,лежить тут i його кухаренкова пилюка теж
common_voice_uk_20943371.wav,255020,закинуті храми різняться розмірами віком історичною художньою та культурною цінністю
common_voice_uk_20943373.wav,228908,кожний громадянин україни зобов’язаний володіти державною мовою
common_voice_uk_21755899.wav,143660,щодо скасування незаконних розпоряджень
common_voice_uk_21300885.wav,88364,я ж вас запитав
common_voice_uk_21755902.wav,106028,дякую вам за розуміння
common_voice_uk_20993815.wav,222764,ніхто з нас у житті не отримує стільки добра скільки заслуговує
common_voice_uk_20943380.wav,194348,мутагени речовини і явища які можуть викликати мутації
common_voice_uk_21571538.wav,159788,шкода бриндзі в собачий бурдюг
common_voice_uk_21571539.wav,107564,тоді тарифи не зменшили
common_voice_uk_21596403.wav,195884,те що стосується нашої подальшої долі
common_voice_uk_21571540.wav,121388,пізнати пана по халявах
common_voice_uk_21347292.wav,240428,ну що ти на це одповiдi нiякої
common_voice_uk_21347293.wav,119084,це рішення було повністю виконано
common_voice_uk_21571537.wav,132908,таке що не лізе ні тече
common_voice_uk_21571536.wav,134444,тобто це самозахоплення
common_voice_uk_21596402.wav,253484,поганяй я тобi кажу закричав я кучеровi
common_voice_uk_21596404.wav,140588,пішов пішком з мішком
common_voice_uk_21596405.wav,121388,до дупи дверцята
common_voice_uk_21631217.wav,121388,він зазначив що таких планів наразі немає
common_voice_uk_21347290.wav,305708,нерон тиран що не спиняється ні перед чим для зміцнення своєї влади
common_voice_uk_21347289.wav,188204,якщо справа від цього виграє то доцільно
common_voice_uk_21631220.wav,149804,контраст приваблює погляд викликає емоції та спрямовує увагу
common_voice_uk_21631214.wav,157484,від голови риба пахне
common_voice_uk_21347291.wav,134444,сердечнi розумнi блискучi
common_voice_uk_20928507.wav,132908,я прошу перевірити кворум у залі
common_voice_uk_21631216.wav,144428,перше успішне сходження було здійснено двадцять дев'ятого травня
common_voice_uk_21631221.wav,107564,говорити — не ціпом молотити
common_voice_uk_20928506.wav,138284,з файної дівки й молодиця файна
common_voice_uk_21596407.wav,209708,харчова цінність багатьох продуктів зараз залишає бажати кращого
common_voice_uk_20928508.wav,136748,почали б від'їжджати цілі фірми
common_voice_uk_21343933.wav,169004,їдять його мухи з комарями та за таке треба й руками й ногами хапатись
common_voice_uk_21343929.wav,140588,інфляція процес знецінення грошей
common_voice_uk_20928509.wav,109868,жити — значить працювати
common_voice_uk_21343931.wav,138284,кущі мають висоту тридцять тридцять п'ять сантиметрів
common_voice_uk_22283939.wav,144428,українські міста змінюються та трансформуються
common_voice_uk_21343930.wav,134444,до меду вуха а від меду фіст
common_voice_uk_22283938.wav,106028,мене цікавить таке питання
common_voice_uk_20928510.wav,148268,барон мюнхгаузен веселий брехун і хвалько
common_voice_uk_21343932.wav,184364,система – це сукупність елементів які взаємодіють за одним відомим законом
common_voice_uk_21564784.wav,274988,володимир винниченко популярний письменник початку двадцятого століття і знаменитий державний діяч
common_voice_uk_22283940.wav,203564,усе життя шукала принца на білому коні а трапляються лише вершники без голови
common_voice_uk_21564786.wav,96044,розкажи трохи про себе
common_voice_uk_21564788.wav,221228,гарпія — зла жінка а також зло що мучить людину терзає її душу
common_voice_uk_22283892.wav,171308,як партнери та рекламодавці поставилися до змін
common_voice_uk_21564615.wav,134444,а щоб вас біда у сраку цілувала
common_voice_uk_21564617.wav,234284,головою ради національної безпеки і оборони україни є президент україни
common_voice_uk_21564787.wav,211244,гоподарям доведеться змінити сорти які вони вирощують на більш витривалі
common_voice_uk_21564785.wav,134444,наш організм у спеку швидко втрачає воду
common_voice_uk_21564614.wav,188204,перша пропозиція яка стоїть у порядку денному
common_voice_uk_21757544.wav,140588,манна небесна несподівано одержані життєві блага
common_voice_uk_21757550.wav,145964,конкуренція між австрійцями та росіянами дала румунам шанс
common_voice_uk_22283941.wav,144428,галинка колись служила у пана в горницях
common_voice_uk_21757551.wav,109868,хто кислиці їв а кого оскома напала
common_voice_uk_21757553.wav,103724,тогди коли рак свисне
common_voice_uk_21929948.wav,192044,пане ляшко ви сказали я прошу вас я почув вас
common_voice_uk_21757545.wav,107564,таким чином на сьогодні є два проекти рішень
common_voice_uk_21757552.wav,153644,і останній приклад — підвищений рівень тривоги і взаємного контролю в родині
common_voice_uk_21757543.wav,113708,авель символ невинної жертви
common_voice_uk_21757546.wav,122924,одіссей учасник надзвичайних подій чи пригод
common_voice_uk_21929949.wav,154412,він конфліктував з тодішнім лідером
common_voice_uk_21929951.wav,235820,більшість грузинських мігрантів яких доводиться зустрічати незадоволені саакашвілі
common_voice_uk_21929947.wav,278060,їхнє завдання — приготувати традиційні корейські страви для учасників та гостей фестивалю
common_voice_uk_21929960.wav,119084,робити до сьомої суботи
