wav_filename,wav_filesize,transcript
common_voice_ar_19641663.wav,134444,هل المصرف بعيد عن هنا ؟
common_voice_ar_19587993.wav,138284,أفضل الجود العطاء قبل الموعد
common_voice_ar_19436318.wav,136748,ذهب الجميع إلى هناك ، أليس كذلك ؟
common_voice_ar_19587992.wav,126764,جئت إلى اليابان العام الماضي
common_voice_ar_19587991.wav,144428,يمكنك الذهاب إلى المحطة بالحافلة
common_voice_ar_21100477.wav,145964,أنا أعتقد أني بطريق الخطأ حذفت ذلك الملف
common_voice_ar_19641666.wav,124460,أفكر في الذهاب إلى الجبال
common_voice_ar_19641664.wav,98348,يقال أنه لن يعود
common_voice_ar_19204373.wav,140588,بالكاد أستطيع سماعك
common_voice_ar_21100437.wav,117548,أشعل الضوء لا يمكنني أن أرى شيئاً
common_voice_ar_21100462.wav,111404,صَبَاح الْخَيْر جَمِيْعاً
common_voice_ar_21100439.wav,111404,تعبتُ كثيرا بسبب السباحة
common_voice_ar_19204375.wav,142124,يتحدث مايك اليابانية جيداً
common_voice_ar_19641665.wav,92972,هذا كتابها
common_voice_ar_19968637.wav,184364,تم تنفيذ جميع العمليات من مونتريال وتورونتو
common_voice_ar_19968629.wav,139820,لدى بتي صوت رقيق
common_voice_ar_19204376.wav,132908,اشترت البيض بالدزينة
common_voice_ar_19204374.wav,240428,كان أي شيء غير عادي أو غير طبيعي كافياً لإرسال زميل إلى مولوكاي
common_voice_ar_19968638.wav,114476,أشتاق إليه
common_voice_ar_19395295.wav,106796,ما قلته ليس له أي معنى
common_voice_ar_19395294.wav,116780,حتى الأطفال يمكنهم فهم ذلك
common_voice_ar_19395296.wav,82220,أين مكان عملك ؟
common_voice_ar_19540127.wav,125996,سافرت على نفقتي
common_voice_ar_19540126.wav,89132,ابق معنا
common_voice_ar_19968632.wav,99116,لقد تأخرت عن العمل
common_voice_ar_19540125.wav,130604,لكن هذا ليس صحيحاً
common_voice_ar_21988104.wav,67628,نعم
common_voice_ar_19395293.wav,132140,انه حاليا في رحلة عمل في ناجويا
common_voice_ar_21988105.wav,73004,تسعة
common_voice_ar_21988101.wav,92204,سبعة
common_voice_ar_19204175.wav,161324,غطاه الوحل من رأسه إلى أخمص قدميه
common_voice_ar_19540128.wav,223532,مررنا بسانت لويس في طريقنا إلى نيو أورلينز
common_voice_ar_19380210.wav,115244,حملت ثلاثة كتب
common_voice_ar_19380206.wav,138284,ضعها في أي مكان تشاء
common_voice_ar_19204178.wav,86828,هذه الكتب لي
common_voice_ar_19380209.wav,238124,في وقت واحد سيتم إنشاء عشرات من دول الكومنولث التعاونية
common_voice_ar_19322537.wav,166700,تعتمد اليابان على نفط البلدان العربية
common_voice_ar_19322540.wav,118316,ينقص شوكة
common_voice_ar_19204177.wav,152108,بعض أصدقائي يمكنهم تحدث الإنجليزية جيداً
common_voice_ar_19380208.wav,157484,دعني أشرح سبب وصولي متأخراً
common_voice_ar_19322536.wav,137516,أمي تعزف البيانو بمهارة
common_voice_ar_19204176.wav,129068,التحدث بالإنجليزية ليس أمراً سهلاً
common_voice_ar_20023495.wav,298028,تم تنظيم مجموعة من رؤوس الأموال الكندية بسرعة وتم التماسها للحصول على نفس الامتيازات
common_voice_ar_19322539.wav,167468,وفقا للشاعر ، أبريل هو أقسى شهر
common_voice_ar_20023512.wav,132908,تظاهرت بأنها مريضة
common_voice_ar_21988099.wav,99884,إثنان
common_voice_ar_20023497.wav,144428,لم أسمع بقصة مثل هذه من قبل
common_voice_ar_19680203.wav,148268,لقد تركت أنوارك مفتوحة
common_voice_ar_19680200.wav,132908,هل ذهبت كاثي كذلك ؟
common_voice_ar_19842606.wav,112172,ماعليك إلا ان تسأل
common_voice_ar_19842604.wav,83756,ألي بدليل الهاتف ؟
common_voice_ar_19842605.wav,101420,شهر في أستراليا سينهي بي
common_voice_ar_19680199.wav,130604,أدرس ثلاث ساعات في اليوم
common_voice_ar_19842602.wav,203564,تدور الأرض
common_voice_ar_19680201.wav,132908,لم يصل الباص بعد
common_voice_ar_20023514.wav,134444,كل من فهمني هم حفنة من الناس
common_voice_ar_19749067.wav,172844,إنتهت من عملها قبل الساعة الخامسة
common_voice_ar_22374987.wav,88364,فَيَرفُكس
common_voice_ar_22374990.wav,61484,ستة
common_voice_ar_22374986.wav,67628,صفر
common_voice_ar_19785102.wav,122156,أمس قرأت قصة مثيرة للاهتمام
common_voice_ar_19749069.wav,149804,قدمي ما زالت تؤلمني
common_voice_ar_19785100.wav,152108,واستمع راؤول مرة أخرى إلى حكاية المنزل
common_voice_ar_19963353.wav,171308,الإنسان بالتفكير والله بالتدبير
common_voice_ar_19785103.wav,92204,لا أعرف شيئاً عن ماضيه
common_voice_ar_19963355.wav,163628,الناس يحبون الحرية
common_voice_ar_19785101.wav,109100,كل ما تفعله هو التذمر
common_voice_ar_19963354.wav,165164,ستبدأ المسرحية في الساعة الثامنة
common_voice_ar_19749070.wav,186668,يجب علينا إنهاء كل شيء قبل صباح الثلاثاء
common_voice_ar_19749071.wav,113708,بِتْنا في هاكوني
common_voice_ar_19436622.wav,140588,كنت خائفاً من أن أضيع في الظلمة
common_voice_ar_22374988.wav,82988,خمسة
common_voice_ar_19436624.wav,94508,سأعطيك هذا الكتاب
common_voice_ar_22398014.wav,59948,أربعة
common_voice_ar_22398017.wav,63788,ثلاثة
common_voice_ar_19963352.wav,149804,أنا متعب جداً
common_voice_ar_22398015.wav,59948,هَايْ
common_voice_ar_22398016.wav,57644,إثنان
common_voice_ar_19436625.wav,84524,ليس غبياً
common_voice_ar_19964897.wav,165164,ستكون مشغولاً غداً ، أليس ذلك صحيحاً ؟
common_voice_ar_19964896.wav,155948,لا يمكنني احتمال الضجيج أكثر من ذلك
common_voice_ar_19436623.wav,116012,لديه سيارته الخاصة
common_voice_ar_19964898.wav,113708,لماذا تتجاهل ما أقوله ؟
common_voice_ar_20565350.wav,80684,إنه يركلني
common_voice_ar_20565344.wav,161324,لن أكون سعيدًا ، لكن لن أقتل نفسي
common_voice_ar_19103182.wav,126764,لا يمكنك السباحة هنا
common_voice_ar_20565347.wav,171308,بما أنك متعب ، من الأفضل لك أن تستريح
common_voice_ar_19964899.wav,109868,إلى أين أنت ذاهبٌ يا أبي ؟
common_voice_ar_19103183.wav,111404,يا لها من ذكرى
common_voice_ar_20565346.wav,140588,لا أنوي أن أكون أنانيا
common_voice_ar_19103184.wav,119084,هذا سؤال جيد
common_voice_ar_19103186.wav,149804,اتصل ابنها من نيويورك
common_voice_ar_19476981.wav,79148,هذه فكرة جيدة
common_voice_ar_19212443.wav,61484,أنا أركض
common_voice_ar_19476982.wav,155948,اللغة الإنجليزية ليست سهلة و لكنها مثيرة للإهتمام
common_voice_ar_19212440.wav,165164,يعمل أبي في مصنع
common_voice_ar_19212442.wav,80684,ربما لا
common_voice_ar_19212444.wav,84524,ملأت كيسها بالتفاح
common_voice_ar_19222357.wav,155948,أعمل كل يوم ما عدا يوم الأحد
common_voice_ar_19222349.wav,104492,أهلاً ، هل تعمل هنا ؟
common_voice_ar_19222360.wav,150572,إتفقوا على انتخابه رئيساً
common_voice_ar_19476979.wav,175148,القليل من العلاج ، والتدليك ، مع بعض المساعدة من الطبيب
common_voice_ar_21023279.wav,132908,هل يكتب جيمي رسالةً ؟
common_voice_ar_19285861.wav,145964,نجحنا كلنا في الإمتحان
common_voice_ar_19476980.wav,90668,رأيته يمزّق الرسالة
common_voice_ar_19285863.wav,217388,ما أسهل أن يكتسب المرء عادات سيئة
common_voice_ar_19285859.wav,102188,من بحث وجد
common_voice_ar_19285860.wav,102188,لا تقلق
common_voice_ar_19285862.wav,125228,هذا الكرسي يحتاج إلى الإصلاح
common_voice_ar_21023291.wav,107564,سأطلق عليه الرصاص
common_voice_ar_19738680.wav,106028,صوتها ناعم و واضح
common_voice_ar_19738682.wav,112940,اخي الاصغر ربته جدتي
common_voice_ar_21023298.wav,107564,بيل صديقي المفضل
common_voice_ar_19222361.wav,105260,ضحك الجميع عليّ
common_voice_ar_21023297.wav,115244,شك المحامي في براءته
common_voice_ar_21023280.wav,113708,إلى أين أنت ذاهب ؟
common_voice_ar_19260122.wav,111404,لا أذكر لحن تلك الأغنية
common_voice_ar_19260123.wav,148268,تقوم الجريدة بتزويدنا بالأخبار
common_voice_ar_19738679.wav,132140,متى تزوجت ؟
common_voice_ar_19260125.wav,203564,توقّف الحاسوب عن العمل بعد تحديث آلي للنظام
common_voice_ar_19738686.wav,98348,ما هي طبيعة عملك في المكتب ؟
common_voice_ar_19260124.wav,159788,لن يكون بوسعه القدوم بسبب مرضه
common_voice_ar_19842245.wav,172844,لو كان عندي سيارة لذهبت إلى المكتبة
common_voice_ar_19738685.wav,88364,هل تنوي أن تساعدهم ؟
common_voice_ar_19842250.wav,172844,وعرف الفارسي الكبير عن وجوده قبل أن يفعله
common_voice_ar_19370414.wav,96044,لم أقصد شيئاً
common_voice_ar_19370417.wav,125228,أنا لا أحاول سلب حقوقك
common_voice_ar_19260121.wav,149804,عليك أن تبقي غرفتك نظيفة
common_voice_ar_19370416.wav,106028,الجميع ينتظرونك
common_voice_ar_19370415.wav,80684,اتركني و شأني
common_voice_ar_19842247.wav,96044,الكل كان سعيداً
common_voice_ar_19962447.wav,212780,قفز كين من فوق الحائط
common_voice_ar_19842249.wav,107564,إنه لاعب تنس
common_voice_ar_19962448.wav,197420,هل ذاك كلب أم قطة ؟
common_voice_ar_19842243.wav,122924,طالبوا بتعويض من السائق
common_voice_ar_19962450.wav,265772,في حال كون هذا الكلام صحيحًا ، فسنضطر لقبول تلك النتيجة
common_voice_ar_19962451.wav,142124,لم يفاجئني ذلك
common_voice_ar_19205719.wav,107564,قابلتها في الشارع
common_voice_ar_19370418.wav,115244,عزفت لحناً على البيانو
common_voice_ar_19205721.wav,134444,لنتظاهر بأننا مخلوقات فضائية
common_voice_ar_19706862.wav,74540,لن يحدث ذلك
common_voice_ar_19205717.wav,111404,من فضلك تعال
common_voice_ar_19962449.wav,261164,أعندك أي شيء تريد قوله بخصوص هذا الموضوع ؟
common_voice_ar_19706859.wav,118316,أنا معجب بشجاعتك
common_voice_ar_19706865.wav,181292,لو أردت أن أخيفك لحكيت لك ما حلمت به منذ بضعة أسابيع
common_voice_ar_19706866.wav,89132,أنا ممثل مشهور
common_voice_ar_22240246.wav,75308,نعم
common_voice_ar_19205718.wav,142124,من المحتمل أن يصل قريبا
common_voice_ar_19205720.wav,109100,فقدت ثقتي به
common_voice_ar_19706860.wav,106796,أحتاج مساعدة طبية
common_voice_ar_19205259.wav,138284,يمكنك أن تدرس هنا
common_voice_ar_22240245.wav,76844,لا
common_voice_ar_19205262.wav,130604,من راقب الناس مات هما
common_voice_ar_19204114.wav,130604,إنها ستتزوج العام المقبل
common_voice_ar_19204113.wav,153644,انتقد بورك نفسه بسبب الابتسامة
common_voice_ar_19205263.wav,165164,نصنع الزبدة و الجبنة من الحليب
common_voice_ar_19204112.wav,106028,أعرف كل شيء
common_voice_ar_19205261.wav,144428,قاد هتلر بلاده إلى الحرب
common_voice_ar_22240247.wav,75308,تسعة
common_voice_ar_19204111.wav,119084,من فضلك أغلق الباب
common_voice_ar_19205260.wav,130604,فجأة هطل المطر
common_voice_ar_19330411.wav,130604,يهاجر البجع من هنا إلى فلوريدا
common_voice_ar_19330413.wav,122924,أحب براين أن يتذكر الأيام الخوالي
common_voice_ar_19204110.wav,80684,متى سيبدأ الفيلم ؟
common_voice_ar_22240249.wav,79148,واحد
common_voice_ar_19330410.wav,88364,عليك أن تذهب
common_voice_ar_19532848.wav,152108,مُلئت الحافلة
common_voice_ar_19532849.wav,111404,الطفل لا يمشي بعد
common_voice_ar_19532852.wav,115244,اضرب عصفورين بحجر
common_voice_ar_19330414.wav,69164,هيا بنا
common_voice_ar_19330412.wav,88364,حاولت قتل نفسها
common_voice_ar_19532851.wav,113708,لا تقل شيئاً مثل ذلك
common_voice_ar_19532850.wav,119084,أنتم طلبة جدد
common_voice_ar_19555602.wav,113708,سيقيمون حفلة غداً
common_voice_ar_22240248.wav,80684,سبعة
common_voice_ar_19555599.wav,86828,لدي سؤال
common_voice_ar_20038215.wav,121388,معظم الناس يظنون أني مجنون
common_voice_ar_19555601.wav,129068,سأعلمك كيف تقود السيارة
common_voice_ar_20038216.wav,84524,أين سنأكل ؟
common_voice_ar_19633221.wav,106028,عليك أن تبدأ حالاً
common_voice_ar_19633222.wav,139052,أي طالب يمكنه الرد على هذا السؤال
common_voice_ar_20038199.wav,122924,الرجل الطويل خرج من البيت
common_voice_ar_19555600.wav,88364,هم إخوتي
common_voice_ar_20038214.wav,119852,أتمنى لك النجاح في الامتحان
common_voice_ar_19555603.wav,103724,ماذا تفعل بأوقات فراغك ؟
common_voice_ar_19633223.wav,131372,أذكر أني بعثت بالرسالة
common_voice_ar_19206930.wav,121388,هذه القلعة جميلة
common_voice_ar_19206926.wav,115244,متى تنتهي ؟
common_voice_ar_20038201.wav,119852,كان بوب سعيداً للغاية
common_voice_ar_19633220.wav,150572,ساعد نفسك و سيساعدك الله
common_voice_ar_19206928.wav,136748,يعيش أبويّ في القرية
common_voice_ar_19633218.wav,123692,القدس عاصمة فلسطين
common_voice_ar_19205119.wav,89900,متى يمكننا الأكل ؟
common_voice_ar_19205116.wav,122924,كنت أقول فحسب
common_voice_ar_19579949.wav,96044,جئت هنا بالأمس
common_voice_ar_19206929.wav,119084,ما طول الجسر ؟
common_voice_ar_19579950.wav,103724,أحضرت لك شيئا بسيطا
common_voice_ar_19205120.wav,135212,أيحب توشيو ساتشيكو ؟
common_voice_ar_19205117.wav,90668,لا تقف قربي
common_voice_ar_19579953.wav,113708,هل ساعتك على التوقيت الصحيح ؟
common_voice_ar_19206927.wav,111404,أسمعت الأخبار ؟
common_voice_ar_19205118.wav,281900,بالنّسبة لرامي، لم تكن العربيّة شيئا جديدا فحسب، بل كانت أيضا صعبة للغاية
common_voice_ar_22130477.wav,82220,واحد
common_voice_ar_19579951.wav,140588,منزلك أكبر من منزلي بثلاث مرات
common_voice_ar_19579952.wav,152108,إن التحدث بالإنجليزية أمر ممتع
common_voice_ar_22130491.wav,69164,أربعة
common_voice_ar_22130471.wav,159020,هَايْ
common_voice_ar_19164211.wav,178988,إذا ابتسم المهزوم أفقد المنتصر لذة الفوز
common_voice_ar_19538956.wav,134444,أعتقد أنك محق
common_voice_ar_22130487.wav,93740,ستة
common_voice_ar_19164212.wav,134444,من فضلك إلغِ هذا الملفّ
common_voice_ar_19164213.wav,111404,أنا ملحد
common_voice_ar_19538955.wav,130604,تعال معنا
common_voice_ar_22130482.wav,106028,تسعة
common_voice_ar_19538952.wav,257324,لا أخفي موافقتي على أن التقدم في الحياة يجب أن يكون بجهدك الشخصي
common_voice_ar_19538954.wav,130604,عليك أن تجيب على السؤال
common_voice_ar_22251607.wav,69164,تسعة
common_voice_ar_19204603.wav,165164,يبدو المعطف الأحمر جميلاً عليك
common_voice_ar_22251603.wav,69164,لا
common_voice_ar_19164210.wav,134444,أخي ساعدني في حل واجبي
common_voice_ar_19164214.wav,130604,هل يداك نظيفتان ؟
common_voice_ar_19204608.wav,226604,في الجزء العلوي من كومة المدخنة ، يمكنك رؤية وعاء المدخنة
common_voice_ar_22251596.wav,79148,إثنان
common_voice_ar_19204830.wav,132908,لا أحب الطريقة التي يتكلم بها
common_voice_ar_19204829.wav,111404,ما الذي أحزنها هكذا ؟
common_voice_ar_19204612.wav,226604,ذهبت إلى هناك مرات عديدة
common_voice_ar_22251594.wav,71468,هَايْ
common_voice_ar_19204605.wav,145964,كل هؤلاء ضد ، يقول ناي
common_voice_ar_19204831.wav,98348,أضف بعض الكزبرة
common_voice_ar_19204832.wav,96044,قدماها طويلتان
common_voice_ar_22251599.wav,73004,واحد
common_voice_ar_19204607.wav,153644,أتمنى أن أراك مرة أخرى
common_voice_ar_19538953.wav,149804,ليست اليابان بحجم كندا
common_voice_ar_19249848.wav,132908,اتصلت مينج بصديقها ليلة البارحة
common_voice_ar_19204828.wav,122924,ليس معي العنوان الآن
common_voice_ar_19103712.wav,122924,رفضت بتي عرض موريل
common_voice_ar_19249838.wav,152108,وَأَمرُهُم شُورَى بَينَهُم
common_voice_ar_19103715.wav,76844,تبدو مشغولاً
common_voice_ar_19249847.wav,121388,ماذا بعد ذلك ؟
common_voice_ar_19249839.wav,169004,عليّ أن أختار بين الذهاب معه أو البقاء هنا وحدي
common_voice_ar_19103714.wav,79148,شرب القليل
common_voice_ar_19249837.wav,145964,لا أدري
common_voice_ar_22448277.wav,88364,واحد
common_voice_ar_19103713.wav,99116,و أخيراً ظهر
common_voice_ar_22448276.wav,153644,سبعة
common_voice_ar_19205292.wav,144428,سنسافر إلى الخارج هذا الصيف
common_voice_ar_19205293.wav,107564,هنا كلبك
common_voice_ar_19205290.wav,152108,هذا الكتاب ملكٌ للمكتبة
common_voice_ar_22448275.wav,153644,ستة
common_voice_ar_19205291.wav,132908,عليّ أن أدرس للإمتحان
common_voice_ar_19533799.wav,105260,سأُحوّل المبلغ
common_voice_ar_22448279.wav,102188,تسعة
common_voice_ar_19205899.wav,263468,هل يحب توشيو ساتشيكو ؟
common_voice_ar_22448278.wav,92204,ثمانية
common_voice_ar_19205289.wav,198188,درست اللغة الإنجليزية حين كنت هناك
common_voice_ar_19103716.wav,90668,أثق بك
common_voice_ar_19533798.wav,104492,اترك سيارتي و شأنها
common_voice_ar_19533796.wav,106028,هل ذاك المكان بعيد عن المصرف ؟
common_voice_ar_19533795.wav,187436,لا يعرف أحد عنوانه إلّا توم
common_voice_ar_19205901.wav,180524,درست الإنجليزية عندما كنت هناك
common_voice_ar_19205903.wav,149804,لم أرَ براداً أحمر من قبل
common_voice_ar_21020768.wav,94508,اجلس معي
common_voice_ar_19205902.wav,207404,أرهقت نفسي بالمشي لمسافة طويلة
common_voice_ar_22072516.wav,76844,سبعة
common_voice_ar_22072530.wav,78380,هَايْ
common_voice_ar_21020800.wav,106028,موريل تشتمني
