wav_filename,wav_filesize,transcript
common_voice_ro_20679995.wav,125228,pentru mine întoarcerea la școală era un calvar
common_voice_ro_20865078.wav,155180,chiar doresc să subliniez ce s a menționat aici
common_voice_ro_20679999.wav,134444,avem un acord prin urmare continuăm cu votarea
common_voice_ro_20379386.wav,119084,astăzi au fost menționate o serie de probleme
common_voice_ro_20680000.wav,122924,trebuie să avem mereu în vedere această prioritate
common_voice_ro_20385812.wav,165932,despre acest lucru tocmai ați vorbit dnă comisar
common_voice_ro_20385821.wav,255020,marius a adăugat că nu i plac deloc melodiile rock și nici telenovelele
common_voice_ro_20374138.wav,140588,este singura modalitate de a acţiona
common_voice_ro_20385810.wav,192044,dacă dvs nu îi meritaţi atunci vă înţeleg
common_voice_ro_20385819.wav,177452,de fapt situaţia contrară este adevărată
common_voice_ro_20706428.wav,161324,desigur că trebuie să se întâmple acest lucru
common_voice_ro_20706426.wav,198188,ceea ce ne lipseşte este conducerea
common_voice_ro_20679996.wav,116012,votarea va avea loc după dezbatere
common_voice_ro_20706454.wav,176684,așadar care sunt cele mai importante chestiuni
common_voice_ro_20679998.wav,123692,nu trebuie să fie artificiale sau inventate
common_voice_ro_20679994.wav,193580,asumarea răspunderii în parlament bilanțul președintelui se rupe sau nu guvernul
common_voice_ro_20706430.wav,228908,avem la dispoziție resursele pentru a eradica sărăcia
common_voice_ro_20530798.wav,136748,prin urmare vă invit la bord
common_voice_ro_20530799.wav,172844,nu este necesar să mai discutăm procesul alegerilor
common_voice_ro_20530903.wav,175148,acest fapt trebuie să aibă consecințele de rigoare
common_voice_ro_20706455.wav,151340,parlamentul a fost o parte din soluție
common_voice_ro_20530797.wav,178220,avizul meu a fost aprobat în unanimitate
common_voice_ro_20706451.wav,196652,aceasta nu este o dezbatere publică democratică
common_voice_ro_20706429.wav,158252,trebuie şi dorim să protejăm copiii
common_voice_ro_20530796.wav,162860,trebuie de fapt să salvăm întreaga ţară
common_voice_ro_20502488.wav,195884,acestea se rezumă la cinci criterii
common_voice_ro_20385822.wav,139052,dacă doriți altceva să îmi spuneți
common_voice_ro_20530901.wav,145964,chiar nu ar trebui să se întâmple așa
common_voice_ro_20530795.wav,173612,se pare că nu este suficient
common_voice_ro_20530897.wav,172844,europa ar trebui să continue ferm să i sprijine
common_voice_ro_20502487.wav,232748,acum trebuie să analizăm siguranța centralelor
common_voice_ro_20706427.wav,238892,trebuie să ne continuăm lupta împotriva terorismului
common_voice_ro_20502490.wav,178988,trebuie să am o discuţie sinceră cu dvs
common_voice_ro_20385809.wav,179756,contribuie la o democrație trainică și durabilă
common_voice_ro_20385811.wav,162860,de ce se întâmplă acest lucru
common_voice_ro_20530900.wav,163628,astfel devin victimele unor tentaţii periculoase
common_voice_ro_20502489.wav,188204,bineînţeles că şi aceasta este o prioritate
common_voice_ro_20502538.wav,199724,nu zeii au făcut muzica ci muzica afăcut zeii
common_voice_ro_20392225.wav,221996,bujar nishani precedentul ministru de interne a primit portofoliul de la justiție
common_voice_ro_20392218.wav,133676,sunt convinsă că vom reuşi acest lucru
common_voice_ro_20392217.wav,165932,aş dori să fac două reflecţii scurte
common_voice_ro_20530899.wav,164396,economia există în interesul oamenilor și nu invers
common_voice_ro_20392219.wav,124460,consider că acordul este mult prea prematur
common_voice_ro_20392224.wav,125228,patru state membre folosesc această derogare
common_voice_ro_20502537.wav,184364,nu putem accepta filtrarea politică a internetului
common_voice_ro_20392222.wav,129836,aceştia ştiu mereu să găsească o cale
common_voice_ro_20706453.wav,205868,am studiat problema şi aceasta este situaţia
common_voice_ro_20392223.wav,145964,dar și asta pare acum prea puțin povestește ema
common_voice_ro_20392221.wav,148268,de fapt care este problema concret
common_voice_ro_20357047.wav,172844,ampla reformă agricolă adoptată este insuficientă
common_voice_ro_20502540.wav,142124,trebuie să ne trezim la realitate
common_voice_ro_20392216.wav,256556,nu au putut să interpreteze exact discursul dvs
common_voice_ro_20385818.wav,165164,din nefericire astăzi faptele ne dau dreptate
common_voice_ro_20392220.wav,107564,nu este doar o criză a euro
common_voice_ro_20706452.wav,182060,nu putem să fim de acord cu aceasta
common_voice_ro_20502541.wav,140588,suntem pregătiţi să facem acest lucru
common_voice_ro_20502539.wav,169004,toţi cetăţenii au dreptul la o alimentaţie sănătoasă
common_voice_ro_21304426.wav,161324,decizia din cadrul referendumului a fost clară
common_voice_ro_21304429.wav,162092,vom spori resursele și vom crește responsabilitatea
common_voice_ro_20357067.wav,138284,comisia analizează cu atenţie aceste sugestii
common_voice_ro_20357043.wav,132908,cred că acesta ar fi un rezultat pozitiv
common_voice_ro_20357066.wav,113708,a sosit momentul să trecem la acţiune
common_voice_ro_20357069.wav,152108,monitorizarea fondurilor trebuie să fie una strictă
common_voice_ro_20357044.wav,136748,liz a subliniat o parte din contextul acestuia
common_voice_ro_21304428.wav,149804,apoi sunt banii sau mai degrabă resursele
common_voice_ro_21304457.wav,122156,dar am de adus o scurtă explicație
common_voice_ro_21304459.wav,146732,cum sunt țările care sunt incluse în politică
common_voice_ro_21304424.wav,137516,aceasta trebuie să fie excepţia şi nu regula
common_voice_ro_20357064.wav,125228,omul este cevace trebuie depăşit
common_voice_ro_21304455.wav,181292,haideți să facem acest lucru și repede
common_voice_ro_21304456.wav,132140,am vrut doar să clarific acest lucru
common_voice_ro_21304423.wav,162860,nimeni nu va înţelege acest lucru acolo
common_voice_ro_20357046.wav,129068,este important să ținem cont de acest lucru
common_voice_ro_20357042.wav,107564,dar nu în industria auto
common_voice_ro_20680001.wav,149804,adevărul ce ţi trebuie ţie nu mai are valoare pentru ceilalţi
common_voice_ro_20387516.wav,188204,asta dorim să facem în următoarele şase luni
common_voice_ro_20387519.wav,144428,de aceea nu trebuie să cedăm prea devreme
common_voice_ro_20357071.wav,142124,eu însumi voi prezida această dezbatere
common_voice_ro_20387520.wav,163628,acest lucru este îndoielnic şi inconsistent
common_voice_ro_20828203.wav,192044,calea sancţiunilor nu este întotdeauna cea mai bună
common_voice_ro_21304458.wav,154412,nu există nicio alternativă la această cooperare
common_voice_ro_20387529.wav,136748,comisia este pe deplin de acord cu aceasta
common_voice_ro_20387528.wav,145964,cu toate acestea ei sunt totuși niște aliați
common_voice_ro_20828207.wav,172076,trebuie să analizăm aceste riscuri și probabilități
common_voice_ro_20387517.wav,159788,am înţeles natura sarcinii care ne aşteaptă
common_voice_ro_20387525.wav,125228,aceasta este cea mai importantă misiune
common_voice_ro_20828201.wav,185900,comisia a oferit imediat ajutor umanitar
common_voice_ro_20502491.wav,194348,gâtul a necesitat intervenție de lungă durată
common_voice_ro_21320152.wav,130604,trebuie să arătăm că nu cooperăm cu dictaturile
common_voice_ro_20828208.wav,114476,este exact ceea ce trebuie făcut
common_voice_ro_20828209.wav,135212,am votat în favoarea acestui acord
common_voice_ro_20828204.wav,148268,cu toate acestea problemele nu lipsesc
common_voice_ro_20828210.wav,193580,am veşti bune pentru toată lumea
common_voice_ro_20828211.wav,182828,totuşi fac din nou apel la realism
common_voice_ro_20387518.wav,149804,comisia nu are un răspuns la această întrebare
common_voice_ro_21320153.wav,113708,aceasta ar fi o măsură sinucigașă
common_voice_ro_20387526.wav,145964,facem probabil câțiva pași mici înainte
common_voice_ro_21320149.wav,119084,nu au mai ajuns să se îmbarce
common_voice_ro_21320151.wav,129068,doresc tuturor mult succes în această privinţă
common_voice_ro_20828212.wav,146732,este trist dar aceasta este realitatea
common_voice_ro_21320150.wav,136748,terorismul este politic și terorismul este o crimă
common_voice_ro_20828200.wav,202796,frecvențele de transmisie sunt un bun național
common_voice_ro_21320159.wav,140588,parlamentul trebuie să fie exigent în acest domeniu
common_voice_ro_21320162.wav,98348,nu cred că acest lucru este drept
common_voice_ro_21332213.wav,102188,sunteţi un om de mare calitate
common_voice_ro_21320164.wav,115244,sunt încântat că a fost pusă această întrebare
common_voice_ro_21320167.wav,126764,dnă preşedintă am susţinut acest raport
common_voice_ro_21332216.wav,167468,vom face tot posibilul să existe mai multă înțelegere și încredere reciprocă
common_voice_ro_20383495.wav,126764,acesta ar trebui să fie scopul principal
common_voice_ro_20383493.wav,148268,ce este acest cont în afara bugetului
common_voice_ro_20384069.wav,117548,aș dori să fac o singură remarcă
common_voice_ro_20828206.wav,196652,domnul ionescu era așteptat la meci de către suporteri
common_voice_ro_20828213.wav,131372,multe ţări ne izolează din cauza acestei probleme
common_voice_ro_21320168.wav,121388,statele membre își ignoră reciproc acțiunile
common_voice_ro_21332214.wav,117548,a avut și un efect pozitiv
common_voice_ro_20384070.wav,130604,au avut loc deja demonstrații în acest weekend
common_voice_ro_20383494.wav,153644,dialogul trebuie să consolideze forţele democratice
common_voice_ro_20828202.wav,181292,atenuarea normelor concurenţei nu este adecvată
common_voice_ro_20384881.wav,140588,cred acești oameni că ne am născut ieri
common_voice_ro_21332215.wav,125228,investiţiile în tineret sunt investiţii în viitor
common_voice_ro_20384071.wav,184364,procurorul spune că pleșiță inspira teamă în timpul audierilor din dosar
common_voice_ro_20671282.wav,138284,prin urmare nu există nicio problemă
common_voice_ro_20384072.wav,130604,cu toate acestea rezoluțiile sunt simple cuvinte
common_voice_ro_20384884.wav,132908,credem că poporul elen va câştiga lupta
common_voice_ro_20383492.wav,176684,multe lucruri nu le vedem fiindcă le privim prea din aproape
common_voice_ro_20384883.wav,138284,atunci vor apărea alternativele favorabile mediului
common_voice_ro_20671293.wav,138284,trebuie să avem o agendă pentru schimbare
common_voice_ro_20384676.wav,129068,justiția este esențială pentru un nou început
common_voice_ro_20671283.wav,163628,nu m am aflat printre aceia care au susţinut o
common_voice_ro_20384882.wav,88364,dar e greu cu bergodi
common_voice_ro_20828205.wav,201260,autoritățile lasă criminalii liberi pe stradă cu bună știință
common_voice_ro_20671297.wav,171308,prin urmare am votat împotriva părţilor în cauză
common_voice_ro_20671294.wav,152108,copiii trebuie crescuti pentru ei nu pentru părinţi
common_voice_ro_20671299.wav,117548,totuşi mai sunt multe de făcut
common_voice_ro_20384675.wav,126764,am prins milioane de oameni în mizeria dependenței
common_voice_ro_20671300.wav,169004,am stabilit un standard pentru acordurile viitoare
common_voice_ro_20671298.wav,169004,ar trebui să vă simţiţi pe deplin vinovaţi
common_voice_ro_20384682.wav,130604,au criticat conducerea şi preşedintele ţării
common_voice_ro_20671281.wav,299564,vânzătorii au găsit oameni așteptând cuminți ca tarabele să fie deschise
common_voice_ro_20384679.wav,132908,aș dori să fac referire la aceste provocări
common_voice_ro_20384691.wav,107564,china este un actor puternic pe scena lumii
common_voice_ro_20384680.wav,117548,acesta este un aspect foarte important
common_voice_ro_20671285.wav,195884,sprijinul politic este desigur foarte important
common_voice_ro_20384695.wav,125228,avem aşadar nevoie de inovaţie în două domenii
common_voice_ro_20384697.wav,121388,de aceea am votat în favoarea acestei rezoluţii
common_voice_ro_20920680.wav,190508,de ce nu profităm de această ocazie
common_voice_ro_20384708.wav,117548,acesta ar trebui să fie primul pas înainte
common_voice_ro_20384707.wav,145964,ecuadorul și columbia vor avea primul contact diplomatic
common_voice_ro_20384706.wav,117548,alte grupuri sociale sunt de asemenea afectate
common_voice_ro_20384705.wav,132908,aşadar grăbiţi lucrurile aici după bunul plac
common_voice_ro_20384709.wav,98348,acest lucru nu poate fi ignorat
common_voice_ro_20920681.wav,144428,situaţia este asemănătoare cu cea de anul trecut
common_voice_ro_20920687.wav,115244,din aceasta ar rezulta o politică mai coerentă
common_voice_ro_20920690.wav,107564,acest lucru este esenţial pentru climă
common_voice_ro_20384693.wav,99884,acest caz este unic în lume
common_voice_ro_20920692.wav,106028,primul obiectiv este să ne revenim după criză
common_voice_ro_20920685.wav,115244,voi reveni la acest aspect într o clipă
common_voice_ro_20384698.wav,109868,aș dori să solicit două lucruri
common_voice_ro_20920682.wav,152108,partenerii noștri internaționali au dorit acest lucru
common_voice_ro_20671296.wav,155948,deţin unele statistici privind preţurile alimentelor
common_voice_ro_20920686.wav,84524,vă rog să faceți acest lucru
common_voice_ro_20920683.wav,90668,ceea ce mă duce la punctul trei
common_voice_ro_20920688.wav,86828,vom trece acum la ordinea de zi
common_voice_ro_20383491.wav,138284,democraţia pur şi simplu nu mai există
common_voice_ro_20526817.wav,117548,am auzit această întrebare de multe ori
common_voice_ro_20920689.wav,117548,dorim să prezentăm un raport interimar în noiembrie
common_voice_ro_20920684.wav,107564,până și soarele ne a fost ascuns vederii
common_voice_ro_20920691.wav,169004,polițiștii fac cercetări în ambele cazuri în vederea identificării și prinderii autorilor
common_voice_ro_20526819.wav,153644,prin urmare să ne alegem partenerii cu prudență
common_voice_ro_20526818.wav,175148,nu putem elabora o astfel de strategie
common_voice_ro_20526829.wav,171308,în cele mai multe religii preotul se crede ceva mai mult decât zeul
common_voice_ro_20526827.wav,117548,cu toate acestea mai rămân multe de făcut
common_voice_ro_20526816.wav,159788,vom trece acum la următorul orator
common_voice_ro_20920693.wav,88364,asta este ceea ce am decis
common_voice_ro_20526830.wav,117548,reagan a avut dreptate tot timpul
common_voice_ro_20384073.wav,125228,avem nevoie de o transparență unică
common_voice_ro_20526815.wav,205868,prin urmare haideţi să facem acest lucru
common_voice_ro_20920694.wav,119084,nu îi apăr pe creștini împotriva musulmanilor
common_voice_ro_20894203.wav,122924,personal sunt foarte dedicat acestor probleme
common_voice_ro_20526826.wav,144428,dacă nu ne vom înțelege eu nu mă voi agăța de nimic
common_voice_ro_20894326.wav,96044,trebuie să ținem cont de acest lucru
common_voice_ro_20894298.wav,161324,politica comună în domeniul pescuitului a eşuat
common_voice_ro_20894296.wav,136748,am fost clari în privința a două solicitări
common_voice_ro_20526828.wav,117548,propriul dvs grup a susţinut aceasta
common_voice_ro_20671284.wav,136748,acum trebuie să l puneţi în aplicare
common_voice_ro_20526834.wav,152108,din acest motiv eu împărtășesc opinia raportorului
common_voice_ro_20387527.wav,130604,dar avem şi sursele noastre energetice
common_voice_ro_20894202.wav,132908,există de asemenea o dimensiune externă
common_voice_ro_20894201.wav,153644,ce cerem noi prin acest raport
common_voice_ro_20671292.wav,172844,în vederile naționalei mari se aflau găman și torje
common_voice_ro_20671295.wav,138284,concurenţa fiscală este un lucru bun
common_voice_ro_20526832.wav,148268,scepticismul meu este înlocuit acum de îngrijorare
common_voice_ro_20894307.wav,117548,s ar fi putut ajunge la un acord
common_voice_ro_20526831.wav,109868,acum acționăm dintr o dată împotriva lor
common_voice_ro_20526825.wav,130604,vă mulțumesc din nou pentru cooperare
common_voice_ro_20894306.wav,111404,sunt bucuros că operaţiunea de salvare a reuşit
common_voice_ro_20507774.wav,202028,prin urmare creştinii devin din victime criminali
common_voice_ro_20894308.wav,122924,rezultatul final va fi exact același
common_voice_ro_20894310.wav,138284,existau informații despre această persoană
common_voice_ro_20894300.wav,129068,trebuie să evităm cu orice preţ acest lucru
common_voice_ro_20894328.wav,90668,cum puteți insinua că nu este garantat
common_voice_ro_20507776.wav,142124,doresc să mi exprim sprijinul faţă de raportor
common_voice_ro_20894204.wav,121388,pe ecrane este înregistrat fiecare vot
common_voice_ro_20507777.wav,142124,ar trebui să avem grijă de acest parteneriat
common_voice_ro_20507775.wav,167468,mai mult decât atât vom privi către viitor
common_voice_ro_20654189.wav,199724,s au înregistrat însă și două excepții iași și constanța
common_voice_ro_20654190.wav,106028,poate că este un lucru bun
common_voice_ro_20654188.wav,140588,paralogismele din trecut trebuie să înceteze
common_voice_ro_20526833.wav,159788,cred că este necesar să analizaţi această situaţie
common_voice_ro_20671291.wav,142124,europa are acum nevoie urgentă de inovare
common_voice_ro_20654214.wav,126764,ne am abţinut de la votul acestui raport
common_voice_ro_20894309.wav,109868,comisia bugetară este extrem de importantă
common_voice_ro_20654213.wav,157484,acest fapt se bazează numai pe presupuneri
common_voice_ro_20654233.wav,130604,până aici toate bune sau așa pare
common_voice_ro_20894327.wav,103724,aș vrea să ne întoarcem puțin în trecut
common_voice_ro_20894330.wav,92204,iată deci că avem o problemă
common_voice_ro_21279227.wav,138284,peste două zile un palestinian va vorbi
common_voice_ro_20654187.wav,140588,a devenit evident că cererea era uriaşă
common_voice_ro_20654232.wav,121388,dezbaterea în comun a fost închisă
common_voice_ro_20654216.wav,153644,comisia a obținut rezultate bune în această privință
common_voice_ro_21279252.wav,125228,acest lucru va duce la dezastre sociale
common_voice_ro_20654212.wav,121388,prezenta directivă este o parte din aceasta
common_voice_ro_20654235.wav,136748,haideţi să o eliberăm şi să o utilizăm
common_voice_ro_21279225.wav,172844,sunt foarte convinsă de acest lucru
common_voice_ro_21279226.wav,142124,mai mult nu vreau să comentez a opinat acesta
common_voice_ro_21279250.wav,122924,trebuie să predea puterea de bună voie
common_voice_ro_20654234.wav,126764,trebuie să luăm în considerare şi bugetul
common_voice_ro_21279266.wav,109868,supun acest acord fantastic la vot
common_voice_ro_21279251.wav,115244,vă rog să votaţi pentru aceasta
common_voice_ro_21279268.wav,121388,vom trece acum la ordinea lucrărilor pentru joi
common_voice_ro_21279291.wav,152108,oricum prețurile cu amănuntul la alimente vor crește
common_voice_ro_20894297.wav,248108,la țară tinerii se strâng în căminele culturale iar la oraș în cluburi
common_voice_ro_21279264.wav,106028,aceste persoane pur şi simplu lenevesc
common_voice_ro_21279269.wav,109868,răspunsul la această întrebare este nu”
common_voice_ro_21279229.wav,163628,din aceste motive am votat împotriva acestui raport
common_voice_ro_21279254.wav,115244,considerăm că aici există o lipsă de control
common_voice_ro_21279294.wav,130604,acum sunt necesare diplomaţie şi cooperare
common_voice_ro_21279228.wav,138284,croaţia a făcut progrese în mai multe domenii
common_voice_ro_21279253.wav,144428,felicitări tuturor raportorilor pentru munca depusă
common_voice_ro_21279292.wav,115244,aşadar haideţi să vorbim clar şi concret
common_voice_ro_21279267.wav,117548,trebuie să analizăm puțin acest lucru
common_voice_ro_22250785.wav,126764,am auzit mai multe poveşti în acest sens
common_voice_ro_22250858.wav,153644,vom asculta rapoartele colegilor noştri deputaţi
common_voice_ro_22250862.wav,126764,este o problemă obișnuită cu care ne confruntăm
common_voice_ro_22250860.wav,130604,nu s a reflectat suficient asupra acestui aspect
common_voice_ro_21279293.wav,107564,moneda euro este o realizare istorică
common_voice_ro_22250786.wav,175148,parlamentul are drept de consultanță nu de codecizie
common_voice_ro_20654191.wav,149804,cea de a treia problemă este subsidiaritatea
common_voice_ro_22250876.wav,121388,acest raport cere chiar mai mult
common_voice_ro_22250788.wav,138284,aceasta este temerea mea în acest moment
common_voice_ro_20654215.wav,140588,nu uitați că ați fost ministrul justiției
common_voice_ro_22250836.wav,111404,experții nu sunt factori de decizie
common_voice_ro_22250834.wav,149804,acesta este un semn al solidarității concrete
common_voice_ro_22250914.wav,121388,comisia va continua să ajute aceste ţări
common_voice_ro_22250837.wav,136748,nu mi place când văd necredința în dumnezeu
common_voice_ro_22250908.wav,153644,dialogul prin definiţie presupune două părţi
common_voice_ro_20792402.wav,136748,instituirea păcii este datoria noastră comună
common_voice_ro_22250875.wav,148268,dieta mediteraneană este una foarte bună
common_voice_ro_20792403.wav,165164,viorel poate pleca din țară fără niciun fel de probleme
common_voice_ro_22250912.wav,117548,cu siguranţă s ar fi soldat cu un refuz
common_voice_ro_20793411.wav,157484,cel puțin șapte persoane au fost ucise
common_voice_ro_20654236.wav,134444,acestea sunt numele pe care le voi striga
common_voice_ro_20792404.wav,169004,criza economică recentă a dus la creșterea șomajului
common_voice_ro_20793412.wav,186668,directiva a fost respinsă pe baza subsidiarității
common_voice_ro_20793469.wav,119084,nu poate da un verdict fără o propunere
common_voice_ro_20794189.wav,165164,forțele de securitate se bucură de impunitate totală
common_voice_ro_20794191.wav,163628,dar lucrurile nu au mers bine corect
common_voice_ro_20793466.wav,169004,totuşi nu sincronizarea este cea mai gravă problemă
common_voice_ro_20794190.wav,148268,toate aceste acțiuni nu au loc într un vid
common_voice_ro_20794193.wav,161324,mulți vorbitori au ridicat această problemă
common_voice_ro_20813606.wav,117548,cu toate acestea nu este destul
common_voice_ro_22250838.wav,111404,nu voi face acest lucru acum
common_voice_ro_20793413.wav,184364,astăzi dezbatem sistemul de etichetare ecologică
common_voice_ro_20793410.wav,102188,ați fost de acord cu dumnealui
common_voice_ro_20793467.wav,138284,unul din cele mai importante lucruri este făina
common_voice_ro_20813607.wav,161324,poate că ar învăța ceva despre securitatea alimentară
common_voice_ro_20931778.wav,125996,puteţi conta pe votul socialiştilor portughezi
common_voice_ro_20794192.wav,122924,întrebarea nu are deocamdată răspuns
common_voice_ro_20793465.wav,157484,prin urmare avem nevoie de o politică dinamică
common_voice_ro_20931775.wav,118316,ce ar fi să ne subvenționăm reciproc
common_voice_ro_21279290.wav,109868,am ajuns la un anumit consens
common_voice_ro_22250863.wav,134444,prin urmare trebuie să acționăm urgent
common_voice_ro_20931781.wav,122156,să încercăm să ajungem la un acord
common_voice_ro_20931797.wav,97580,votarea va avea loc mai târziu
common_voice_ro_20931794.wav,125996,de asemenea trebuie să abordăm două alte aspecte
common_voice_ro_22250861.wav,115244,vă mulţumesc foarte mult dnă ministru
common_voice_ro_20931796.wav,122156,aceasta este natura recursului la care aspirăm
common_voice_ro_20931793.wav,108332,de fapt raportul este destul de bun
common_voice_ro_20931818.wav,117548,consider că aceasta este o problemă uriașă
common_voice_ro_20792405.wav,134444,deci respectaţi acest vot nu i aşa
common_voice_ro_20931821.wav,94508,nu trebuie să ignorăm acest fapt
common_voice_ro_20931777.wav,109100,ne aşteptăm la aderarea altor state
common_voice_ro_20931831.wav,112940,nu putem depinde de resursele de energie
common_voice_ro_20931820.wav,129068,circulă foarte multe arme şi au loc jafuri
common_voice_ro_20931780.wav,103724,vă provoc să precizaţi care sunt acestea
common_voice_ro_20813608.wav,169004,aceasta este o formulă europeană instituită nu i aşa
common_voice_ro_20931829.wav,126764,conducătorul unui stat se schimbă cetăţenii rămân
common_voice_ro_20931839.wav,130604,sper ca rezultatul acestor eforturi să fie mulţumitor
