wav_filename,wav_filesize,transcript
common_voice_cnh_17922201.wav,207404,suimilam pakhat kan i din lai i kan i hrim lai
common_voice_cnh_17925021.wav,169004,hi thil hi na phorh khawh ahcun na ṭhawn a si lai
common_voice_cnh_17904227.wav,251948,ka inn hi ka fapa nih hun co seh tiah ro a vui
common_voice_cnh_17925975.wav,159020,na mit naa hnuai lengmang ahcun a sen dih te lai
common_voice_cnh_17903466.wav,227372,a zarh mi ti a than
common_voice_cnh_17924579.wav,154412,ka pa nih bia a kan cah taak mi cu rak i daw u ti a si
common_voice_cnh_17925970.wav,183596,ruah le ni nih kan thingah an kur ter dih
common_voice_cnh_17928008.wav,155948,a mit a cei ruang men ahcun serhsat ding a si lo
common_voice_cnh_17904228.wav,115244,tlangval dawh ngai a si
common_voice_cnh_17924581.wav,136748,na ral a ṭhat ahcun na kal ngam lai
common_voice_cnh_17925973.wav,175148,nihin cu ka mawtaw ka thianh lai
common_voice_cnh_17903469.wav,135212,a dang an rat khawh lo zongah nangmah hrimhrim na ra lai muh
common_voice_cnh_17928011.wav,114476,mi entai nak cha cun i zuam ve a ṭha deuh
common_voice_cnh_17922200.wav,135212,kan pule nih sa kut ke an kan pek
common_voice_cnh_17921977.wav,202796,kan ngandamnak kan i ralrin a herh
common_voice_cnh_17923338.wav,99116,lapar sawktu a si
common_voice_cnh_17926702.wav,161324,vok ka thah ahcun a hnat kaan hleh lai
common_voice_cnh_17897014.wav,205868,falam ah zaan khat na riah ahcun kan i hmu kho lai
common_voice_cnh_17931240.wav,128300,tuanbia hlun a thei ngai
common_voice_cnh_17903470.wav,120620,ka kawi nih zaanriah ei a ka sawm
common_voice_cnh_17934325.wav,89132,khua cu zaanlei ah kan phanh khawh ko lai
common_voice_cnh_17897022.wav,104492,tho kha an ci nan hmih dih hna lai
common_voice_cnh_17921975.wav,248108,lei cungah remnak um ko seh
common_voice_cnh_17931243.wav,103724,ruahpak loin ruah a sur
common_voice_cnh_17922199.wav,146732,na thiam le thiam lo kaan hneksak tuah lai
common_voice_cnh_17923620.wav,93740,a hnar a fonghlei
common_voice_cnh_17924924.wav,92204,na sam nai hriat rua lo a thur tuk
common_voice_cnh_17925883.wav,193580,na thluak a chia tuk
common_voice_cnh_17931254.wav,106796,a rian ṭuannak hmun ah a thi
common_voice_cnh_17924921.wav,89132,kawlram ah thingthei a tam
common_voice_cnh_17927112.wav,123692,hauruang caah mitsurruang kan hman
common_voice_cnh_17897020.wav,63788,inn na phan cang maw
common_voice_cnh_17925452.wav,66860,na kal lai ah ra te
common_voice_cnh_17926703.wav,189740,nilum kan to
common_voice_cnh_17923621.wav,79916,sa an i phaw
common_voice_cnh_17927109.wav,106796,an ṭhutnak an i chang
common_voice_cnh_17925455.wav,73772,bawngbi kaa hruk lai
common_voice_cnh_17924923.wav,136748,a hngawng an rehnak cu zahan ah a si
common_voice_cnh_17926700.wav,172076,na chimmi kha van nawlh ṭhan tuah
common_voice_cnh_17925453.wav,75308,mi a lem thiam lo
common_voice_cnh_17923622.wav,127532,ngakchia le ngakchia an i puk
common_voice_cnh_17925886.wav,234284,cozah pakhat le pakhat karlak ah remnak um a hau
common_voice_cnh_17927342.wav,90668,nupi dawh ngai ka ngei
common_voice_cnh_17925890.wav,180524,england tangka pawng khat cu us tangka pawng khat le a cheu a si tawn
common_voice_cnh_17927111.wav,84524,hmunkhat ah an kal
common_voice_cnh_17923479.wav,88364,cheeng ah a ril
common_voice_cnh_17921979.wav,80684,lungpi a kak
common_voice_cnh_17894910.wav,294956,hrimhnak ah ca ka rel
common_voice_cnh_17925431.wav,141356,nan uipi nih a ka ngurh
common_voice_cnh_17928804.wav,104492,lam a tlau i a vai
common_voice_cnh_17925432.wav,202796,nihin cu kan thil zuarmi a man sasai lo
common_voice_cnh_17923481.wav,98348,zudin hi pakpalawng a si
common_voice_cnh_17923480.wav,98348,rawl kan ei hna lai
common_voice_cnh_17928802.wav,298028,ka ha a ka phawitu a min ka ngal lo
common_voice_cnh_17903636.wav,89132,chemphut in mei ka chem
common_voice_cnh_17894911.wav,211244,mah ka hi ka dawt he kan rak i chawnh nak hmun a si
common_voice_cnh_17927356.wav,135980,pangpar an um
common_voice_cnh_17925761.wav,180524,vanpang ah suimilam pakhat aa thlai
common_voice_cnh_17928806.wav,127532,indiana ah kan hnuzarh khual ka tlawng
common_voice_cnh_17927446.wav,175916,camipuai a sungh kha sonh tarhnak zeihmanh a ngei lo
common_voice_cnh_17927441.wav,85292,rawl ei ah kal sih
common_voice_cnh_17925763.wav,83756,sahngar nih ar a seh
common_voice_cnh_17927517.wav,85292,rawl nan ei cang maw
common_voice_cnh_17927514.wav,143660,ka nu nih cehrep in puan a rawi
common_voice_cnh_17927438.wav,251180,changreu kha hmawh na duh ah cun hmot tuah
common_voice_cnh_17925765.wav,129068,bawibawi cu chinchin cauk ka pek
common_voice_cnh_17923325.wav,58412,ka celh ti lo
common_voice_cnh_17903638.wav,112940,ka min a ka sa tu cu ka pa a si
common_voice_cnh_17894912.wav,162860,amah kan ngaihchiatpi
common_voice_cnh_17923326.wav,83756,nan karlak ah remnak um ko seh
common_voice_cnh_17934425.wav,75308,a duhmi poh nan ra kho
common_voice_cnh_17927518.wav,86060,thlalangawng a khuai tih
common_voice_cnh_17934426.wav,76076,a ngaingai ti ahcun
common_voice_cnh_17923324.wav,118316,an khua mi nih hau leng ah an chuah
common_voice_cnh_17925290.wav,90668,khua a dei bakin kan i thawh lai
common_voice_cnh_17925288.wav,134444,ruahpi a haan tikah lo in kan tlung te lai
common_voice_cnh_17934455.wav,104492,uico pawl nih chizawh an dawi
common_voice_cnh_17931743.wav,59180,mi ngawi ngam a si
common_voice_cnh_17923323.wav,86060,ka pu zaan ah a hnaar
common_voice_cnh_17903637.wav,61484,keimah celngel an ka thim
common_voice_cnh_17925289.wav,122924,lung aa chuih i a ketin aa hawk dih
common_voice_cnh_17924496.wav,211244,nihin cu a sam aa phiar lo
common_voice_cnh_17931739.wav,129836,a ha a kuat hnu cun rawl ei aa harh ngai
common_voice_cnh_17925287.wav,150572,mi rethei kan si
common_voice_cnh_17924500.wav,82220,holh lo in umnak nawl na ngei
common_voice_cnh_17902325.wav,294188,kapa cu a nga tuk caah tuluk ah an rel lengmang
common_voice_cnh_17927360.wav,125228,sibawi pa sinah na kal ahau
common_voice_cnh_17925433.wav,73772,ka hma a por
common_voice_cnh_17934454.wav,87596,chizawh nih uico adawi
common_voice_cnh_17902327.wav,88364,rai nih a fanh i a it ko
common_voice_cnh_17931742.wav,66092,caminpuai a awng
common_voice_cnh_17928304.wav,184364,sui cu a man a fak tluk in san zong a tlai ve
common_voice_cnh_17924497.wav,125228,phaisa ban ah a cawi liomi khi ka u a si
common_voice_cnh_17902324.wav,261164,na thil a kil lengmang tu kha keimah dawkaw ka si
common_voice_cnh_17902326.wav,96044,nannih tah nan kal ve lai maw
common_voice_cnh_17903610.wav,98348,tukum fur cu khua a sik ngai
common_voice_cnh_17931737.wav,80684,a kut aa hliam
common_voice_cnh_17928305.wav,135212,voksa nih a'n nor tuk ahcun arsa teh na ei ko
common_voice_cnh_17928303.wav,233516,nizaan ka thabatnak nih nihin tiang cu a ka nguh
common_voice_cnh_17928346.wav,105260,na dir a hau
common_voice_cnh_17932826.wav,96812,tiva ah ti lioh na duh maw
common_voice_cnh_17926477.wav,68396,van ah phaisa a hlerh hna
common_voice_cnh_17903611.wav,71468,merh zimziam in a ka zoh
common_voice_cnh_17924499.wav,82988,zahan cu ka pi a kan leng
common_voice_cnh_17932804.wav,93740,sianginn ah kal a hau
common_voice_cnh_17927935.wav,215084,mi docawi aa theih tuk i leiba a liam cawk lo
common_voice_cnh_17932825.wav,89900,ek ek khawh lo in na um maw
common_voice_cnh_17924444.wav,169004,zaan ah kutka cu khar an si tawn
common_voice_cnh_17926473.wav,155948,na ca chimh ning cu lung tling ngai a si ko
common_voice_cnh_17932840.wav,73772,bia nan khiak cang maw
common_voice_cnh_17923213.wav,182828,meialh chungah an paih hna
common_voice_cnh_17923212.wav,119084,thaizing tuah ding na ngei maw
common_voice_cnh_17924690.wav,142124,khi tlang pin ah khin an khua cu a si
common_voice_cnh_17926474.wav,66092,paih nih a ka hiar
common_voice_cnh_17927932.wav,157484,ngakchia nu a it
common_voice_cnh_17926476.wav,68396,a cancan ah ti ka ding
common_voice_cnh_17924687.wav,139052,hi vok hi a fa
common_voice_cnh_17924182.wav,130604,mi lungvar ngai a si
common_voice_cnh_17924442.wav,172076,na inntung a ngawi ahcun na inn a fek lai lo
common_voice_cnh_17923216.wav,193580,suimilam pali le minit sawmli le panga a si
common_voice_cnh_17927936.wav,86828,na hmuh cang
common_voice_cnh_17922880.wav,106028,ka lung a len lio ah na ra
common_voice_cnh_17924183.wav,133676,luling taw khawt in a tlu
common_voice_cnh_17927933.wav,150572,tupichung le ramlak ah sa an zulh tawn hna
common_voice_cnh_17903609.wav,107564,a hna a tla mi paoh nih nan lu su u
common_voice_cnh_17924180.wav,175148,mipam le misifak kha kan bomh hna lai
common_voice_cnh_17923214.wav,109100,sibawi an si lo
common_voice_cnh_17924691.wav,111404,pangpar a awm kha an par cang
common_voice_cnh_17922877.wav,94508,nikum ah pensen an pek
common_voice_cnh_17924688.wav,99884,ram an hrang
common_voice_cnh_17924746.wav,158252,na ruah ning a hmaan lo ahcun na tuahmi zong a hmaan lai lo
common_voice_cnh_17924184.wav,160556,a thil aa chawr tuk tikah mi a neng
common_voice_cnh_17928940.wav,159020,nikum kum hmasa ah mawṭaw ka rak i ṭeih bel
common_voice_cnh_17903612.wav,76844,mi kip an hna a tla
common_voice_cnh_17922879.wav,103724,ra hi laimi nih an ei ve
common_voice_cnh_17924445.wav,148268,cabuai cungah cauk a um mi cu a sen
common_voice_cnh_17924437.wav,170540,hi uico nih hin chizawh a dawi
common_voice_cnh_17928937.wav,202028,bawi jesuh cu vailam cungah a thi
common_voice_cnh_17923195.wav,155948,ngakchia a si i a bah lengmang rih ko lai
common_voice_cnh_17924377.wav,237356,tunai hrawng ah sungh zatlaknak na tong mi a um maw
common_voice_cnh_17932516.wav,171308,milunglo a si i thil a philh lengmang
common_voice_cnh_17922881.wav,102188,kan innpa uico thang tuk in a bo
common_voice_cnh_17924380.wav,125228,cawhnuk kha a pelpawite lawng ka din lai
common_voice_cnh_17924379.wav,120620,nam in a keng ah a sawh
common_voice_cnh_17928941.wav,109100,fir sual an puh
common_voice_cnh_17923196.wav,104492,kal ding a ngah maw
common_voice_cnh_17932515.wav,138284,hi rian hi tlamtling tein na ṭuan kho lai maw
common_voice_cnh_17924745.wav,117548,hluah in inntung an riam
common_voice_cnh_17927403.wav,142892,harnak caan ah a ka dirkamh
common_voice_cnh_17924381.wav,103724,ka palh caah ngaihthiam kan hal
common_voice_cnh_17925079.wav,141356,kan rang a hremtu cu khar mang a si
common_voice_cnh_17925085.wav,133676,mihlen a hman caah a hohmanhnih an zum ti lo
common_voice_cnh_17925080.wav,109868,siangngakchia an nuar
common_voice_cnh_17924743.wav,165932,nuamh nak dum ah kan kal lai
common_voice_cnh_17923193.wav,122156,rul mangtara ka hmuh
common_voice_cnh_17903207.wav,78380,ra kan lawm
common_voice_cnh_17925084.wav,93740,hipa hi a rim a nam
common_voice_cnh_17903209.wav,97580,thaizing len lai kaa ngaih tuk
common_voice_cnh_17932520.wav,99884,zaanriah kan hrawng hna lai
common_voice_cnh_17909080.wav,265004,ruah tam nawn a sur caah kan hawile tiva i an kal cu kan lungsia a herh ko
common_voice_cnh_17909083.wav,86828,zaithum komh hri an hrual
common_voice_cnh_17923192.wav,199724,a ruak cu an inn ah an suang lo
common_voice_cnh_17909081.wav,106796,tlang a hnu lei in thlapa a hun chuak
common_voice_cnh_17909082.wav,136748,thingpar ah vate aa fu
common_voice_cnh_17924742.wav,209708,siangngakchia cu an tlung dih ngawt cang
common_voice_cnh_17895162.wav,204332,a kal a nuarh tuk tikah a kan tlai ter dih
common_voice_cnh_17923194.wav,119084,kheng in rawl kan ei
common_voice_cnh_17909079.wav,304940,minu amah pilawng a ṭap
common_voice_cnh_17903602.wav,129068,kan ram ah daihnak um ko seh
common_voice_cnh_17895165.wav,184364,meiṭil a mit lomi kaa tongh sual i ka kut a durh dih
common_voice_cnh_17903600.wav,99116,a ke a bei ruangah a ṭap
common_voice_cnh_17903205.wav,147500,mipa cu ṭhudan ah a ṭhu
common_voice_cnh_17903598.wav,200492,uico kha a hngawng hri hei phoih tuah
common_voice_cnh_17903208.wav,156716,thing an hau tuk caah kan tlang hna cu an kawng dih cang
common_voice_cnh_17895161.wav,205100,aho poh nan ra kho
common_voice_cnh_17895163.wav,149036,na cabuai hngakin ka cabuai a hme deuh
common_voice_cnh_17903458.wav,271916,a kalnak ding lam ka thei lo
common_voice_cnh_17925083.wav,99116,mi rureu a si
common_voice_cnh_17932521.wav,69164,mi mawlh a si
common_voice_cnh_17924733.wav,73772,hi cauk hi ka duh
common_voice_cnh_17903601.wav,97580,na cazoh na daithlang lai lo
common_voice_cnh_17899343.wav,126764,muidawh ahcun an lan kho lai lo
common_voice_cnh_17903459.wav,202028,meiṭil kha ti chung ah an nawh
common_voice_cnh_17903461.wav,153644,zu a din tuk naak ah a mawlh dih cang
common_voice_cnh_17899344.wav,117548,van a fim caah ruah a sur lai lo
common_voice_cnh_17895164.wav,167468,na angki zawng cu a dum nawnte a si i aa dawh ngai
common_voice_cnh_17903599.wav,123692,ka hani a thi a chuak
common_voice_cnh_17923231.wav,109100,hi hi ka cauk a si
common_voice_cnh_17924729.wav,108332,cawk in ti kan i kholh
common_voice_cnh_17896740.wav,102188,ka cung ah na thinhung hlah
common_voice_cnh_17896742.wav,92204,zei tik ah dah caw na hren
common_voice_cnh_17923228.wav,238124,innkaa pakhat deuh kha ong
common_voice_cnh_17896741.wav,107564,na mawtaw cu an fir maw an hrawk
common_voice_cnh_17899347.wav,84524,ka va kal ta lai
common_voice_cnh_17903462.wav,129068,na ka hngah khawh ahcun kaa lawm ko hnga
common_voice_cnh_17896739.wav,73004,sual hlah
common_voice_cnh_17904036.wav,150572,kan inn cu thing inn a si
common_voice_cnh_17924732.wav,101420,sakhithat hi ṭih a nung ngai
common_voice_cnh_17904037.wav,97580,hla phuah a thiam ngai
common_voice_cnh_17923229.wav,165932,rang ka ngeihnak kum khat lawng a si rih
common_voice_cnh_17923234.wav,139052,a man a fawi tuk mi cu a ṭha tawn lo
common_voice_cnh_17903218.wav,135212,na hma na por ter ahcun ṭih a nung tuk
common_voice_cnh_17904038.wav,122924,a pikpak in an ra
common_voice_cnh_17903460.wav,175916,cakuat in pakhat le pakhat i pehtlaih khawh a si
common_voice_cnh_17903215.wav,154412,a mit a sen dih tiang zu a ding
common_voice_cnh_17908936.wav,208940,rang meibanh hi chuk zuan lei caah biapi ngai a si
common_voice_cnh_17908939.wav,92204,zaanriah an chumh men lai
common_voice_cnh_17904039.wav,102956,sianginn kan kai hna lai
common_voice_cnh_17902911.wav,73004,nitlang ah ka pi nih la a car
common_voice_cnh_17903219.wav,176684,a rian in an phuahnak cu a fir ruangah a si
common_voice_cnh_17904040.wav,133676,kan i chawnh lonak a sau ngai te
common_voice_cnh_17908938.wav,154412,hi khan hi a saunak pe sawmthum a si
common_voice_cnh_17902913.wav,109868,ka kong an kherhlai lengmang nain zeihmanh an hmu lo
common_voice_cnh_17902912.wav,52268,ka nu ka ngai
common_voice_cnh_17923232.wav,166700,kawlram ramchungmi hna cu phun tampi an si
common_voice_cnh_17924735.wav,69932,uico a si maw
common_voice_cnh_17902910.wav,115244,laimi phungthluk ah saduhthah al lo ti a si
common_voice_cnh_17903217.wav,185900,lai tlangval cheukhat cu an ṭang ah hmul an ngei
common_voice_cnh_17923450.wav,122924,cite cu ti chung i a ral tikah ti kha a al ter
common_voice_cnh_17908937.wav,112940,lam ah an cawleng a rawk
common_voice_cnh_17903216.wav,107564,chuncaw ah zei dah na chuan
common_voice_cnh_17923449.wav,124460,lo vah nak ah a ke hreitlung in aa tu
common_voice_cnh_17916962.wav,256556,thawng ka theih nain ka lu ka van cau tikah le ka hmu fawn lo
common_voice_cnh_17916965.wav,82988,mileng nan ngei
common_voice_cnh_17916964.wav,137516,na si lo ning in i khiam ter hlah
common_voice_cnh_17908940.wav,188972,ka dawtnak hi nikhat hnu nikhat a thuk chin
common_voice_cnh_17916966.wav,160556,nizaan kha siamsaknak an tuah i an i nuam ngai
common_voice_cnh_17894443.wav,116780,a zaw nain sianginn a kai
common_voice_cnh_17923451.wav,84524,na phaisa na ren lai
common_voice_cnh_17923447.wav,84524,thisen chungtlik in a ngor
common_voice_cnh_17924452.wav,118316,a kal mi cu an tampi
common_voice_cnh_17894440.wav,122924,vui nih a nawr in thingtum a thawn
common_voice_cnh_17923448.wav,61484,a rian in an phuah
common_voice_cnh_17924451.wav,212012,ni kum ah ngafuan tampi kan rut
common_voice_cnh_17896817.wav,82988,ngakchia hme a si
common_voice_cnh_17924454.wav,148268,zawtnak ngaihnak in sibawi nih ka ṭang a ngaih
common_voice_cnh_17924455.wav,112172,a ka met chih nain kaa theihter lo
common_voice_cnh_17916963.wav,153644,tuzaan cu faarva ah daangte kan tlai lai
common_voice_cnh_17896813.wav,202028,nizaan ah pawte nih kan ar a seh
common_voice_cnh_17894444.wav,82220,ka kaa a hnal
common_voice_cnh_17896815.wav,99884,kan thingah kha an re cang
common_voice_cnh_17894442.wav,157484,laimi tampi nih cun sa chungril kan duh ngai
common_voice_cnh_17899346.wav,122924,fa pa zeizat dah na ngeih cang
common_voice_cnh_17894441.wav,169004,tuan ah rian kan ot lai
common_voice_cnh_17896814.wav,142124,zei bantuk rian dah na sok
common_voice_cnh_17896816.wav,136748,ka pu le ka pi nih an ka dawt
common_voice_cnh_17926421.wav,153644,a camipuai sungh kha a zawt aa sonh tarh
common_voice_cnh_17924453.wav,185132,na bahnak ding caah na ral nih thil pakhatkhat an tuah ko lai
common_voice_cnh_17926418.wav,200492,lam cu cho ah a kal
common_voice_cnh_17926420.wav,153644,nizaan kan rian a hrang i kan ceer dih
common_voice_cnh_17926419.wav,171308,sahuai cu laimi nih an hual mi saram a si
common_voice_cnh_17922202.wav,141356,an khua cu mei nih a kangh i a rawk dih
common_voice_cnh_17894979.wav,96812,an nuncan a ṭha ngai
common_voice_cnh_17894977.wav,93740,rua fung in la an kah
common_voice_cnh_17926422.wav,156716,caw hnuk a sur nak ah cawpi nih a perh
common_voice_cnh_17922204.wav,69932,lam kan leng
common_voice_cnh_17902867.wav,107564,na fir lai lo
common_voice_cnh_17923335.wav,104492,tlang cu an cheeng
common_voice_cnh_17923332.wav,202796,um kha a chin na chin kho hnga maw
common_voice_cnh_17894922.wav,99884,seihno na si lio ah ca i zuam
common_voice_cnh_17923333.wav,128300,luatnak ni cu ni sunglawi ngai a si
common_voice_cnh_17902914.wav,75308,aa hrahhram ngai i ningzak a si
common_voice_cnh_17923334.wav,122156,zawng cu thing parpahlek tiang an kai kho
common_voice_cnh_17922203.wav,98348,innka pawng ah dir hlah
common_voice_cnh_17899345.wav,126764,pasator nih thla a kan cam piak
common_voice_cnh_17894919.wav,175916,a cungah lungtonnak tuah kaa tim nain ka tong kho lo
common_voice_cnh_17894920.wav,182060,atu cu an ram ahcun zaan suimilam pahra hrawng a si lai
common_voice_cnh_17894921.wav,73772,thing a cheu
common_voice_cnh_17902868.wav,141356,ka auh nain a lu a her duh lo
common_voice_cnh_17922206.wav,198956,sui le ngun in aa tuam tikah aa dawh mi a von lo ngai ve
common_voice_cnh_17894978.wav,138284,nu cu fa an pawi tikah thlano an thei tawn
common_voice_cnh_17902869.wav,158252,tuchan ah fei an hmang sasai ti lo
common_voice_cnh_17902865.wav,215084,na rian a ol maw
common_voice_cnh_17894923.wav,120620,kan nawr lengmang ahcun kan tei te ko lai
common_voice_cnh_17926396.wav,99884,kan nehbung ah kan kir ṭhan
common_voice_cnh_17899342.wav,181292,holh lettu na herh maw
common_voice_cnh_17926400.wav,122924,na pum ah nangmah hmelchunhnak ding a um maw
common_voice_cnh_17926963.wav,168236,si a har tuk ahcun fir a fawi te
common_voice_cnh_17926397.wav,136748,ralca cu ti chiahnak ah a ṭha ngai ngai
common_voice_cnh_17902866.wav,116012,sazuk bang khua dawh ah
common_voice_cnh_17926896.wav,170540,arti naang cu a rawh a fawi ngai
common_voice_cnh_17899339.wav,190508,tlang cung in thanglawi aw a thang
common_voice_cnh_17926961.wav,134444,zuri pa a tlu
common_voice_cnh_17926394.wav,103724,nambar nuai thongkhat
common_voice_cnh_17894980.wav,184364,hi ti ning tein na kuak zuk a chiat tuk peng ahcun na zaw te lai
common_voice_cnh_17928414.wav,156716,a hawile nih an thloh caah khualtlawn aa let
common_voice_cnh_17923218.wav,125996,zei ruangah dah hlei na kai ter lo
common_voice_cnh_17923219.wav,122156,muthla a ṭih mi cu mi ralchia an si
common_voice_cnh_17959419.wav,99884,a thawh hlan ah an va poh
common_voice_cnh_17894976.wav,132908,a kal ahau nain a kir ṭhan lai
common_voice_cnh_17923221.wav,106028,ka nu a si lo amah nu a si
common_voice_cnh_17928417.wav,260396,zei tiin dah na nunnak ah lungrawknak sungh zatlaknak ti bantuk hi na tuar
common_voice_cnh_17923217.wav,132140,na fa a huaitam ngai
common_voice_cnh_17928416.wav,134444,ka cacawnnak cu nangmah ka'an rinh ko
common_voice_cnh_17926899.wav,122924,ceuceu nih a hmuh lawng aan hmuh
common_voice_cnh_17924148.wav,126764,a rak kir ṭhan te lai
common_voice_cnh_17928418.wav,82988,innkaa in lut
common_voice_cnh_17923220.wav,114476,sut cu tung ngan bik a si tawn
common_voice_cnh_17924147.wav,153644,ka nam a hnawl tuk caah thing ṭhatein a tan kho lo
common_voice_cnh_17928415.wav,122156,mirangholh a thiam
common_voice_cnh_17925981.wav,92204,hmun rawn ah a dir
common_voice_cnh_17924149.wav,97580,keimah hong ka hoih
common_voice_cnh_17926707.wav,101420,kan camipuai a nai cang
common_voice_cnh_17926708.wav,101420,ka hngalh lo caah na ka nek
common_voice_cnh_17926898.wav,146732,mi tlamtling lo kha na nihsawh hna lai lo
common_voice_cnh_17926706.wav,101420,thaizing ah zeidah na tuah lai
common_voice_cnh_17926704.wav,163628,na lahkhah zeizat dah an in kaih
common_voice_cnh_17928419.wav,84524,mupi nih ar a cawk
common_voice_cnh_17926962.wav,149804,chang kha a kutpi in a sawh
common_voice_cnh_17926705.wav,96044,amah cu mi ninghngal a si
common_voice_cnh_17924146.wav,158252,uipa nih uinu a sawih
common_voice_cnh_17925980.wav,129068,ka nam hlok ah rua ka hman
common_voice_cnh_17903375.wav,81452,tlang cung in thawnglawi aw a thang
common_voice_cnh_17926709.wav,110636,ka pu le nih rawl hrawn an ka auh
common_voice_cnh_17926749.wav,103724,kei cu kaa lawm ṭhiamṭhiam ko
common_voice_cnh_17926952.wav,151340,pakaan ngan in ti kan chiah
