wav_filename,wav_filesize,transcript
common_voice_dv_18622453.wav,208940,ބޮއިލަރސޫޓު ތައްޔާރުކޮށްދެއްވާނެ ފަރާތެއް ހޯދުމަށް
common_voice_dv_18580871.wav,211244,އެދުވަހުގެ ތަންކޮޅެއްފަހުން ސެލީނާއަށް ޚަބަރު ލިބުނުގޮތުގައި މޭރީގެ ހާލު ރަގަޅު
common_voice_dv_19504238.wav,217388,ދޮންވެލީގެ ސަރާސަރު އަތިރިމަތިން ދުވަމުން ދުވަމުން ގޮސް ނިކުމެވުނީ ބޮޑު ރެސްޓޯރެންޓެއްތޯ ހަރުގެއެއް އޮތް ހިސާބަކަށް
common_voice_dv_18581198.wav,130604,ވެންޑަރސް ރަޖިސްޓަރ ކުރުމާއި ގުޅޭ
common_voice_dv_18581197.wav,215084,މިހާއަވަހަށް ސޮފިއްޔާއަށް ބަދަލެއް އައިސްދާނެކަމަކަށް އީޝަލްއަށް ޤަބޫލެއް ނުރެވެ
common_voice_dv_18622454.wav,298028,އޭރުވެސް ކަރީމްބެ ލައްވާ ކަންތައް ކުރުމަށް އައިސް ދެތިން ގްރޫޕެއް ދޮރާށި ބުޑުގައި ތިވި
common_voice_dv_18587875.wav,176684,އެކަމަކު ޢަޖުޒު ފަށައިފައި އެ ވަނީ ސާ އިން
common_voice_dv_18581199.wav,142124,ލޯންޗު ދަތުރުތައް ކޮށްދޭނެ ފަރާތެއް ހޯދުމަށް
common_voice_dv_18598912.wav,161324,ދެން އޮތީ ސޭކު މީހާ ސުވާލުކުރުމުގެ ބުރު
common_voice_dv_18586259.wav,230444,ނަމަވެސް ރަނގަޅަށް ބަލާލާފިނަމަ އެ ދެލޮލުގައިވާ ރިހުން ކޮންމެ މީހަކަށް ވެސް ފާހަގަ ވާނެ
common_voice_dv_18585450.wav,263468,ޑްރޭކަކީ އަބަދުވެސް މާއްދީ ތަކެއްޗާއި އިންސާނުން އަޅުންގެ ގޮތުގައި ވިއްކައިގެން ބޮޑުފައިދާ ހޯދުމަށް ވަރަށް ބޮޑަށް ދަހިވެތިވެފައިވާ މީހެއް
common_voice_dv_18622451.wav,138284,ްއެޑްމިނިސްޓްރޭޓިވް އޮފިސަރ
common_voice_dv_18587757.wav,153644,ލަޔާލު އެނދުމަތީގައި އިށީން
common_voice_dv_18622449.wav,244268,ކަލެއަށް އަހަރެންގެ ފުރަތަމަ ސިޓި ލިޔުނީ މީގެ ދެ މަސް ކުރިން
common_voice_dv_18587755.wav,261164,އެއްސަތޭކަ ފަސްދޮޅަސް ޓަނުގެ މުދާ އެރުވެ
common_voice_dv_18587758.wav,298028,އަޅުގަނޑުމެންގެ ރާއްޖޭގައި ވެސް ނަކަތްގެލައްވާ ދުވަހު ކުދިން މޫދަށް ގެންދިއުމަކީ ބައެއް އަތޮޅުގައި އޮތް އާދައެއް
common_voice_dv_18587754.wav,284204,އެހެނީ ގޮވާން ކެނޑުމުގެ ވަގުތު ވަނީ އައިސް ޖެހިފަ
common_voice_dv_18585411.wav,99884,ނިކާލް އާއި ނަޒީލަށްވެސް ރޮވިއްޖެ
common_voice_dv_18599294.wav,103724,ރައީފާއަކީ މުނީޒާގެ ރައްޓެއްސެއް
common_voice_dv_18593306.wav,295724,އިސްލާމްދީނުގެ ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހިވަސައްލަމަ މިބަރާކާތްތެރި މައްސަރުގެ ބާއްޖަވެރިކަމާއި ހެޔޮކަން ލިބިގަތުމަށް އަޅުގަނޑުމެންނަށް ހަނދާންކޮށްދެއްވި
common_voice_dv_18585762.wav,140588,އަހަރެންގެ ވާހަކަތައް ހިއްސާ ކުރެވެ
common_voice_dv_18585430.wav,253484,އެތަކެއް ފަހަރަކު އާ ގެއަކަށް ބަދަލުވާން ބޭނުން ވާ ވާހަކަ ޖައިޝާން ގާތު އޭނާ އަށް ދެއްކިއްޖެ
common_voice_dv_18584754.wav,241964,ފަހެ އެ ޝުބުހާތަކުން ރައްކާތެރިވެގެންފި މީހާ އޭނާގެ ދީނާއި އަބުރަށް ޓަކައި އެ ކަންތަކުން ބަރީއަ ވެއްޖެ
common_voice_dv_18580623.wav,172844,ސްކޫލްެ ގޯއްޗަށް އިތުރުކުރާ ބިން ސާފުކުރުން
common_voice_dv_18585426.wav,152108,އެވަގުތު ޅަކޮއިބެ ދެފައި ހީވީ ތަޅުއެޅުވުނު ހެން
common_voice_dv_18587756.wav,195884,ރަށަށް ވުރެ އުފާވެރި ތަނަކަށް ހުޅުމާލެ ވެދާނެބާ؟
common_voice_dv_18585412.wav,146732,ހީވަނީ ހަމަ ދެންމެ ދެންމެ ވިއްސާރަ އޮއްސާލަ ފާނެ ހެން
common_voice_dv_18585415.wav,203564,ބާނައިފައި އޮއްވާ އަދި ނުދެކޭ އައު ޒާތެއްގެ ބިޔައެއް ތޯއްޗެއް
common_voice_dv_18585414.wav,195116,ކޮންމެހެން ދައްކަން ޖެހޭ ވާހަކައެއް ނޫނީ އަ ންޖޫދާއާ ނުދެއްކުމަށް އޭނާ ވަނީ ނިންމާފަ
common_voice_dv_18585413.wav,155948,އައްފާންގެ ބަސްތައް އިވުމުން ޖޫލީއަށް ޖަހާލެވުނީ ހިނގަނޑެއް
common_voice_dv_18585760.wav,236588,ކިތަންމެ ބޮޑުހަރަދެއް ކޮށްގެންވެސް ދަރިފުޅުގެ ފުރާނަ ސަލާމަތް ކުރަން ބޭނުންވި
common_voice_dv_18584542.wav,190508,އޭނަގެ މޫނުމައްޗަށް ވެރިވީ އުފާވެރި ހިނތުންވުމެއް
common_voice_dv_18592896.wav,138284,އޮޕަރޭޝަންސް އޮފިސަރ
common_voice_dv_18584541.wav,199724,އަންހެނުންގެ މަރުކަޒު ހުރި ބިން ކުއްޔަށް ދިނުމަށް
common_voice_dv_18585427.wav,152108,އޭނާ ހަވީރުގެ ކުލާސްތަކުގައި ވެސް ބައިވެރި ވެ
common_voice_dv_18584538.wav,257324,ނަމަވެސްމާތް ﷲ އޭނާގެ އެރޭވުން ކަމުފޮޅާގޮތެއް މެދުވެރިއެއްނުކުރެއްވި
common_voice_dv_18759124.wav,265004,ނަމަވެސް އެދުވަހު އެމީހުން އެތާ ދޮރާށި ދޮށުގައި ތިބޭތާ ބައިގަޑިއިރުވީއިރުވެސް އެއްވެސް މީހެއްގެ ޚަބަރެއް ދަބަރެއް ނުވި
common_voice_dv_18585759.wav,180524,އާމިނާ އެހެން ބުނެލުމުން މާހިން ވެސް އެކަމާ އެއްބަސްވި
common_voice_dv_18584539.wav,184364,ލޭ އަރާ ނޫފައިގަތްފައިވާ ނިޝާނެއް
common_voice_dv_18585761.wav,142124,ކީރިތި ޤުރުއާނުގައިވަނީ މިދަންނަވާގޮތަށް
common_voice_dv_18759123.wav,192044,ދިހަވަރަކަށް އަހަރު ނޫނީ އެއަށްވުރެވެސް ގިނަދުވަސް ވެފައިވާ ގެއެއްހެން ހީވެ
common_voice_dv_21108085.wav,284204,މާޒް އެހެން ބުނެލުމަށްފަހު މަޑުވެސްކޮށްނުލާ ނުކުމެގެން ދިޔަތަން ބަލަން ނާޒިމްއާއި ސަނާ ތިބީ ބަސް ހުއްޓިފަ
common_voice_dv_18759126.wav,115244,ރީހާން ހުރީ ގުޑާލަންވެސް ނޭނގިފަ
common_voice_dv_18759125.wav,125228,އެކަމު އެއީ ހިތްހެޔޮ ރައްޓެއްސެއް
common_voice_dv_18585758.wav,222764,އަކުރިސް ލޯންޗަށް ޕެޓްރޯލް އެޅުމާބެހޭ
common_voice_dv_18588156.wav,218924,މަންމަ ދެވަނަޔަށް ކުރި ކައިވެނިން ލިބުނީ މަންމަ އެދިއެދި ހުރި ފަދައިން ފިރިހެން ދަރިއެއް
common_voice_dv_18588155.wav,169004,ކައުންޓަރު ކޮށިގަނޑުގައި އިނީ ދެބައި އުމުރަށްވުރެން ދުވަސްވެފައިވާ ފިރިހެނެއް
common_voice_dv_18585429.wav,117548,އަބަދުވެސް އެ ލޮލުން ފޮނުވަނީ ސުވާލު
common_voice_dv_21108088.wav,175148,ވީމާ މީހަކު ހިޖުރަ ކުރީ ﷲ އާއި އެ އިލާހުގެ ރަސޫލާއަށްޓަކައި ނަމަ
common_voice_dv_18588154.wav,207404,މެޝިނަރީއާއި އިކުއިޕްމަންޓްސް ސަޕްލައިކޮށްދިނުމަށް
common_voice_dv_18584540.wav,215084,ދެން އުމުރުގެ ފަހުކޮޅުގައި އޭނާ އަމިއްލައަށް ބަދަލުވެ ރަނގަޅަށް އުޅެ
common_voice_dv_18759122.wav,199724,އެއީ ބައިއެޅުމަކަށް ނުކިޔާ ބައިވެރިވުން އޮތް ސާފުސާފު ލޯތްބެއް
common_voice_dv_18587276.wav,163628,ހާޝިމް ހުއްޓުވާލެވުނީ އިރުގަޑެއްފަހުން
common_voice_dv_18587279.wav,217388,އޭގެ އަޞްލު ނުގެއްލޭގޮތަށް މީހުން އެއަށް ޝައުގުވެރިވާގޮތަށް ކުރެއްވި ކަމެއް
common_voice_dv_18585428.wav,255788,ވަޑާމުގެ މަސައްކަތްތަކާ އެެހެނިހެން މަސައްކަތްޕުޅުތައް ކުރެއްވުމުގައި އަތްގާތް ކޮށްދިނުމަށް ކުދިން ބައިތިއްބަވާނެ
common_voice_dv_18587275.wav,230444,އަލްފާ ޖައިޝާން މެންގެ ގެއަށް ބަދަލުވިތާ ދެތިން ދުވަސް ވެއްޖެ
common_voice_dv_18584995.wav,142124,ލޭބަރ، ޑިއުޓީ އޮފިސަރ
common_voice_dv_21108086.wav,165164,ވިޔަފާރީގެ ބުއްދިޔާއި ދުނިޔަވީ ބުއްދީގެ ފިލާވަޅުތައް
common_voice_dv_18588157.wav,240428,ކޮންމެސް ކަމެއް ވެއްޖެކަން އިހްސާސްވީ ދުނިޖަހާފައި އައި ލޭތަކުން ގަމީހުން ބައެއް ފޯވިފަހުން
common_voice_dv_21108084.wav,222764,އާކިން ދައްކާ ވާހަކައަށް އަޅާނުލުމަށް ޒޯޔާ ކައިރީ ޒެފަން ބުން
common_voice_dv_18587277.wav,238124,އެހެނަސް ހަގީގަތް ހާމަކުރަން ނުކެރުނީވެސް ޖޫލީ ނަވީން ދޫކޮށް ހިނގައިދާނެތީ
common_voice_dv_18588158.wav,171308,އަޒަލް ހެނދުނު ހޭލެވުނީ ހޫނު ހަނގުރާމައަކަށް
common_voice_dv_18584994.wav,311084,ބަނޑުހައިވެގެން ބޮލަށް އެނބުރުން އަރާފައި ހުރުމުން ރަނގަޅަށް ކޮއްޅަށް ހުންނަންވެސް އުނދަގުލު
common_voice_dv_18587278.wav,117548,އޭނާ ކްރިކެޓަށް ވަރަށް މޮޅު
common_voice_dv_18584996.wav,109868,ދޯންޏެއް ކުއްޔަށްހިފުން
common_voice_dv_18584998.wav,92204,ކެމެރާމަން ޓްރޭނީ
common_voice_dv_21108087.wav,148268,އައިމިނަތަށް މި ފުރުޞަތު ހޯދައިދިނީ ސަޢީދު
common_voice_dv_18661006.wav,314924,މީގެ މާނައަކީ އެއްވެސް ޝުޢޫރަކާ ނުލައި އޭނާގެ މާދަރީބަހުގެ ގަވާއިދު ލިބިގަތުމުގެ ބާރު އިންސާނާއަށް ލިބިގެންވެ
common_voice_dv_18584997.wav,142124,އެލީޝާ ހުރީ ދާހިއްލާ ފޯވެފަ
common_voice_dv_19396959.wav,142124,ކައުންސިލްގެ އިދާރާއަށް ތްރީ ފޭސް ކަރަންޓް ލުމަށް
common_voice_dv_19396955.wav,144428,އިނާޝާ ހުރީ ވަރަށް ބިރުގަނެފަ
common_voice_dv_18585074.wav,165164,ޓްރޮފީ ހަދައިދޭނެ ފަރާތެއް ހޯދުމަށް
common_voice_dv_18585071.wav,144428,އައުޓްލައިން ތައްޔާރު ކޮށްދޭނެ ފަރާތެއް ހޯދުމަށް
common_voice_dv_18661004.wav,271148,ޓްވިޓަރ އާއި ފޭސްބުކަކީ ދިވެހިންވެސް ތަފާތު ގިނަ ބަހުސްތައް ހިންގާ މަންސަ އެއް
common_voice_dv_18813989.wav,138284,ލީޑިންގ ޓީޗަރުންގެ ރޫމެއް ހެދުމަށް
common_voice_dv_18581196.wav,184364,ތިރީގައި ވަނީ ކާ ބަޔާއި ބަދިގޭގެ އިތުރުން ބޮޑު ސިޓިންގ ރޫމެއް
common_voice_dv_19396958.wav,182828,ރެނދުލަމުން ދިޔަ ބިއްލޫރި ގަނޑުން އެ ކުޑަ ކުއްޖާގެ މޫނު މީރާއަށް ސިފަވި
common_voice_dv_18813987.wav,86828,މިއީ ކޮންކަމެއް؟
common_voice_dv_18661007.wav,317228,މުއިޒްގެ ވާހަކަ އިން އޭނާއަށް އެހާ ބޮޑަށް އަސަރުކޮށްފާނެ ކަމަކަށް އޭނާ ފަހަރުގައި ވެސް ހިޔެއް ނުކުރޭ
common_voice_dv_19396956.wav,121388,އަންހެންކުއްޖަކަށް ވާތީ ނޫން ކަމެއް ވެސް ނޫން
common_voice_dv_18584185.wav,207404,ފެންގަނޑު ކިލަނބު ކުޅީގެ އެކި ދިމަދިމާއިން ދޭތެރެ ދޭތެރެއިން މަހި ފޮޅައިގަނެ
common_voice_dv_18661008.wav,184364,ނަމަވެސް ވެލާރަސްގެފާނު ހުންނަވަނީ އުފާފުޅުވެފަ
common_voice_dv_18813988.wav,119084,އަހަރެން ވަގުތުން އޭތި ލާހިތްވި
common_voice_dv_19396957.wav,134444,ކުރިއަށް ފިޔަވަޅެއް އަޅާލުންވެސްވީ ދަތިކަމަކަށް
common_voice_dv_18585072.wav,136748,އެކަން ޒިޔާން އަށް ވެސް އެނގެންވާނެ
