wav_filename,wav_filesize,transcript
common_voice_sv-SE_19018402.wav,122924,min familj behöver det
common_voice_sv-SE_19878007.wav,69164,för nu är du
common_voice_sv-SE_20841011.wav,145196,tillställningar födelsedagar
common_voice_sv-SE_20972131.wav,140588,drack du te
common_voice_sv-SE_19018401.wav,128300,drick detta så mår ni bättre
common_voice_sv-SE_19878004.wav,185900,nu försöker han återskapa staden till ett ställe där han känner sig tryggast
common_voice_sv-SE_18942114.wav,183596,det är intressant att veta
common_voice_sv-SE_20160056.wav,92204,kan du sitta barnvakt
common_voice_sv-SE_20160055.wav,120620,jag lovar att jag kommer efter
common_voice_sv-SE_19018400.wav,111404,gör det då
common_voice_sv-SE_20508891.wav,84524,gå ut i köket
common_voice_sv-SE_20508892.wav,106028,jag bryter mig inte in var som helst
common_voice_sv-SE_19700312.wav,137516,gå till era hemklassrum allihop
common_voice_sv-SE_18942116.wav,123692,vi kan prata och lära känna varandra
common_voice_sv-SE_19700313.wav,99884,så vad händer nuförtiden
common_voice_sv-SE_18788673.wav,153644,eller så är de alla det
common_voice_sv-SE_20508890.wav,213548,jag ligger risigt till om dom får reda på att jag tagit den
common_voice_sv-SE_18748644.wav,81452,nej jag är färdig
common_voice_sv-SE_18788676.wav,165164,och livet är lustigt för vi jobbar ihop
common_voice_sv-SE_18788677.wav,184364,låt dem veta att vi vet vad som pågår
common_voice_sv-SE_18748646.wav,73004,kan jag få tala klart
common_voice_sv-SE_19878008.wav,78380,men hur hittar vi det
common_voice_sv-SE_19878005.wav,81452,varför är det kul för honom
common_voice_sv-SE_19018403.wav,175916,tror du att din bröllopsdag är ditt livs bästa dag
common_voice_sv-SE_20508894.wav,119084,fundera på vad
common_voice_sv-SE_19804583.wav,102188,det är en helvetes massa saker
common_voice_sv-SE_18788674.wav,134444,det är hiphop
common_voice_sv-SE_19033795.wav,122924,det kommer inte döda dig
common_voice_sv-SE_18748643.wav,80684,men det är bra
common_voice_sv-SE_18748645.wav,84524,jag har ingen källare
common_voice_sv-SE_18846205.wav,106028,står det i kontraktet
common_voice_sv-SE_19700309.wav,145196,vem sa att du fick komma hit
common_voice_sv-SE_19071115.wav,113708,så vad är meningen med allt det här
common_voice_sv-SE_19071111.wav,145964,men vi går vår egen väg för att vi är tuffa och klarar allt
common_voice_sv-SE_18853526.wav,113708,lämna ditt meddelande efter tonen
common_voice_sv-SE_19018404.wav,150572,det är något att sätta värde på
common_voice_sv-SE_18748642.wav,79916,det är taskigt
common_voice_sv-SE_18853528.wav,86828,lyssna på oss
common_voice_sv-SE_18853529.wav,163628,jag skippar morgonsamlingen och går bara på naturkunskapen
common_voice_sv-SE_18846208.wav,111404,vi ska inte ge efter
common_voice_sv-SE_18846207.wav,106028,vad ska han göra
common_voice_sv-SE_20508895.wav,153644,varför överlever alltid den minsta tjejen i skräckfilmer
common_voice_sv-SE_18853525.wav,125228,jag spanar på dem först
common_voice_sv-SE_19071113.wav,156716,pappa sa att du har massa pengar och att han har det skitdåligt
common_voice_sv-SE_19380482.wav,88364,de ser radioaktiva ut
common_voice_sv-SE_19380485.wav,82988,jag vill köpa in mig igen
common_voice_sv-SE_18788675.wav,209708,och enligt det här finns den närmaste bara en bit härifrån
common_voice_sv-SE_18846204.wav,149804,det är nästan övertygande
common_voice_sv-SE_19071112.wav,76076,kom så går vi
common_voice_sv-SE_19380484.wav,135212,jag är så van vid att lägga på spackel på morgonen
common_voice_sv-SE_19936048.wav,153644,först alla telefonsamtal och sen
common_voice_sv-SE_18859209.wav,106028,där är du fortfarande pojke
common_voice_sv-SE_19936037.wav,109100,jag räknar med er
common_voice_sv-SE_18859207.wav,167468,nej jag fick en adrenalinkick
common_voice_sv-SE_18859210.wav,103724,hur många hissar ser du
common_voice_sv-SE_18859208.wav,132908,det kunde du ha berättat innan jag hoppade från taket
common_voice_sv-SE_20905472.wav,90668,skynda dig
common_voice_sv-SE_19380483.wav,78380,lätt att gömma
common_voice_sv-SE_19380481.wav,119852,jag tog tre små fikon
common_voice_sv-SE_20905468.wav,144428,vi är beredda att göra oss hörda i valet
common_voice_sv-SE_20905471.wav,103724,det kan bli översvämning
common_voice_sv-SE_19936001.wav,259628,ha en bra dag mamma
common_voice_sv-SE_20905470.wav,127532,kommer det leda till ett ovälkommet samtal
common_voice_sv-SE_20905469.wav,126764,vi kan resa dit och gifta oss
common_voice_sv-SE_19936092.wav,103724,vi är döda
common_voice_sv-SE_21384761.wav,125996,så allt måste bort
common_voice_sv-SE_19308114.wav,208940,vad förhöjde rummet
common_voice_sv-SE_18850263.wav,92204,ska du inte säga något
common_voice_sv-SE_19308118.wav,139820,nej förresten gör en stor till damen
common_voice_sv-SE_18850262.wav,92204,det är inte kul
common_voice_sv-SE_19071114.wav,106796,han har sett henne gå till skolan
common_voice_sv-SE_19308117.wav,148268,william var är min radio
common_voice_sv-SE_19936043.wav,123692,något du upplevt eller sett
common_voice_sv-SE_21384764.wav,149804,ni öppnar ställen så folk inte ens kommer in
common_voice_sv-SE_19308115.wav,139052,jaså säger du det
common_voice_sv-SE_19391497.wav,122924,vad kostar operationen
common_voice_sv-SE_21384762.wav,174380,jag formligen skriker efter en riktig kopp te
common_voice_sv-SE_21384760.wav,154412,kommer jag att bli kidnappad
common_voice_sv-SE_18850264.wav,157484,hon hade planer att skapa nästa generations generatorer
common_voice_sv-SE_19391499.wav,99884,var kan jag hitta en dynamo
common_voice_sv-SE_20142215.wav,119084,det är vår hundrade svensexa
common_voice_sv-SE_20142213.wav,125996,du ska hjälpa mig att gräva vallarna
common_voice_sv-SE_20142218.wav,109100,ni har inga tjejer
common_voice_sv-SE_19308116.wav,165932,jag vet inte om du insett att du börjar bli tunnhårig
common_voice_sv-SE_19838920.wav,140588,det behöver elektricitet
common_voice_sv-SE_19838921.wav,195884,jag instruerade honom att blanda något exceptionellt
common_voice_sv-SE_19391498.wav,98348,titta på himlen
common_voice_sv-SE_19838919.wav,175148,han sa att den skulle explodera
common_voice_sv-SE_21889566.wav,165164,kolla en olivgrön lime
common_voice_sv-SE_21384765.wav,165164,hövdingen gör som han vill och jag gör som jag vill
common_voice_sv-SE_18850260.wav,76844,det finns två
common_voice_sv-SE_20142214.wav,164396,glutenfri pasta smakar skit
common_voice_sv-SE_19413940.wav,113708,någon ring borgmästaren
common_voice_sv-SE_20142216.wav,120620,vad trevligt att träffa er
common_voice_sv-SE_19413941.wav,102188,jag är så stolt över dig
common_voice_sv-SE_19391502.wav,98348,då är det klappat och klart
common_voice_sv-SE_21291675.wav,111404,du var på mötet
common_voice_sv-SE_19838918.wav,129068,ja helt rätt
common_voice_sv-SE_21291677.wav,125228,ett gigantiskt föremål
common_voice_sv-SE_21889570.wav,82988,ja känner du honom
common_voice_sv-SE_19838917.wav,192044,det kan vara en stege eller ett staket
common_voice_sv-SE_19413943.wav,117548,jag vill inte att det ska sluta konstigt
common_voice_sv-SE_19413938.wav,86828,imponerande
common_voice_sv-SE_18984748.wav,145964,om det är sjukt för dig fortsätter jag inga problem
common_voice_sv-SE_18850261.wav,76844,vi hör inget
common_voice_sv-SE_21097445.wav,172844,det kanske är min tur nu idag
common_voice_sv-SE_21889569.wav,88364,en svart delfin
common_voice_sv-SE_21291676.wav,122924,varför måste jag styra den
common_voice_sv-SE_21889568.wav,92204,övertramp det är ogiltigt
common_voice_sv-SE_19413942.wav,111404,är det något fel med mina kläder
common_voice_sv-SE_21291678.wav,136748,regeringen förnekar matkrisen
common_voice_sv-SE_18984747.wav,130604,jag har alltid hyst tvivel om din släkt
common_voice_sv-SE_21097441.wav,172844,kanske till och med två gånger
common_voice_sv-SE_18984749.wav,138284,även om jag ville så har jag inte halsbandet med mig
common_voice_sv-SE_21097443.wav,148268,låt höra tack
common_voice_sv-SE_21291674.wav,161324,och dina underbara kläder
common_voice_sv-SE_18984746.wav,136748,jag har ingen aning
common_voice_sv-SE_20317313.wav,81452,jag vill ta en dusch
common_voice_sv-SE_18984750.wav,111404,du är riktigt påtänd
common_voice_sv-SE_20009863.wav,132908,de har sagt ja till min ansökan
common_voice_sv-SE_21097444.wav,136748,du kommer att göra det
common_voice_sv-SE_21579730.wav,142892,du ställer fler frågor än min jävla terapeut
common_voice_sv-SE_20317311.wav,122156,nej han heter poul severin
common_voice_sv-SE_21097442.wav,190508,jag borde stanna och hjälpa er med marken
common_voice_sv-SE_21579727.wav,143660,hans vänner också om min cykel
common_voice_sv-SE_21579731.wav,112172,smokey var vapenvägrare
common_voice_sv-SE_21889571.wav,82988,en guldig kanin
common_voice_sv-SE_21217681.wav,107564,jag har besökt otaliga planeter
common_voice_sv-SE_20009864.wav,117548,kanske armens fotknöl
common_voice_sv-SE_20317314.wav,98348,mitt hår är helt galet
common_voice_sv-SE_20317315.wav,112172,men ibland finns det en karl
common_voice_sv-SE_21217680.wav,73004,svara du
common_voice_sv-SE_20009866.wav,111404,han tycker att jag är äcklig
common_voice_sv-SE_21217684.wav,175148,två euro innefattar flyg två nätter på trestjärnigt hotell
common_voice_sv-SE_21579729.wav,95276,du beter dig som en get
common_voice_sv-SE_21249210.wav,71468,vad då
common_voice_sv-SE_21579728.wav,81452,en brun alligator
common_voice_sv-SE_21217682.wav,159788,hans dotter mördades av min patient och han ger mig skulden
common_voice_sv-SE_20464849.wav,140588,om jag öppnar munnen är du där och klämmer åt mig
common_voice_sv-SE_21249206.wav,89132,vad kan jag hjälpa er med
common_voice_sv-SE_19391501.wav,107564,min nagel håller på att ramla av
common_voice_sv-SE_20009862.wav,172844,att vi var ärliga
common_voice_sv-SE_20464846.wav,171308,ja den mystiske ryssen
common_voice_sv-SE_20464847.wav,122924,du har inte sagt det
common_voice_sv-SE_20464850.wav,134444,jag kan inte vara överallt
common_voice_sv-SE_21249209.wav,122156,det hade ni helt glömt bort fram tills nu
common_voice_sv-SE_21249205.wav,79148,har du skött dig
common_voice_sv-SE_20567517.wav,109868,fem och en halv
common_voice_sv-SE_18927134.wav,176684,ni måste gå ut lite med
common_voice_sv-SE_18927136.wav,131372,spel och vackra kvinnor
common_voice_sv-SE_18927142.wav,134444,nej då det är ingen fara
common_voice_sv-SE_20567519.wav,165164,kan ni hämta veterinären
common_voice_sv-SE_18927140.wav,145196,och dig har jag inte glömt bort
common_voice_sv-SE_18853527.wav,171308,med pengarna vi tjänar hade jag hoppats på att äntligen kunna bota mig
common_voice_sv-SE_18927138.wav,127532,vill ni slåss med mig
common_voice_sv-SE_20567515.wav,178988,vi har redan gett honom pengar
common_voice_sv-SE_21217683.wav,82988,och vad får du ut av det
common_voice_sv-SE_20567518.wav,161324,det tackar jag inte nej till
common_voice_sv-SE_22009663.wav,78380,förutom pacifism
common_voice_sv-SE_22009666.wav,96044,jag står kvar tills du kommer förbi igen
common_voice_sv-SE_20317312.wav,106796,han tycks inte komma tillbaka
common_voice_sv-SE_19863409.wav,112172,de ska inte få veta något
common_voice_sv-SE_22009667.wav,86828,jag måste tyvärr gå nu
common_voice_sv-SE_19863407.wav,287276,vi kom hit för att hämta dig
common_voice_sv-SE_19863411.wav,145196,folk utan huvud monster och nu det här
common_voice_sv-SE_20009865.wav,84524,vi packar ihop
common_voice_sv-SE_19863410.wav,132908,man kavlar ut fettet
common_voice_sv-SE_18859211.wav,126764,hälsa din lekkamrat att jag inte skriver på
common_voice_sv-SE_18836292.wav,97580,herregud jag ber om ursäkt
common_voice_sv-SE_19020382.wav,106028,allt är ordnat
common_voice_sv-SE_18836291.wav,144428,nej det räcker
common_voice_sv-SE_19020383.wav,135212,senast vi följde dig slaktade de oss
common_voice_sv-SE_19020381.wav,160556,vi vet aldrig vad som händer med regnet
common_voice_sv-SE_19020385.wav,108332,nej inte alls
common_voice_sv-SE_19469914.wav,115244,det borde ingen veta
common_voice_sv-SE_18836294.wav,122156,om du bara uppför dig en stund så köper vi vad du vill
common_voice_sv-SE_19469917.wav,103724,han kämpade nog emot
common_voice_sv-SE_19469916.wav,87596,det kan jag inte
common_voice_sv-SE_18836293.wav,92204,var ska jag sätta den
common_voice_sv-SE_22009665.wav,98348,kolla en vinröd apa
common_voice_sv-SE_18883480.wav,189740,och inget annat får tas
common_voice_sv-SE_18883484.wav,139052,hon hade höftproblem
common_voice_sv-SE_18883481.wav,135980,jag vill prata med borgmästaren
common_voice_sv-SE_19469913.wav,82220,andas flicka
common_voice_sv-SE_21249207.wav,79916,jag ringer polisen
common_voice_sv-SE_19469915.wav,85292,jävlas inte med oss
common_voice_sv-SE_18852639.wav,134444,en dag hade hon fel färg på tröjan
common_voice_sv-SE_18851446.wav,161324,okej men vi ses väl hemma hos mormor
common_voice_sv-SE_18883483.wav,241964,från och med nästa vecka är det ansvar lojalitet trohet kärlek delande
common_voice_sv-SE_18851445.wav,134444,dina bokningar då
common_voice_sv-SE_18851447.wav,142124,jag har varit och jobbat i kanada
common_voice_sv-SE_20483316.wav,103724,du klippte mina vingar
common_voice_sv-SE_20464848.wav,161324,vi måste se till att klienterna gifter sig
common_voice_sv-SE_18852635.wav,153644,är han en läkare eller en ingenjör
common_voice_sv-SE_20483315.wav,102188,sluta spela då
common_voice_sv-SE_18851448.wav,145964,man ska använda sin kunskap
common_voice_sv-SE_20483317.wav,152108,slappna av det finns inget att oroa sig för
common_voice_sv-SE_18852637.wav,107564,jag måste på toan
common_voice_sv-SE_18852638.wav,88364,jag charmade henne
common_voice_sv-SE_20567516.wav,159788,jag kan kan göra regn
common_voice_sv-SE_18883482.wav,178220,du ska gå ut ta en stadscykel och ta en lång tur
common_voice_sv-SE_19033796.wav,132908,er mamma säger att det är frukost
common_voice_sv-SE_21883311.wav,129068,kolla en förbannad kyckling
common_voice_sv-SE_18852636.wav,125228,är deras pappa en bra man
common_voice_sv-SE_20506476.wav,128300,vi är på alla de små nyhetsinläggen
common_voice_sv-SE_20506478.wav,134444,nej vi vill bara att du ska ge cykeln till honom
common_voice_sv-SE_20506479.wav,97580,slå med bollträn
common_voice_sv-SE_21883310.wav,132908,en olivgrön sköldpadda
common_voice_sv-SE_20506477.wav,91436,det spelar ingen roll
common_voice_sv-SE_20479843.wav,89900,jag har glömt det mesta
common_voice_sv-SE_18877960.wav,142124,det är rätt
common_voice_sv-SE_20479844.wav,85292,vad fan handlar det om
common_voice_sv-SE_19020384.wav,103724,vill du röka på
common_voice_sv-SE_18851444.wav,157484,vad har vi för jobb tio år senare
common_voice_sv-SE_20479840.wav,150572,en ursäkt för en del ohyfsade saker jag gjort
common_voice_sv-SE_21883309.wav,148268,en rosa uggla
common_voice_sv-SE_20479841.wav,116780,det var inte alls vad som hände
common_voice_sv-SE_22009662.wav,76076,en rak ko
common_voice_sv-SE_18877961.wav,158252,du är en fröjd att prata med
common_voice_sv-SE_19434692.wav,111404,det är jättebra
common_voice_sv-SE_18877958.wav,262700,och vad har hänt
common_voice_sv-SE_20506480.wav,132140,du ska få tala med vår försäljningschef
common_voice_sv-SE_20479842.wav,82220,vad har jag gjort
common_voice_sv-SE_22089385.wav,109100,en vit gepard
common_voice_sv-SE_22089381.wav,135212,fullträff ni har inte en chans
common_voice_sv-SE_22089378.wav,144428,en limegrön myra
common_voice_sv-SE_22089389.wav,125996,jag gillar ändå min plan bättre
common_voice_sv-SE_21614787.wav,116012,jag tror knappt mina ögon
common_voice_sv-SE_18836295.wav,152108,de sprang därifrån med gråten i halsen och skrek efter läraren
common_voice_sv-SE_21883312.wav,113708,kolla en uggla
common_voice_sv-SE_19434690.wav,154412,jag har ett nödlager som räcker i två veckor
common_voice_sv-SE_19434688.wav,159788,är det där vad jag tror
common_voice_sv-SE_18748652.wav,86060,det här är verkligheten
common_voice_sv-SE_18748653.wav,84524,jag har hittat ett till batteri
common_voice_sv-SE_21614789.wav,112940,kolla en modern hummer
common_voice_sv-SE_21614786.wav,90668,men det gör inget
common_voice_sv-SE_18748656.wav,83756,vad sa du hjärtat
common_voice_sv-SE_18713026.wav,94508,vilken idiot
common_voice_sv-SE_18877962.wav,139820,så sluta spela
common_voice_sv-SE_18713028.wav,73004,tack raring
common_voice_sv-SE_18733517.wav,138284,jag ska vara tydlig
common_voice_sv-SE_18748654.wav,104492,du kan komma tillbaka och få mer
common_voice_sv-SE_22089370.wav,180524,han satte fast sig vid ratten med handbojor
common_voice_sv-SE_18713027.wav,115244,jag åker härifrån som du bad mig att göra
common_voice_sv-SE_19434691.wav,109868,inte hemmafru
common_voice_sv-SE_18733514.wav,161324,vilken låt är det här
common_voice_sv-SE_20483318.wav,163628,jag ska försörja dig och din familj precis som min far gjorde
common_voice_sv-SE_18713029.wav,96044,det där är olagligt
common_voice_sv-SE_18733513.wav,122924,fler loggar in
common_voice_sv-SE_22077873.wav,140588,varför låter du mig inte dö
common_voice_sv-SE_20647887.wav,113708,säg inte så
common_voice_sv-SE_20483319.wav,167468,anser du inte för barnens skull att deras far bör försörjas
common_voice_sv-SE_18748655.wav,79916,han säger nåt
common_voice_sv-SE_18733515.wav,161324,i kväll kommer du att dö
common_voice_sv-SE_22077867.wav,121388,där ser du
common_voice_sv-SE_19434689.wav,145196,ni går in genom ingången
common_voice_sv-SE_22077979.wav,147500,hänger er åt äktenskapet
common_voice_sv-SE_20647850.wav,132908,låt oss inte förbättra deras liv
common_voice_sv-SE_22077981.wav,125228,en bitter kattunge
common_voice_sv-SE_21105851.wav,145964,vi kommer att ångra det hemma i paris
common_voice_sv-SE_20647852.wav,90668,har du fixat
common_voice_sv-SE_22077871.wav,99116,en lila fluga
common_voice_sv-SE_21105849.wav,150572,vem är någonsin lycklig
common_voice_sv-SE_21105855.wav,142892,ge mig din jävla mobil
common_voice_sv-SE_21105856.wav,122156,varför skickades han hem
common_voice_sv-SE_22077984.wav,128300,det här är bowling det finns regler
common_voice_sv-SE_18846206.wav,159788,tillställningar födelsedagar
common_voice_sv-SE_21105850.wav,116012,har vi råd med det
common_voice_sv-SE_20647851.wav,111404,ni kommer inte in ikväll
common_voice_sv-SE_21614788.wav,100652,kolla en nektarin
common_voice_sv-SE_19865463.wav,146732,säg åt din far att betala annars kan du inte fortsätta här
common_voice_sv-SE_18733516.wav,161324,han gillar det visst
common_voice_sv-SE_20440878.wav,97580,bra för honom
common_voice_sv-SE_21105853.wav,120620,jag tänker inte ge upp
common_voice_sv-SE_19865461.wav,106796,de griper brudgummen
common_voice_sv-SE_19865460.wav,104492,det kan fungera
common_voice_sv-SE_19865462.wav,100652,hur länge behöver du den
common_voice_sv-SE_21883313.wav,99884,så du är bunny
common_voice_sv-SE_18877959.wav,273452,vi har en mockakofta som vore perfekt till ditt hår
common_voice_sv-SE_21614785.wav,113708,kolla en hög flodhäst
common_voice_sv-SE_20647849.wav,122924,precis vad jag behöver
common_voice_sv-SE_19865465.wav,100652,nej du måste skämta
common_voice_sv-SE_20440889.wav,138284,nu vet jag inte vad jag ska välja
common_voice_sv-SE_20440879.wav,115244,det ville jag berätta idag
common_voice_sv-SE_21105852.wav,116780,ska jag klä upp mig
common_voice_sv-SE_20440880.wav,113708,är fabriken stängd
common_voice_sv-SE_20440892.wav,103724,jag vill inte prata
common_voice_sv-SE_19732916.wav,146732,använder du fortfarande marijuana
common_voice_sv-SE_20440891.wav,99884,är den bra
common_voice_sv-SE_19865458.wav,128300,och tänderna lyser i mörkret
common_voice_sv-SE_19865459.wav,127532,jag är en jävla ensamvarg
common_voice_sv-SE_19732952.wav,154412,skål för dig
common_voice_sv-SE_19865466.wav,126764,om du vill träna upp dig håll dig då till min plan
common_voice_sv-SE_20647853.wav,84524,bara se på mig
common_voice_sv-SE_22077869.wav,117548,den här klubben har kassa
common_voice_sv-SE_20440882.wav,152108,jag tror att folk matar dem varje dag
common_voice_sv-SE_19732920.wav,120620,kom igen kom igen
common_voice_sv-SE_18711924.wav,79916,rör mig inte
common_voice_sv-SE_19732924.wav,99116,jag sa ju det
common_voice_sv-SE_18711923.wav,98348,vilka har inte fått sin mens än
common_voice_sv-SE_20440888.wav,122156,jag ska ta ett dopp
common_voice_sv-SE_20440890.wav,125228,han vill fortsätta själv
common_voice_sv-SE_18711922.wav,85292,han var bara märklig
common_voice_sv-SE_19732953.wav,119084,du har lekt med mobilen i två timmar
common_voice_sv-SE_18748675.wav,81452,tänk att du gjorde så
common_voice_sv-SE_18748676.wav,76076,uppenbarligen inte
common_voice_sv-SE_18748674.wav,127532,jag har sagt åt din far jag missar mina program
common_voice_sv-SE_18748673.wav,106796,han gick för långt några gånger
common_voice_sv-SE_19732925.wav,135212,jag tänkte att det vore en bra möjlighet för mig
common_voice_sv-SE_18711921.wav,123692,några av era grannar är ganska stela
common_voice_sv-SE_21291513.wav,202028,du är sjukare än din bror
common_voice_sv-SE_21291517.wav,113708,vi kunde ha blivit dödade
common_voice_sv-SE_21291531.wav,126764,jag ska meddela när vi är klara
common_voice_sv-SE_18748672.wav,76844,gräv upp mig
common_voice_sv-SE_18711920.wav,91436,här ta nycklarna
common_voice_sv-SE_18852985.wav,184364,varför försöker du begå självmord egentligen
common_voice_sv-SE_18852986.wav,144428,hon tog mig dit på en träff en gång
common_voice_sv-SE_21291528.wav,157484,det ser ut som någon annans hud
common_voice_sv-SE_19732955.wav,92972,var är de din skit
common_voice_sv-SE_21291516.wav,86828,jag mår fint
common_voice_sv-SE_18853007.wav,107564,jag ska skaffa mer att dricka
common_voice_sv-SE_21291515.wav,109868,här bestämmer jag
common_voice_sv-SE_18853009.wav,132908,såna som han isolerar sig och undviker andra
common_voice_sv-SE_21291529.wav,80684,så klart
common_voice_sv-SE_18853005.wav,92204,vinna eller försvinna
common_voice_sv-SE_19518859.wav,105260,salt får allting att smaka bättre
common_voice_sv-SE_18853006.wav,115244,oj jag glömde nästan bort det
common_voice_sv-SE_19732954.wav,112172,kom igen
common_voice_sv-SE_19518856.wav,110636,det gäller ett okontrollerat angrepp
common_voice_sv-SE_18853008.wav,103724,jag känner inte ens henne
common_voice_sv-SE_19518858.wav,102956,det här blir ditt sista fall
common_voice_sv-SE_19518857.wav,69932,du är galen
common_voice_sv-SE_19518865.wav,118316,så vad vill du skåla för
common_voice_sv-SE_19518855.wav,116780,varför inte ta honom till en klinik
common_voice_sv-SE_21291530.wav,122924,jag ringde bruden som sköter bokningar
common_voice_sv-SE_19518869.wav,111404,ska du hämta oss
common_voice_sv-SE_19518868.wav,129836,var det därför hon kunde studera vidare
common_voice_sv-SE_18852989.wav,148268,er första skoldag och regnet har kommit
common_voice_sv-SE_18852988.wav,98348,är vi överens
common_voice_sv-SE_21291532.wav,132908,och flickorna bör närvara för att ge mig blommor
common_voice_sv-SE_20800619.wav,130604,vi är här för att jobba
common_voice_sv-SE_20800629.wav,140588,mänskligheten har utplånats
common_voice_sv-SE_19518866.wav,116780,ni har tre poäng
common_voice_sv-SE_18711294.wav,180524,ja för att återfå ett stulet föremål
common_voice_sv-SE_19518867.wav,101420,han tog dem inte
common_voice_sv-SE_18852991.wav,152108,så det här blir ert sista fall tillsammans
common_voice_sv-SE_18711295.wav,129068,har du fortfarande samma nummer
common_voice_sv-SE_20800621.wav,109868,jag försöker skydda det vi byggt
common_voice_sv-SE_18711305.wav,121388,jag vet att du pratar med honom
common_voice_sv-SE_20800633.wav,82988,vad spelar det för roll
common_voice_sv-SE_20800632.wav,99884,jag hör av mig om det sker något nytt
common_voice_sv-SE_20800631.wav,75308,jag avstyrde det
common_voice_sv-SE_18711297.wav,103724,där är de
common_voice_sv-SE_21363545.wav,207404,följ med mig
common_voice_sv-SE_18711293.wav,163628,jag lämnade grovjobbet åt honom
common_voice_sv-SE_21363563.wav,117548,det finns inga tecken på liv
common_voice_sv-SE_21363547.wav,106028,jag har sett den på bild
common_voice_sv-SE_21363549.wav,102188,för att fira
common_voice_sv-SE_18711296.wav,99884,det räcker inte
common_voice_sv-SE_20800620.wav,153644,vi ska gifta oss om tre dagar och du vill hoppa
common_voice_sv-SE_18711307.wav,157484,hon fick bra betyg för att hon pluggade på kvällen
common_voice_sv-SE_21363566.wav,89900,vad pratar du om
common_voice_sv-SE_18996823.wav,122924,ja lämna din fästmö
common_voice_sv-SE_21363569.wav,107564,jag vet att du kan prata
common_voice_sv-SE_18711304.wav,172844,vi är oemottagliga för din utstrålning
common_voice_sv-SE_21363546.wav,165932,hur många barn har du hjärtat
common_voice_sv-SE_18711303.wav,184364,ville jag se dig död skulle du vara det
common_voice_sv-SE_18996821.wav,142124,gärna för mig
common_voice_sv-SE_18711306.wav,122924,dra åt helvete harry
common_voice_sv-SE_21363567.wav,188972,du får bestämma sen om du ska styra den eller inte
common_voice_sv-SE_19826471.wav,129068,hon är med mig på alla sätt
common_voice_sv-SE_18996825.wav,119852,och ni skulle få ordentligt betalt
common_voice_sv-SE_20800630.wav,99884,drick massor av vatten
common_voice_sv-SE_19826468.wav,133676,men ni får väl behålla huset
common_voice_sv-SE_21291514.wav,115244,nej du måste skämta
common_voice_sv-SE_19826467.wav,211244,ni har samlat maskinmaterial som används i våra konstruktioner
common_voice_sv-SE_21830328.wav,93740,vi kan inte stanna här
common_voice_sv-SE_21830333.wav,91436,se hon ringde
common_voice_sv-SE_21830326.wav,101420,en orange björn
common_voice_sv-SE_21830359.wav,111404,det är inget att gömma sig bakom
common_voice_sv-SE_18858734.wav,205868,genom att förstöra den borde signalen från detonatorn till alla bomberna stoppas
common_voice_sv-SE_21830335.wav,93740,en hård fluga
common_voice_sv-SE_18858733.wav,106028,nån vill tala med dig
common_voice_sv-SE_21105848.wav,263468,vill du att jag ska medicineras
common_voice_sv-SE_18858735.wav,73004,tack för det
common_voice_sv-SE_18858732.wav,134444,gav du klienterna fikon
common_voice_sv-SE_21830352.wav,92204,kommissarien är inte här
common_voice_sv-SE_20800622.wav,90668,jag ska ingenstans
common_voice_sv-SE_21830331.wav,125996,cheferna hade lika kul som klienterna
