wav_filename,wav_filesize,transcript
common_voice_vi_22402290.wav,84524,đừng bỏ con nha mẹ
common_voice_vi_22402300.wav,134444,tuy nhiên hễ thả ra thì nó lại khóc lên nức nở
common_voice_vi_21833286.wav,159788,hay là thôi đường ai nấy bước
common_voice_vi_22402289.wav,106028,mặc cho nhân viên gọi với theo
common_voice_vi_22402297.wav,86828,một vầng trăng khuyết
common_voice_vi_22402291.wav,111404,tiện đây tao nói cho mày nghe cái này nhé
common_voice_vi_21833307.wav,166700,đúng rồi gần đây tôi thấy có gì đó lạ lắm
common_voice_vi_22402323.wav,98348,vất vả nắng sương
common_voice_vi_22402292.wav,109868,cũng chẳng biết là hợp thầy hợp thuốc nào
common_voice_vi_22402415.wav,107564,nghỉ một lát hà liền ổ lên
common_voice_vi_22402411.wav,132908,nó còn bảo là hôm nay nó muốn con đưa đi chơi cùng
common_voice_vi_22402373.wav,130604,còn phương may mắn chỉ bị gãy vài cái xương
common_voice_vi_22402443.wav,132908,theo như lời của sâm trai phiên dịch lại
common_voice_vi_22402371.wav,126764,gần đây rất hay suy nghĩ mọi thứ quá nên
common_voice_vi_21833279.wav,105260,vang vang tiếng hát
common_voice_vi_21833264.wav,131372,bên trong đặt một lọ thủy tinh
common_voice_vi_22402298.wav,94508,em còn xa mãi
common_voice_vi_22402412.wav,99884,hay là còn có nguyện vọng gì
common_voice_vi_22402506.wav,113708,dạ nhớ bà dã quỳ ông là
common_voice_vi_21833243.wav,138284,nhưng đáng tiếc là thảo không hề xuất
common_voice_vi_22402325.wav,90668,nên chúng em bị giữ lại phạt
common_voice_vi_22402414.wav,92204,con kêu con gọi
common_voice_vi_22402372.wav,144428,mà trải nghiệm qua rồi thì mới thấy đó là sự thật
common_voice_vi_22402602.wav,115244,với một cái chất giọng địa phương nai nái
common_voice_vi_22402463.wav,152108,ai cũng kêu đây là vụ án kinh hoàng nhất mà họ được thấy
common_voice_vi_22402660.wav,144428,mà mua về ngay cạnh nhà ông nội đã mất của thảo
common_voice_vi_22402717.wav,117548,chinh lúc này mới giật mình nhìn sang bên cạnh
common_voice_vi_22402657.wav,113708,thế được rồi đi sang đây tao cho mày xem
common_voice_vi_22402375.wav,130604,ai là người chết đưa nhi đến gặp thầy bói miền
common_voice_vi_22402440.wav,71468,cứ đi đi
common_voice_vi_22402718.wav,86828,ông tiển ông tiên
common_voice_vi_22402601.wav,121388,tiếc là cái chân của em không nhấc lên được
common_voice_vi_22402442.wav,76844,khoan đã
common_voice_vi_22402656.wav,129068,hai chiếc dép kia gặp nhau tự bao giờ
common_voice_vi_22402461.wav,126764,nếu thật thế thì tội nghiệp con bé lắm
common_voice_vi_22402654.wav,132908,hay là phóng con thảo là không còn ở đây nữa
common_voice_vi_22402724.wav,126764,nuôi càng lâu thì giữa kumanthong và chủ nhân
common_voice_vi_22416759.wav,67628,không đề
common_voice_vi_22402501.wav,121388,cùng chia sẻ sức người đời chà đạp
common_voice_vi_22416751.wav,115244,nên hà ni đã phải kêu đau đớn
common_voice_vi_22402721.wav,145964,giờ thành con ma dại đến nhà cũng k thể về
common_voice_vi_22417056.wav,103724,bởi vì họ cũng bị chẻ mắt
common_voice_vi_22416757.wav,115244,a hội và a pheng là hai đứa bạn thân
common_voice_vi_22416756.wav,94508,ôi tình mẫu tử
common_voice_vi_22416753.wav,144428,vẫn nhìn được rõ chiếc xe tải tử thần màu xanh ấy
common_voice_vi_22416754.wav,113708,gắn bó nhau vì một lối đi chung
common_voice_vi_22416750.wav,126764,hôm nào em lỡ quá chén về tẩn nó
common_voice_vi_22417057.wav,144428,bà đưa tay lên như có ý muốn bỏ con rời khỏi
common_voice_vi_22402620.wav,94508,có đêm trong mơ
common_voice_vi_22402444.wav,106028,được đặt ở khắp mọi miền việt nam
common_voice_vi_22417058.wav,163628,ai tới số chết thì mới chết được thôi có đúng không bà bói
common_voice_vi_22402722.wav,86828,bà bói liền đáp
common_voice_vi_22402659.wav,98348,mẹ dẫn đi đâu thì theo đó
common_voice_vi_22402619.wav,99884,em chạy lên phía thảo
common_voice_vi_22402462.wav,157484,vậy con có cần mang hòn đá này bên người nữa không hả mẹ
