wav_filename,wav_filesize,transcript
common_voice_br_17969321.wav,145964,abalamour dezhañ e kouezh an avaloù war an douar
common_voice_br_17969319.wav,73004,da c'hoar a garas
common_voice_br_17969320.wav,92204,div eur goude hanternoz
common_voice_br_17970236.wav,126764,skuizh on
common_voice_br_17970237.wav,139052,pegoulz eo bet amañ
common_voice_br_18646704.wav,179756,bet e oa a llaer en ti hep na vijen bet dihunet
common_voice_br_17970238.wav,81452,daou ha daou ugent
common_voice_br_17962679.wav,73004,gallout a ra ho skoazellañ
common_voice_br_17970235.wav,204332,penaos dont da vezañ ezel eus ar bodadoù
common_voice_br_17962677.wav,82988,feurmiñ ur film a fell deoc'h
common_voice_br_19446746.wav,184364,n'eus ket bet anv e lezfe e blas dezhi gwech ebet
common_voice_br_18646706.wav,112172,krediñ a ran ac'hanoc'h
common_voice_br_17962676.wav,96044,pevar olifant ha tregont
common_voice_br_17962678.wav,82988,ha kavet az peus anezho
common_voice_br_18646712.wav,63020,den ebet
common_voice_br_18646711.wav,89900,unan hag hanter kant
common_voice_br_19446748.wav,119084,ne ra nemet klemm a hed an deiz
common_voice_br_19446749.wav,124460,graet eo ar gwestell gant bleud ha vioù
common_voice_br_19446750.wav,83756,eñ a vleino
common_voice_br_17967354.wav,113708,yen eo bet e miz genver
common_voice_br_17967353.wav,103724,gwelet em eus pemp anezho
common_voice_br_17967351.wav,166700,ur plac'h oc'h
common_voice_br_17451969.wav,72236,ar re zu
common_voice_br_17451968.wav,123692,re vrav eo ar plac'h mañ
common_voice_br_17451970.wav,116012,amzer domm zo
common_voice_br_17967355.wav,66092,e benn
common_voice_br_17451971.wav,100652,un tamm dihet on
common_voice_br_17878606.wav,143660,un tamm arc'hant
common_voice_br_17970495.wav,100652,pevar mil litrad dour
common_voice_br_17970498.wav,98348,war an diwezhañ pajenn eo skrivet
common_voice_br_17878607.wav,56108,kompren a ran
common_voice_br_17970496.wav,92972,peder c'hador vras
common_voice_br_17878610.wav,89900,gallout a rit treiñ an dra mañ din
common_voice_br_17878609.wav,98348,poan en deus bet en e c'har
common_voice_br_17961840.wav,67628,kerzh
common_voice_br_17970499.wav,73772,ur re loeroù
common_voice_br_17961838.wav,125228,bloavezh mat dezho
common_voice_br_17961839.wav,106028,lenn a rit c'hwi
common_voice_br_18187641.wav,103724,plijout a ra din sellet ouzh ar skinwel
common_voice_br_17961841.wav,84524,lenn a ra eñ
common_voice_br_18187674.wav,79148,doue ra vo meulet
common_voice_br_18187627.wav,72236,piv oc'h c'hwi
common_voice_br_18008569.wav,104492,gallout a ran implijout ho pellgomzer
common_voice_br_18008552.wav,68396,pelec'h e oa bet
common_voice_br_18187672.wav,47660,deomp
common_voice_br_19308075.wav,77612,em c'hambr
common_voice_br_19308100.wav,74540,karet on bet
common_voice_br_19308078.wav,100652,skoet eo bet ma c'harr gant ur c'harr all
common_voice_br_19308101.wav,97580,tregeriz zo goaperien
common_voice_br_18008566.wav,161324,asambles e vo savet breizh kengret ijinus hag atebek
common_voice_br_17799558.wav,94508,gwener  un ifern
common_voice_br_17799555.wav,109100,piv a sikouro ac'hanoc'h
common_voice_br_17799557.wav,87596,bras a walc'h
common_voice_br_17799556.wav,82220,da win
common_voice_br_18008533.wav,143660,petra ober evit suraat dazont ar brezhoneg
common_voice_br_18008571.wav,57644,setu
common_voice_br_19308099.wav,77612,an nevesañ anezhe
common_voice_br_17962733.wav,99884,e leizh n'o deus ti ebet zoken
common_voice_br_17799559.wav,119852,an dud se ne zebront tamm frouezh ebet
common_voice_br_17962731.wav,117548,deocʼh cʼhwi da cʼhoari
common_voice_br_17962735.wav,65324,sur on e karfent
common_voice_br_17962734.wav,148268,derc'hent dec'h edo o walc'hiñ gwer ar prenestroù
common_voice_br_17962732.wav,75308,daou di gwenn ha tregont
common_voice_br_18882736.wav,82220,lennadenn vat
common_voice_br_18882744.wav,113708,lavarit dezho dont tre
common_voice_br_18882746.wav,113708,biskoazh ne oa bet ken yen all
common_voice_br_17801013.wav,109100,karet a raio ma mamm
common_voice_br_17801012.wav,86828,evit ma pesketfed
common_voice_br_17801014.wav,164396,kit war eeun  goude troit a gleiz/ a zehoù
common_voice_br_17972576.wav,98348,alvokad eo ma zad
common_voice_br_17801010.wav,217388,ar bleiz hag an tri femoc'h bihan
common_voice_br_17972575.wav,122924,ker eo koustet deomp
common_voice_br_17972577.wav,59948,teir flac'h
common_voice_br_17972574.wav,102188,gwir eo
common_voice_br_17801011.wav,96044,fentus eo
common_voice_br_18882764.wav,126764,da begement e sav ar feur eskemm
common_voice_br_18882767.wav,142124,ober a ran aferioù
common_voice_br_17961887.wav,103724,trugarez evt ho skoazell
common_voice_br_17961890.wav,103724,pevar warn ugent
common_voice_br_17961891.wav,76844,mar plij
common_voice_br_18036172.wav,96812,ne felle ket din ez aje kuit
common_voice_br_17961889.wav,111404,perak emaoc'h o c'hoarzhin
common_voice_br_18036176.wav,102188,pet a dud zo é chom e pleskob
common_voice_br_17972578.wav,73004,gwall vrav eo
common_voice_br_18036191.wav,111404,skrivañ a ris ul lizher
common_voice_br_17766805.wav,55340,ur gador all
common_voice_br_17961888.wav,103724,ouzhpenn div verc'h he deus
common_voice_br_17766803.wav,102956,cheñchamantoù bras zo bet
common_voice_br_18081135.wav,115244,eus boston eo ho kwaz ivez
common_voice_br_17766845.wav,205100,ar pal a oa mont d’ar merc’her beure pa vez un tamm muioc’h a amzer gant familhoù zo sañset
common_voice_br_18036171.wav,84524,bez' e vo ganimp arc'hoazh
common_voice_br_18036170.wav,96812,ar re velenañ
common_voice_br_17766807.wav,63020,un tregont den bennak
common_voice_br_18081133.wav,159788,re vras eo
common_voice_br_17766847.wav,64556,an trede diwezhañ
common_voice_br_17766843.wav,90668,arabat dont amañ
common_voice_br_18081134.wav,130604,mont a raimp d'ar sinema mar bez amzer
common_voice_br_18355043.wav,98348,un dra vat kenañ
common_voice_br_18355040.wav,82988,hon breur
common_voice_br_18081144.wav,88364,aesaet kaer eo bet an traoù
common_voice_br_18081143.wav,117548,ankeniet bras eo youenn anat deoc'h
common_voice_br_18829680.wav,121388,ur banne dour a garfen kaout ivez mar plij
common_voice_br_18081146.wav,76844,int eo
common_voice_br_18829692.wav,129068,un tamm boued bennak a vo mat din traken
common_voice_br_18981783.wav,97580,penaos donet a barzh ar skol
common_voice_br_18970588.wav,104492,ur bern levrioù
common_voice_br_18389428.wav,67628,c'hwec'h warn ugent
common_voice_br_18981762.wav,86828,oc'h ober petra emañ hi
common_voice_br_18981734.wav,86828,an tigrezed
common_voice_br_18389446.wav,84524,da c'hoar a garjec'h
common_voice_br_18063022.wav,139820,arz vodern eo ar gubouriezh
common_voice_br_18981763.wav,115244,me a gare
common_voice_br_18981764.wav,119852,perak ne zifennomp ket ar yezhoù rannvroel se
common_voice_br_18079726.wav,98348,dispar eo
common_voice_br_18079814.wav,172076,a benn arcʼhoazh e vo achu genocʼh skriviñ
common_voice_br_18829705.wav,119084,en em dennet e oa mat ar plac'h se
common_voice_br_18079812.wav,135980,labourat mat a ra hi
common_voice_br_18981782.wav,89900,pegeit oc'h bet en amerika
common_voice_br_18008271.wav,76844,an daou wellañ skipailh
common_voice_br_18008266.wav,115244,deuit ouzh taol
common_voice_br_18063094.wav,150572,klask a ran war lerc'h an ti post
common_voice_br_18008275.wav,69164,paeit an notenn
common_voice_br_18079723.wav,110636,pellgomzit din mar plij
common_voice_br_18008295.wav,56108,an ti kerañ
common_voice_br_18008296.wav,88364,disoñjit an tremened
common_voice_br_18762665.wav,115244,he hini
common_voice_br_18762642.wav,102188,diorren barregezhioù an dud
common_voice_br_18762552.wav,202028,petra e vo neuz tramgarr tolpad kêrioù brest
common_voice_br_18772522.wav,75308,an hini gwenn
common_voice_br_18063024.wav,93740,karet hon eus
common_voice_br_18008294.wav,96044,an dra mañ n'eo ket ur c'hreion
common_voice_br_18772532.wav,130604,abaoe bloavezh an ercʼh du e cʼhortozan acʼhanout
common_voice_br_18772484.wav,142124,o vezañ ma oa rust ar mor e oa chomet ar bigi er porzh
common_voice_br_18772540.wav,76844,bennozh doue deoc'h
common_voice_br_18378014.wav,112172,an dra se a ra aon din
common_voice_br_18008298.wav,71468,ne gomprenen seurt
common_voice_br_18378013.wav,95276,an eil hag eben
common_voice_br_18378047.wav,89132,c'hwi a lennas
common_voice_br_18378023.wav,143660,c'hoant hon eus da vont di
common_voice_br_18378044.wav,122924,da c'hoar a gar
common_voice_br_18378036.wav,132908,bez' e vo ganimp warc'hoazh
common_voice_br_18378059.wav,104492,deuit ganin mar plij
common_voice_br_18772490.wav,113708,ur cʼhastell war ribl al liger
common_voice_br_18378058.wav,112940,c'hwi ho peus bet karet
common_voice_br_18951538.wav,102188,ne welan ket al labous
common_voice_br_18951528.wav,136748,feunteunioù dindandouar eo an teir diwezhañ
common_voice_br_18951494.wav,102188,gant ma chomo hep dont
common_voice_br_18951518.wav,88364,ar pennad mañ diwezhañ
common_voice_br_17965069.wav,125228,ar voest lizheroù
common_voice_br_17965068.wav,161324,an driwec'hvet
common_voice_br_18951520.wav,69164,tud distrantell
common_voice_br_17965071.wav,73004,unnek
common_voice_br_17972516.wav,56108,yen ki eo
common_voice_br_18951517.wav,125228,pegeit emaoc'h o vont da chom e kalifornia
common_voice_br_17965070.wav,80684,yen eo an amzer
common_voice_br_18951542.wav,117548,brudet tre int
common_voice_br_17972515.wav,102188,kalz labour am eus
common_voice_br_17972514.wav,134444,debriñ a reot un dra bennak all
common_voice_br_17965067.wav,195884,un dra gaer eo
common_voice_br_18951547.wav,188204,ar c'hi pa welo ur marc'h houarn a redo war e lerc'h en ur harzhal
common_voice_br_19254051.wav,71468,un nebeud
common_voice_br_19253923.wav,85292,posupl eo a soñj deoc'h
common_voice_br_19253950.wav,127532,gant peseurt lucʼhvann hocʼh eus cʼhoant da gregiñ da enrollañ
common_voice_br_19254239.wav,149804,isrubrikenn  divizadegoù kuzul ar gumuniezh
common_voice_br_19254237.wav,92204,chaous 'zo da lakaat ouzhpenn
common_voice_br_17974788.wav,79148,kêr ar gelveneg
common_voice_br_17974789.wav,92204,petra e vo lusk ar chanter
common_voice_br_17974793.wav,125228,mallozh ruz war ar skipailh a vo trecʼhet atav
common_voice_br_17974795.wav,56108,te eo
common_voice_br_19254113.wav,83756,an traoù a ya war washaat
common_voice_br_19253985.wav,75308,piv eo hi
common_voice_br_17974790.wav,90668,hon daou anv
common_voice_br_18042366.wav,126764,peseurt anv 'peus
common_voice_br_17974786.wav,248108,gallout a ran amprestañ un tamm arc'hant
common_voice_br_18042391.wav,138284,d'ar mare ma oan o tigeriñ an nor
common_voice_br_19254241.wav,162092,ar re mañ a blij din kalz ar re se avat ne reont ket
common_voice_br_18015298.wav,109868,dastumit ho tilhad
common_voice_br_18042376.wav,111404,azv eo ar per
common_voice_br_17974791.wav,82988,evel se 'mañ an traoù
common_voice_br_18042373.wav,140588,deskiñ a rez mat da gentelioù
common_voice_br_18042377.wav,134444,al labous goustadikañ
common_voice_br_18042427.wav,129068,nag a labour war ar stern
common_voice_br_18042392.wav,129068,piv a embann e brezhoneg
common_voice_br_17974794.wav,63788,piv zo deuet
common_voice_br_18015240.wav,99116,na zebrit ket re
common_voice_br_18015237.wav,73772,perak hoc'h eus graet se
common_voice_br_18042398.wav,79148,mont ouzh taol
common_voice_br_18015225.wav,73772,hec'h hini
common_voice_br_18015255.wav,84524,da vare koan
common_voice_br_18015263.wav,83756,ul litrad gwin
common_voice_br_17982369.wav,63788,ar skipailh gwellañ
common_voice_br_18015272.wav,109868,bep pegeit e vezont amañ
common_voice_br_17982366.wav,132908,aet e oa ma mamm da anaon warlene
common_voice_br_17982367.wav,119084,da noz e klevemp ar raned o c'hrakal
common_voice_br_17982370.wav,99884,petra a zlefen gwiskañ
common_voice_br_17982380.wav,56108,an holl vugale
common_voice_br_17982377.wav,52268,bez' e oa
common_voice_br_17982374.wav,59948,skuizh kenañ on
common_voice_br_18015252.wav,102188,un teuzar e oa ar boued
common_voice_br_18015256.wav,141356,poan am eus o krediñ ar pezh a zisplegez din
common_voice_br_18015249.wav,82220,re all 'po
common_voice_br_18019962.wav,109868,pelec'h emañ gar ar c'hirri boutin
common_voice_br_18019933.wav,261164,fañch a ra war dro al loened
common_voice_br_18019950.wav,111404,prennet eo bet an nor ganeoc'h
common_voice_br_18020012.wav,144428,un nebeud levrioù zo war an daol
common_voice_br_17982376.wav,92204,sevel a rae rentaoù kont pizh
common_voice_br_18020025.wav,61484,ar re verglet
common_voice_br_18020100.wav,76844,a  aze e oas
common_voice_br_17982375.wav,103724,tapet e vo mard anavez ar boliserien anezhañ
common_voice_br_18020059.wav,92204,ur sac'had riz zo ganin
common_voice_br_18905844.wav,180524,cʼhoant hocʼh eus da zilemel ar furmad personelaet
common_voice_br_18020225.wav,178988,meur a vugel a oa o ouelañ er sal
common_voice_br_18020168.wav,129068,piv eo ar plac'h yaouank se
common_voice_br_18020009.wav,80684,peder ha daou ugent
common_voice_br_18905889.wav,106028,avel a du gant ar brezhoneg
common_voice_br_18905955.wav,94508,setu amañ ar pezh a ginnigfen dezhi
common_voice_br_18905902.wav,89900,abalamour da betra
common_voice_br_18905841.wav,102956,ar glav mañ a gouezh stank
common_voice_br_18906164.wav,139820,ar voger video dailymotion en ho lecʼhienn
common_voice_br_18906219.wav,159020,ur vag dre lien
common_voice_br_18905880.wav,68396,petra a soñj dit
common_voice_br_18142072.wav,175148,p'he doa yulizh torret he brec'h
common_voice_br_18905958.wav,96812,petra hocʼh eus cʼhoant d’ober gant ar cʼhemennad
common_voice_br_18142110.wav,103724,em dorn
common_voice_br_18142094.wav,129068,n'eus kador all ebet
common_voice_br_18142160.wav,96044,sheila out te
common_voice_br_18906217.wav,53036,te a lenno
common_voice_br_18142298.wav,119084,e berr gomzoù reiñ a ran ma dilez
common_voice_br_18142158.wav,94508,daou ugent marc'h gell
common_voice_br_18142410.wav,82988,mat eo pep tra
common_voice_br_18142296.wav,106028,petra a soñj deoc'h
common_voice_br_18142179.wav,134444,sklaeroc’h eo merket an “duged eus he ferzh”
common_voice_br_18142215.wav,138284,e leizh a draoù a oa deuet ganto
common_voice_br_18146790.wav,126764,peseurt botoù a lakai da vont e kêr
common_voice_br_18146825.wav,125228,ne'm eus ket bet amzer da sellet fenoz
common_voice_br_18146840.wav,109868,karantezus tre eo ma mamm
common_voice_br_18146841.wav,94508,o vont da gregiñ emaon
common_voice_br_18142443.wav,103724,digoret eo bet an nor ganeoc'h
common_voice_br_18146838.wav,94508,pelec'h emañ ar voest lizheroù
common_voice_br_18146857.wav,79148,da c'hoar a garjen
common_voice_br_18146827.wav,88364,digeriñ a ran an nor
common_voice_br_18146853.wav,130604,ma fellgomzer hezoug ne dap ket mat ar gwagennoù
common_voice_br_18150413.wav,79148,sur out e karfen
common_voice_br_18150420.wav,113708,ra vint daonet ma n'eo ket gwir
common_voice_br_18013161.wav,106028,nebeut ne c'hoarzhont ket
common_voice_br_18013124.wav,101420,d'ar bet eus ar miz emaomp
common_voice_br_18146872.wav,117548,iskis eo an aerouant mañ neketa
common_voice_br_18013181.wav,112940,pet gwezh eo bet implijet
common_voice_br_18013173.wav,83756,ret e vo mont kuit
common_voice_br_18013163.wav,97580,div vaouez ha tregont
common_voice_br_18013171.wav,104492,bizskrivet eo bet al lizher ganeoc'h
common_voice_br_18013206.wav,95276,er melezour en em welen
common_voice_br_18013174.wav,159788,petra bennak ma oa skuizh e talche da labourat
common_voice_br_18013164.wav,97580,da belec'h hoc'h eus c'hoant da vont
common_voice_br_17402830.wav,65324,paeañ a rin
common_voice_br_18013201.wav,101420,skuizh a walc'h
common_voice_br_18013189.wav,83756,gant piv e oa deuet
common_voice_br_18013205.wav,100652,digor eo an trede dor
common_voice_br_17402828.wav,132908,perak ne zifenn ket frañs al liesseurted se enni hecʼh unan
common_voice_br_17402834.wav,90668,degemer a rit dollaroù sua
common_voice_br_17402831.wav,79148,da c'hoar a garen
common_voice_br_17402832.wav,63788,hag ur plac'h oc'h
common_voice_br_17402833.wav,109100,ar plac'h se a drid he c'halon
common_voice_br_17402836.wav,110636,m'hoc'h ezhomm da vezañ skoazellet lavarit din
common_voice_br_17402835.wav,56876,an deiz pad
common_voice_br_17402842.wav,80684,peseurt anv hoc'h eus
common_voice_br_17402840.wav,31532,nann
common_voice_br_18005706.wav,195884,da c'hoar a garemp
common_voice_br_18005711.wav,111404,kreiznoz
common_voice_br_17402839.wav,36140,hon dorn
common_voice_br_18005710.wav,67628,hor moger
common_voice_br_18005713.wav,59948,ez plas
common_voice_br_17402841.wav,49964,tri c'hi
common_voice_br_18005707.wav,230444,kouezhet em eus en ur glask kerzhet war un troad hepken
common_voice_br_17402837.wav,120620,peseurt kefridioù ouzhpenn zo gantañ neuze
common_voice_br_18005708.wav,75308,em zi
common_voice_br_17402838.wav,44588,o breudeur
common_voice_br_18005715.wav,86828,ar garg a deñzorer
common_voice_br_18005712.wav,202028,ne viot c'hwi ket gwelet oc'h ober war dro ar vugale
common_voice_br_18005714.wav,67628,gouzout a ran mat
common_voice_br_17963238.wav,90668,da lun e vez tigor
common_voice_br_17963240.wav,92204,komz a rin ganeoc'h a raok pell
common_voice_br_17963237.wav,63788,ur goulenn pouezus
common_voice_br_18006492.wav,76844,hon breudeur
common_voice_br_18006494.wav,84524,petra emaoc'h oc'h ober
common_voice_br_18006496.wav,67628,daou boent lañs
common_voice_br_17963239.wav,67628,er bloaz mañ
common_voice_br_17963241.wav,38444,ouzh taol
common_voice_br_18006495.wav,115244,gwelet em eus ar c'hi en ur dreuziñ an hent
common_voice_br_17964724.wav,49964,poan benn am eus
common_voice_br_17964726.wav,52268,brav e oa an amzer
common_voice_br_17964723.wav,40748,pehini
common_voice_br_17964721.wav,53804,eizh warn ugent
common_voice_br_17964722.wav,36908,ar re ruz
common_voice_br_17964767.wav,56108,fellout a ra dezhi
common_voice_br_17964768.wav,56108,kreionoù zo ganeoc'h
common_voice_br_17973152.wav,70700,leugnit anezhañ mar plij
common_voice_br_17973151.wav,55340,en em gannañ
common_voice_br_17973149.wav,174380,gra diouzh ar pezh zo merket er c'haier
common_voice_br_17964769.wav,59948,un ti nevez am eus
common_voice_br_17973155.wav,76844,ne deuio ket pa'z eo klañv
common_voice_br_17973154.wav,96812,petra hocʼh eus cʼhoant d’ober en degouezh mañ
common_voice_br_17973156.wav,83756,an archer a welas ac'hanon
common_voice_br_17964770.wav,48428,re ger eo
common_voice_br_17973153.wav,68396,ho pezit soñj
common_voice_br_17973157.wav,86060,tapout a rin hennezh ivez
common_voice_br_17973158.wav,66860,eñ zo bet karet
common_voice_br_17973159.wav,59180,tomm gor eo
common_voice_br_17966480.wav,148268,me a garfe gouzout ha bez' e vo diskrog labour warc'hoazh
common_voice_br_17973161.wav,49964,ar gerañ
common_voice_br_17973162.wav,61484,ul levr du
common_voice_br_17966485.wav,49964,un dorzh vara
common_voice_br_17966483.wav,111404,gellout a ran komz get an itron vaerez
common_voice_br_17974792.wav,71468,ma pesketfec'h
common_voice_br_17966484.wav,73004,ne gleven ket ar c'hloc'h
common_voice_br_17966487.wav,76844,pegoulz emañ da zont
common_voice_br_17966486.wav,73004,ma vijes un evn
common_voice_br_17966488.wav,117548,mont a reas da guzh evit pas bezañ gourdrouzet
common_voice_br_17966489.wav,103724,petra eo labour pennañ an dud eno
common_voice_br_18008297.wav,115244,graet eo ar gwestell gant bleud ha vioù
common_voice_br_17966490.wav,76844,hini ebet eus ar re se
common_voice_br_17966492.wav,57644,te a garo
common_voice_br_17966481.wav,49964,mann
common_voice_br_17973163.wav,58412,karet ez eus
common_voice_br_17966491.wav,76844,pa n'ouzer ket an unan
common_voice_br_17966482.wav,80684,pelec'h hoc'h eus desket se
common_voice_br_17966493.wav,106028,ni zo daou vreur hag ur c'hoar er gêr
common_voice_br_18141723.wav,93740,sec'hed o deus
common_voice_br_18141786.wav,81452,karet 'meus bet
common_voice_br_18141780.wav,86828,tri a vugale
common_voice_br_18141720.wav,82220,deuet eo
common_voice_br_18141751.wav,71468,aet int kuit
common_voice_br_18141722.wav,113708,e pep liorzh e oa bleunioù kaer
common_voice_br_18141741.wav,108332,ul lizher warn ugent
common_voice_br_18141823.wav,73772,pevar faotr
common_voice_br_18141860.wav,121388,bras / bihan
common_voice_br_18141858.wav,107564,kredet em boa en dije kanet
common_voice_br_18141812.wav,168236,niverenn al leti hilton a garfen kaout mar plij
common_voice_br_18141804.wav,194348,ken na oa dec'h ne ouient ket ar c'heloù
common_voice_br_18141842.wav,85292,n'ouzon netra
common_voice_br_18141875.wav,99116,pegement eo mont da viami
common_voice_br_18141826.wav,79148,kompren a rit
common_voice_br_18145946.wav,94508,dizimez on
common_voice_br_18145940.wav,194348,daoust ha ne oa ket eno karter pinvidikañ roazhon d’an ampoent
common_voice_br_18145957.wav,103724,saozneg fall a gomzan
common_voice_br_17966494.wav,103724,e korf ur miz e c'haller diskar pep tra
common_voice_br_18145954.wav,79148,e re
common_voice_br_18141832.wav,116012,ar follennoù hirañ
common_voice_br_18145971.wav,134444,kelenner saozneg on e skol veur wisconsin
common_voice_br_18145966.wav,102188,ur re sizailhoù zo ganin
common_voice_br_18146005.wav,159788,pelec'h e vefe ur mezeg a gomzfe saozneg
common_voice_br_18145987.wav,94508,sur on e karzec'h
common_voice_br_18146028.wav,75308,ma unan penn e oan
common_voice_br_18146021.wav,311084,klasket em eus merkañ war ur follenn un nebeud arguzennoù evit difenn teuliad kevanaoz ar gomz evit ar brezhoneg gant ar soñj o c'has da baotred ar rannvro
common_voice_br_18146029.wav,65324,pemp ti
common_voice_br_18146097.wav,117548,pegeit zo e vez komzet brezhoneg
common_voice_br_18146076.wav,79148,en em dennet eo
common_voice_br_17976303.wav,102188,pegement a zlean deoc'h
common_voice_br_17976291.wav,121388,arabat ober trouz
common_voice_br_18146164.wav,109868,klemmoù a leizh a glevis neuze
common_voice_br_17976296.wav,95276,ken buan all e vijen kouezhet
common_voice_br_17976292.wav,110636,ur souezhadenn eo
common_voice_br_18145994.wav,84524,pemp eur eo
common_voice_br_18146107.wav,167468,krediñ a ra dezhañ en devout ul levr diwar benn ar vikinged
common_voice_br_17976295.wav,54572,a benn fenoz
common_voice_br_17976300.wav,77612,plijout a raio an ti mañ dit
common_voice_br_17976298.wav,119084,kousket en doa mat e pad an noz
common_voice_br_17976293.wav,135980,perak eo enoeüs
common_voice_br_17976290.wav,104492,ruziañ gant ar vezh
common_voice_br_17976313.wav,56876,deuet eo
common_voice_br_17976289.wav,190508,gouzout a oar skrivañ ouzhpenn gouzout tresañ
common_voice_br_17976310.wav,73004,un hanter tamm
common_voice_br_17976307.wav,89900,daou ha tregont
common_voice_br_17976308.wav,74540,gwall baotred
common_voice_br_17976312.wav,65324,hon glin
common_voice_br_17976311.wav,98348,c'hwi 'gav deoc'h eo e c'hoar
common_voice_br_17976306.wav,235820,da heul hon diviz e miz kerzu e karaez e kasan deoc'h an notennoù am boa dastumet diwar benn ar renadenn dra eeun
common_voice_br_18015323.wav,92972,pehini zo gwell
common_voice_br_17982371.wav,73004,re vras eo
common_voice_br_18015325.wav,169004,da bet eur e tigor ar bank
common_voice_br_18015331.wav,63788,an ed
common_voice_br_18015340.wav,97580,pegement a riz zo aze
common_voice_br_18015326.wav,83756,treiñ warni hec'h unan
common_voice_br_18015337.wav,166700,mignonez vihan john eo amy
common_voice_br_18015339.wav,125228,an holl ved kaer mañ am eus c'hoant da welet
common_voice_br_17976309.wav,98348,ao…/it…/dim…
common_voice_br_18015327.wav,82220,aze eo
common_voice_br_18015338.wav,153644,piv 'oar petra eo un ornitorink
common_voice_br_18015345.wav,109868,strivañ a ran da espern ma nerzh
common_voice_br_18015349.wav,148268,perak bennak out deuet amañ ne'm eus ket amzer da gomz ganit
common_voice_br_18015342.wav,96044,ar vadelezh evit ar re baour
common_voice_br_18015351.wav,73772,etrezek ennon
common_voice_br_18015353.wav,120620,kalz bravoc'h eo he zrede kanaouenn
common_voice_br_18015350.wav,91436,daoulagadoù a oa o sellet ouzhin
common_voice_br_18015347.wav,94508,daou tsar
common_voice_br_17966786.wav,115244,e berr gomzoù
common_voice_br_17966790.wav,132908,estreget ur wech ar bloaz ez an da vakañsiñ
common_voice_br_17966788.wav,76844,tomm eo an heol
common_voice_br_17966906.wav,94508,teir zaol wenn warn ugent
common_voice_br_17966870.wav,84524,n'eus kazh ebet el liorzh
common_voice_br_17966866.wav,69164,peder c'hiez
common_voice_br_17966867.wav,73004,penaos emañ kont gant ho mamm
common_voice_br_17966909.wav,75308,olofanted
common_voice_br_17966789.wav,92204,na selaouit ket anezho
common_voice_br_17966908.wav,84524,steredeg an tarv
common_voice_br_17966954.wav,79148,ur studi noter
common_voice_br_17966787.wav,121388,pa vez glav ez eomp d'ar sinema
common_voice_br_17966952.wav,92204,deuit p'ho po c'hoant
common_voice_br_17966951.wav,117548,ne zeue ket a benn d'en em dennañ
common_voice_br_17966907.wav,84524,n'ouzon seurt ebet
common_voice_br_18150318.wav,73004,ho hini
common_voice_br_18150274.wav,99884,doujusoc'h eo
common_voice_br_18150320.wav,102188,perak kaout aon p'emaon amañ
common_voice_br_17966953.wav,52268,karet int bet
common_voice_br_18015352.wav,155180,pelec'h emañ al levrdi
common_voice_br_17966955.wav,73004,dibrez oc'h bremañ
common_voice_br_17966910.wav,90668,ne zigor ket an nor
common_voice_br_18150361.wav,122924,estreget da vamm a oar fardañ gwestell mat
